name_admin_unit,part_of_district,admin_unit,sex___age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,15 - 64,891648,464876,426699,73,607400,316239,291146,15,284248,148637,135553,58
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,18 - 60,771222,398770,372391,61,524715,270577,254127,11,246507,128193,118264,50
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,18 &  ABOVE,841192,433415,407708,69,570531,293013,277505,13,270661,140402,130203,56
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,60 &  ABOVE,76270,38232,38029,9,49935,24779,25153,3,26335,13453,12876,6
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,65 &  ABOVE,48980,23934,25043,3,32682,15938,16742,2,16298,7996,8301,1
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,ALL AGES,1776459,901323,875061,75,1269838,645506,624301,31,506621,255817,250760,44
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,UNDER 1,42572,21781,20791,,31352,16032,15320,,11220,5749,5471,
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,UNDER 5,311062,156998,154064,,232680,117739,114941,,78382,39259,39123,
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,UNDER 10,579992,292841,287151,,430653,218129,212524,,149339,74712,74627,
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,UNDER 15,781666,394960,386701,5,574101,291156,282941,4,207565,103804,103760,1
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,05 - 24,795735,402268,393444,23,568550,288588,279947,15,227185,113680,113497,8
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,15 - 49,813418,410957,402403,58,566879,286671,280183,25,246539,124286,122220,33
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,15 - 64,944742,480922,463754,66,659362,335786,323550,26,285380,145136,140204,40
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,18 - 60,813461,413005,400397,59,567235,288023,279191,21,246226,124982,121206,38
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,18 &  ABOVE,885231,449953,435215,63,618888,314712,304154,22,266343,135241,131061,41
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,60 &  ABOVE,78997,40857,38134,6,56757,29456,27300,1,22240,11401,10834,5
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,65 &  ABOVE,50051,25441,24606,4,36375,18564,17810,1,13676,6877,6796,3
SANGHAR,SANGHAR,DISTRICT,ALL AGES,2307831,1172303,1135418,110,1677551,853589,823928,34,630280,318714,311490,76
SANGHAR,SANGHAR,DISTRICT,UNDER 1,55617,28658,26959,,41513,21444,20069,,14104,7214,6890,
SANGHAR,SANGHAR,DISTRICT,UNDER 5,378289,190905,187384,,288349,145591,142758,,89940,45314,44626,
SANGHAR,SANGHAR,DISTRICT,UNDER 10,734122,370771,363351,,561953,284346,277607,,172169,86425,85744,
SANGHAR,SANGHAR,DISTRICT,UNDER 15,1018883,515350,503524,9,772477,391535,380934,8,246406,123815,122590,1
SANGHAR,SANGHAR,DISTRICT,05 - 24,1067444,541062,526337,45,787503,400982,386502,19,279941,140080,139835,26
SANGHAR,SANGHAR,DISTRICT,15 - 49,1064455,540082,524284,89,748731,380747,367961,23,315724,159335,156323,66
SANGHAR,SANGHAR,DISTRICT,15 - 64,1227067,626425,600544,98,860693,439990,420678,25,366374,186435,179866,73
SANGHAR,SANGHAR,DISTRICT,18 - 60,1057688,538819,518783,86,741256,377679,363559,18,316432,161140,155224,68
SANGHAR,SANGHAR,DISTRICT,18 &  ABOVE,1146557,583189,563277,91,804127,409089,395019,19,342430,174100,168258,72
SANGHAR,SANGHAR,DISTRICT,60 &  ABOVE,97025,48974,48044,7,68581,34617,33962,2,28444,14357,14082,5
SANGHAR,SANGHAR,DISTRICT,65 &  ABOVE,61881,30528,31350,3,44381,22064,22316,1,17500,8464,9034,2
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,ALL AGES,1844627,936724,907836,67,1246750,633358,613372,20,597877,303366,294464,47
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,UNDER 1,45505,23541,21964,,29514,15165,14349,,15991,8376,7615,
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,UNDER 5,324980,164334,160646,,221531,111009,110522,,103449,53325,50124,
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,UNDER 10,606305,306688,299617,,419827,211724,208103,,186478,94964,91514,
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,UNDER 15,820697,415481,405213,3,566411,286214,280194,3,254286,129267,125019,
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,05 - 24,830172,420357,409798,17,567349,288756,278585,8,262823,131601,131213,9
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,15 - 49,836003,423256,412695,52,553494,281360,272119,15,282509,141896,140576,37
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,15 - 64,971440,495016,476362,62,644024,328984,315023,17,327416,166032,161339,45
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,18 - 60,837801,425837,411906,58,553985,282217,271752,16,283816,143620,140154,42
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,18 &  ABOVE,913318,463842,449414,62,605668,308073,297579,16,307650,155769,151835,46
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,60 &  ABOVE,82691,41975,40711,5,56588,28590,27998,,26103,13385,12713,5
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,65 &  ABOVE,52490,26227,26261,2,36315,18160,18155,,16175,8067,8106,2
SHIKARPUR,SHIKARPUR,DISTRICT,ALL AGES,1386330,700698,685587,45,1067592,543327,524238,27,318738,157371,161349,18
SHIKARPUR,SHIKARPUR,DISTRICT,UNDER 1,30952,15482,15470,,23647,12017,11630,,7305,3465,3840,
SHIKARPUR,SHIKARPUR,DISTRICT,UNDER 5,274211,138691,135520,,218566,111689,106877,,55645,27002,28643,
SHIKARPUR,SHIKARPUR,DISTRICT,UNDER 10,514189,260520,253669,,413857,212048,201809,,100332,48472,51860,
SHIKARPUR,SHIKARPUR,DISTRICT,UNDER 15,698940,354714,344222,4,561763,288406,273353,4,137177,66308,70869,
SHIKARPUR,SHIKARPUR,DISTRICT,05 - 24,664738,337948,326765,25,524159,269891,254249,19,140579,68057,72516,6
SHIKARPUR,SHIKARPUR,DISTRICT,15 - 49,571669,286138,285493,38,422671,211976,210674,21,148998,74162,74819,17
SHIKARPUR,SHIKARPUR,DISTRICT,15 - 64,656801,330300,326460,41,483764,243438,240303,23,173037,86862,86157,18
SHIKARPUR,SHIKARPUR,DISTRICT,18 - 60,550009,275209,274772,28,402399,200845,201541,13,147610,74364,73231,15
SHIKARPUR,SHIKARPUR,DISTRICT,18 &  ABOVE,595550,298497,297023,30,435126,217725,217386,15,160424,80772,79637,15
SHIKARPUR,SHIKARPUR,DISTRICT,60 &  ABOVE,50574,25999,24573,2,36435,18908,17525,2,14139,7091,7048,
SHIKARPUR,SHIKARPUR,DISTRICT,65 &  ABOVE,30589,15684,14905,,22065,11483,10582,,8524,4201,4323,
SUJAWAL,SUJAWAL,DISTRICT,ALL AGES,839292,437151,402109,32,750445,391782,358647,16,88847,45369,43462,16
SUJAWAL,SUJAWAL,DISTRICT,UNDER 1,15752,7701,8051,,14014,6878,7136,,1738,823,915,
SUJAWAL,SUJAWAL,DISTRICT,UNDER 5,145482,72839,72643,,132661,66527,66134,,12821,6312,6509,
SUJAWAL,SUJAWAL,DISTRICT,UNDER 10,287527,148001,139526,,262472,135540,126932,,25055,12461,12594,
SUJAWAL,SUJAWAL,DISTRICT,UNDER 15,388978,202831,186144,3,354004,185316,168685,3,34974,17515,17459,
SUJAWAL,SUJAWAL,DISTRICT,05 - 24,381876,201852,180015,9,343839,182574,161259,6,38037,19278,18756,3
SUJAWAL,SUJAWAL,DISTRICT,15 - 49,363695,187633,176045,17,320198,165276,154912,10,43497,22357,21133,7
SUJAWAL,SUJAWAL,DISTRICT,15 - 64,425174,221110,204038,26,374147,194678,179456,13,51027,26432,24582,13
SUJAWAL,SUJAWAL,DISTRICT,18 - 60,367602,190131,177446,25,323145,167104,156029,12,44457,23027,21417,13
SUJAWAL,SUJAWAL,DISTRICT,18 &  ABOVE,402762,208496,194238,28,354139,183361,170766,12,48623,25135,23472,16
SUJAWAL,SUJAWAL,DISTRICT,60 &  ABOVE,39025,20542,18477,6,34417,18200,16217,,4608,2342,2260,6
SUJAWAL,SUJAWAL,DISTRICT,65 &  ABOVE,25140,13210,11927,3,22294,11788,10506,,2846,1422,1421,3
SUKKUR,SUKKUR,DISTRICT,ALL AGES,1625467,863169,762224,74,824570,438387,386166,17,800897,424782,376058,57
SUKKUR,SUKKUR,DISTRICT,UNDER 1,37607,19779,17828,,18059,9497,8562,,19548,10282,9266,
SUKKUR,SUKKUR,DISTRICT,UNDER 5,288038,153592,134446,,155648,82512,73136,,132390,71080,61310,
SUKKUR,SUKKUR,DISTRICT,UNDER 10,539351,288675,250676,,296983,158902,138081,,242368,129773,112595,
SUKKUR,SUKKUR,DISTRICT,UNDER 15,736538,395883,340651,4,401044,215995,185047,2,335494,179888,155604,2
SUKKUR,SUKKUR,DISTRICT,05 - 24,748335,402135,346169,31,393936,212792,181133,11,354399,189343,165036,20
SUKKUR,SUKKUR,DISTRICT,15 - 49,736755,385485,351209,61,353051,184549,168490,12,383704,200936,182719,49
SUKKUR,SUKKUR,DISTRICT,15 - 64,847821,445555,402198,68,403606,211745,191846,15,444215,233810,210352,53
SUKKUR,SUKKUR,DISTRICT,18 - 60,726065,378005,348002,58,344537,178604,165923,10,381528,199401,182079,48
SUKKUR,SUKKUR,DISTRICT,18 &  ABOVE,786405,410207,376138,60,373067,193881,179176,10,413338,216326,196962,50
SUKKUR,SUKKUR,DISTRICT,60 &  ABOVE,66929,35788,31138,3,31526,16906,14620,,35403,18882,16518,3
SUKKUR,SUKKUR,DISTRICT,65 &  ABOVE,41108,21731,19375,2,19920,10647,9273,,21188,11084,10102,2
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,ALL AGES,922012,468504,453487,21,636325,324197,312124,4,285687,144307,141363,17
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,UNDER 1,21640,10798,10842,,16050,8109,7941,,5590,2689,2901,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,UNDER 5,159718,80771,78947,,117905,60062,57843,,41813,20709,21104,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,UNDER 10,300216,151876,148340,,219290,111712,107578,,80926,40164,40762,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,UNDER 15,409231,207227,202001,3,295099,150539,144557,3,114132,56688,57444,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,05 - 24,413448,209428,204013,7,288133,146877,141252,4,125315,62551,62761,3
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,15 - 49,425895,215946,209937,12,284461,144226,140234,1,141434,71720,69703,11
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,15 - 64,489782,249884,239880,18,325695,165974,159720,1,164087,83910,80160,17
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,18 - 60,425325,216696,208612,17,282380,143521,138858,1,142945,73175,69754,16
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,18 &  ABOVE,458579,233129,225433,17,304561,154383,150177,1,154018,78746,75256,16
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,60 &  ABOVE,36521,18302,18218,1,24309,12082,12227,,12212,6220,5991,1
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,65 &  ABOVE,22999,11393,11606,,15531,7684,7847,,7468,3709,3759,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,ALL AGES,725923,376642,349260,21,563930,292506,271418,6,161993,84136,77842,15
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,UNDER 1,13584,6942,6642,,10440,5314,5126,,3144,1628,1516,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,UNDER 5,108104,55208,52896,,86416,44043,42373,,21688,11165,10523,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,UNDER 10,223312,115379,107933,,178809,92291,86518,,44503,23088,21415,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,UNDER 15,306259,159835,146423,1,243762,127221,116540,1,62497,32614,29883,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,05 - 24,331123,172944,158174,5,259320,135639,123678,3,71803,37305,34496,2
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,15 - 49,344653,177735,166904,14,263487,135820,127664,3,81166,41915,39240,11
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,15 - 64,397806,205845,191941,20,303272,156792,146475,5,94534,49053,45466,15
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,18 - 60,347763,179268,168477,18,265281,136491,128786,4,82482,42777,39691,14
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,18 &  ABOVE,378980,194584,184377,19,289093,148125,140964,4,89887,46459,43413,15
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,60 &  ABOVE,34120,16973,17146,1,26086,12930,13156,,8034,4043,3990,1
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,65 &  ABOVE,21858,10962,10896,,16896,8493,8403,,4962,2469,2493,
THARPARKAR,THARPARKAR,DISTRICT,ALL AGES,1778123,928196,849894,33,1633954,852834,781090,30,144169,75362,68804,3
THARPARKAR,THARPARKAR,DISTRICT,UNDER 1,62202,33008,29194,,58581,31093,27488,,3621,1915,1706,
THARPARKAR,THARPARKAR,DISTRICT,UNDER 5,381850,204081,177769,,358399,191668,166731,,23451,12413,11038,
THARPARKAR,THARPARKAR,DISTRICT,UNDER 10,689148,366304,322844,,643991,342653,301338,,45157,23651,21506,
THARPARKAR,THARPARKAR,DISTRICT,UNDER 15,922411,489234,433174,3,859412,455990,403419,3,62999,33244,29755,
THARPARKAR,THARPARKAR,DISTRICT,05 - 24,825483,428868,396600,15,760413,394767,365631,15,65070,34101,30969,
THARPARKAR,THARPARKAR,DISTRICT,15 - 49,691092,351513,339559,20,625068,317428,307620,20,66024,34085,31939,
THARPARKAR,THARPARKAR,DISTRICT,15 - 64,795869,407943,387899,27,719493,368168,351300,25,76376,39775,36599,2
THARPARKAR,THARPARKAR,DISTRICT,18 - 60,676345,345880,330444,21,610643,311839,298785,19,65702,34041,31659,2
THARPARKAR,THARPARKAR,DISTRICT,18 &  ABOVE,755109,386231,368853,25,682865,348950,333893,22,72244,37281,34960,3
THARPARKAR,THARPARKAR,DISTRICT,60 &  ABOVE,84655,43888,40762,5,77656,40375,37277,4,6999,3513,3485,1
THARPARKAR,THARPARKAR,DISTRICT,65 &  ABOVE,59843,31019,28821,3,55049,28676,26371,2,4794,2343,2450,1
THATTA,THATTA,DISTRICT,ALL AGES,1083191,555252,527895,44,889512,457107,432373,32,193679,98145,95522,12
THATTA,THATTA,DISTRICT,UNDER 1,18472,9407,9065,,14999,7677,7322,,3473,1730,1743,
THATTA,THATTA,DISTRICT,UNDER 5,171646,86858,84788,,142364,72024,70340,,29282,14834,14448,
THATTA,THATTA,DISTRICT,UNDER 10,346721,175590,171131,,288069,146130,141939,,58652,29460,29192,
THATTA,THATTA,DISTRICT,UNDER 15,479065,242890,236169,6,397475,201970,195500,5,81590,40920,40669,1
THATTA,THATTA,DISTRICT,05 - 24,494089,250826,243244,19,406874,207364,199493,17,87215,43462,43751,2
THATTA,THATTA,DISTRICT,15 - 49,492818,252133,240658,27,400999,205793,195186,20,91819,46340,45472,7
THATTA,THATTA,DISTRICT,15 - 64,571004,294800,276168,36,464740,240607,224107,26,106264,54193,52061,10
THATTA,THATTA,DISTRICT,18 - 60,490156,252983,237146,27,398716,206351,192348,17,91440,46632,44798,10
THATTA,THATTA,DISTRICT,18 &  ABOVE,536594,277448,259117,29,436856,226466,210372,18,99738,50982,48745,11
THATTA,THATTA,DISTRICT,60 &  ABOVE,51593,27357,24231,5,42387,22514,19870,3,9206,4843,4361,2
THATTA,THATTA,DISTRICT,65 &  ABOVE,33122,17562,15558,2,27297,14530,12766,1,5825,3032,2792,1
UMER KOT,UMER KOT,DISTRICT,ALL AGES,1158284,606071,552188,25,900329,471372,428942,15,257955,134699,123246,10
UMER KOT,UMER KOT,DISTRICT,UNDER 1,30649,16210,14439,,25700,13616,12084,,4949,2594,2355,
UMER KOT,UMER KOT,DISTRICT,UNDER 5,212337,112118,100219,,175742,92889,82853,,36595,19229,17366,
UMER KOT,UMER KOT,DISTRICT,UNDER 10,406585,214446,192139,,332105,175371,156734,,74480,39075,35405,
UMER KOT,UMER KOT,DISTRICT,UNDER 15,553744,294071,259668,5,447311,237810,209497,4,106433,56261,50171,1
UMER KOT,UMER KOT,DISTRICT,05 - 24,534746,284961,249774,11,417918,223042,194867,9,116828,61919,54907,2
UMER KOT,UMER KOT,DISTRICT,15 - 49,496627,257179,239432,16,372404,192680,179714,10,124223,64499,59718,6
UMER KOT,UMER KOT,DISTRICT,15 - 64,571496,296310,275167,19,427921,221582,206328,11,143575,74728,68839,8
UMER KOT,UMER KOT,DISTRICT,18 - 60,493578,253097,240466,15,369052,188764,180279,9,124526,64333,60187,6
UMER KOT,UMER KOT,DISTRICT,18 &  ABOVE,539074,274963,264094,17,403420,205250,198161,9,135654,69713,65933,8
UMER KOT,UMER KOT,DISTRICT,60 &  ABOVE,48967,23876,25089,2,36965,17979,18986,,12002,5897,6103,2
UMER KOT,UMER KOT,DISTRICT,65 &  ABOVE,33044,15690,17353,1,25097,11980,13117,,7947,3710,4236,1
