name_admin_unit,part_of_district,admin_unit,sex___age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
ATTOCK,ATTOCK,DISTRICT,ALL AGES,2133005,1071693,1061231,81,1546356,775739,770599,18,586649,295954,290632,63
ATTOCK,ATTOCK,DISTRICT,UNDER 1,36042,18112,17930,,26655,13481,13174,,9387,4631,4756,
ATTOCK,ATTOCK,DISTRICT,UNDER 5,242301,121659,120642,,176066,88443,87623,,66235,33216,33019,
ATTOCK,ATTOCK,DISTRICT,UNDER 10,473463,237549,235914,,342189,171683,170506,,131274,65866,65408,
ATTOCK,ATTOCK,DISTRICT,UNDER 15,704284,353986,350297,1,505659,253890,251768,1,198625,100096,98529,
ATTOCK,ATTOCK,DISTRICT,05 - 24,838749,421934,416790,25,600830,301502,299320,8,237919,120432,117470,17
ATTOCK,ATTOCK,DISTRICT,15 - 49,1085185,538321,546791,73,782199,387552,394632,15,302986,150769,152159,58
ATTOCK,ATTOCK,DISTRICT,15 - 64,1311285,656132,655075,78,949693,474262,475415,16,361592,181870,179660,62
ATTOCK,ATTOCK,DISTRICT,18 - 60,1140222,567567,572584,71,826114,410873,415229,12,314108,156694,157355,59
ATTOCK,ATTOCK,DISTRICT,18 &  ABOVE,1304558,654717,649767,74,952003,477354,474636,13,352555,177363,175131,61
ATTOCK,ATTOCK,DISTRICT,60 &  ABOVE,178447,94363,84081,3,136384,71869,64514,1,42063,22494,19567,2
ATTOCK,ATTOCK,DISTRICT,65 &  ABOVE,117436,61575,55859,2,91004,47587,43416,1,26432,13988,12443,1
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,ALL AGES,3544911,1842888,1701653,370,2571296,1336950,1234246,100,973615,505938,467407,270
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,UNDER 1,82644,42545,40099,,62428,32064,30364,,20216,10481,9735,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,UNDER 5,492678,255505,237173,,372426,193408,179018,,120252,62097,58155,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,UNDER 10,971921,506050,465871,,730322,380606,349716,,241599,125444,116155,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,UNDER 15,1422368,750449,671905,14,1054742,555502,499229,11,367626,194947,172676,3
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,05 - 24,1564111,823528,740475,108,1130720,594490,536191,39,433391,229038,204284,69
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,15 - 49,1656708,843332,813067,309,1176647,599750,576820,77,480061,243582,236247,232
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,15 - 64,1978187,1013649,964189,349,1407922,721982,685852,88,570265,291667,278337,261
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,18 - 60,1699512,864400,834789,323,1210292,616534,593687,71,489220,247866,241102,252
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,18 &  ABOVE,1905181,976156,928692,333,1363059,699601,663386,72,542122,276555,265306,261
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,60 &  ABOVE,225309,122029,103265,15,167221,90600,76618,3,58088,31429,26647,12
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,65 &  ABOVE,144356,78790,65559,7,108632,59466,49165,1,35724,19324,16394,6
BAHAWALPUR,BAHAWALPUR,DISTRICT,ALL AGES,4264457,2165158,2098830,469,2662487,1350146,1312204,137,1601970,815012,786626,332
BAHAWALPUR,BAHAWALPUR,DISTRICT,UNDER 1,98488,49555,48933,,65236,33071,32165,,33252,16484,16768,
BAHAWALPUR,BAHAWALPUR,DISTRICT,UNDER 5,648391,327153,321238,,425688,214443,211245,,222703,112710,109993,
BAHAWALPUR,BAHAWALPUR,DISTRICT,UNDER 10,1231401,621096,610305,,810526,408308,402218,,420875,212788,208087,
BAHAWALPUR,BAHAWALPUR,DISTRICT,UNDER 15,1743712,880903,862791,18,1134011,572023,561978,10,609701,308880,300813,8
BAHAWALPUR,BAHAWALPUR,DISTRICT,05 - 24,1867130,942704,924269,157,1168874,589304,579525,45,698256,353400,344744,112
BAHAWALPUR,BAHAWALPUR,DISTRICT,15 - 49,2012350,1013130,998815,405,1212500,610455,601937,108,799850,402675,396878,297
BAHAWALPUR,BAHAWALPUR,DISTRICT,15 - 64,2365200,1200957,1163802,441,1427203,724072,703010,121,937997,476885,460792,320
BAHAWALPUR,BAHAWALPUR,DISTRICT,18 - 60,2047295,1036582,1010307,406,1233367,624817,608444,106,813928,411765,401863,300
BAHAWALPUR,BAHAWALPUR,DISTRICT,18 &  ABOVE,2270437,1156101,1113919,417,1375694,700450,675132,112,894743,455651,438787,305
BAHAWALPUR,BAHAWALPUR,DISTRICT,60 &  ABOVE,244347,130869,113462,16,155150,82487,72656,7,89197,48382,40806,9
BAHAWALPUR,BAHAWALPUR,DISTRICT,65 &  ABOVE,155545,83298,72237,10,101273,54051,47216,6,54272,29247,25021,4
BHAKKAR,BHAKKAR,DISTRICT,ALL AGES,1956971,1016124,940770,77,1604680,833033,771611,36,352291,183091,169159,41
BHAKKAR,BHAKKAR,DISTRICT,UNDER 1,74322,40225,34097,,61743,33508,28235,,12579,6717,5862,
BHAKKAR,BHAKKAR,DISTRICT,UNDER 5,350083,188537,161546,,290240,155990,134250,,59843,32547,27296,
BHAKKAR,BHAKKAR,DISTRICT,UNDER 10,593924,314658,279266,,493889,261481,232408,,100035,53177,46858,
BHAKKAR,BHAKKAR,DISTRICT,UNDER 15,810806,429024,381779,3,673154,355791,317360,3,137652,73233,64419,
BHAKKAR,BHAKKAR,DISTRICT,05 - 24,801860,416700,385136,24,661033,343482,317536,15,140827,73218,67600,9
BHAKKAR,BHAKKAR,DISTRICT,15 - 49,902627,456285,446278,64,732486,370118,362339,29,170141,86167,83939,35
BHAKKAR,BHAKKAR,DISTRICT,15 - 64,1070920,545969,524878,73,869179,442971,426175,33,201741,102998,98703,40
BHAKKAR,BHAKKAR,DISTRICT,18 - 60,923928,468016,455851,61,749521,379710,369785,26,174407,88306,86066,35
BHAKKAR,BHAKKAR,DISTRICT,18 &  ABOVE,1032028,527089,504875,64,838142,428258,409858,26,193886,98831,95017,38
BHAKKAR,BHAKKAR,DISTRICT,60 &  ABOVE,117485,64170,53311,4,96215,52712,43503,,21270,11458,9808,4
BHAKKAR,BHAKKAR,DISTRICT,65 &  ABOVE,75245,41131,34113,1,62347,34271,28076,,12898,6860,6037,1
CHAKWAL,CHAKWAL,DISTRICT,ALL AGES,1731689,862509,869091,89,1296931,643656,653260,15,434758,218853,215831,74
CHAKWAL,CHAKWAL,DISTRICT,UNDER 1,41580,19629,21951,,31300,14863,16437,,10280,4766,5514,
CHAKWAL,CHAKWAL,DISTRICT,UNDER 5,223007,110124,112883,,164308,81422,82886,,58699,28702,29997,
CHAKWAL,CHAKWAL,DISTRICT,UNDER 10,398401,198531,199870,,293390,146627,146763,,105011,51904,53107,
CHAKWAL,CHAKWAL,DISTRICT,UNDER 15,571696,288862,282829,5,420098,212459,207639,,151598,76403,75190,5
CHAKWAL,CHAKWAL,DISTRICT,05 - 24,635359,325385,309943,31,466912,238257,228651,4,168447,87128,81292,27
CHAKWAL,CHAKWAL,DISTRICT,15 - 49,852566,418660,433835,71,636908,311352,325543,13,215658,107308,108292,58
CHAKWAL,CHAKWAL,DISTRICT,15 - 64,1045873,515709,530083,81,785656,385538,400104,14,260217,130171,129979,67
CHAKWAL,CHAKWAL,DISTRICT,18 - 60,907706,443248,464388,70,682872,332145,350714,13,224834,111103,113674,57
CHAKWAL,CHAKWAL,DISTRICT,18 &  ABOVE,1065414,523722,541617,75,808107,395293,412800,14,257307,128429,128817,61
CHAKWAL,CHAKWAL,DISTRICT,60 &  ABOVE,168649,86082,82561,6,133485,67374,66110,1,35164,18708,16451,5
CHAKWAL,CHAKWAL,DISTRICT,65 &  ABOVE,114120,57938,56179,3,91177,45659,45517,1,22943,12279,10662,2
CHINIOT,CHINIOT,DISTRICT,ALL AGES,1563024,790731,772126,167,1071352,542708,528595,49,491672,248023,243531,118
CHINIOT,CHINIOT,DISTRICT,UNDER 1,36916,18690,18226,,27007,13710,13297,,9909,4980,4929,
CHINIOT,CHINIOT,DISTRICT,UNDER 5,216063,108882,107181,,155898,78799,77099,,60165,30083,30082,
CHINIOT,CHINIOT,DISTRICT,UNDER 10,417070,209934,207136,,298053,150589,147464,,119017,59345,59672,
CHINIOT,CHINIOT,DISTRICT,UNDER 15,603222,304122,299099,1,423677,214321,209355,1,179545,89801,89744,
CHINIOT,CHINIOT,DISTRICT,05 - 24,668831,336926,331854,51,455900,230501,225381,18,212931,106425,106473,33
CHINIOT,CHINIOT,DISTRICT,15 - 49,743672,371489,372035,148,496112,247599,248474,39,247560,123890,123561,109
CHINIOT,CHINIOT,DISTRICT,15 - 64,887859,447315,440384,160,595423,299871,295506,46,292436,147444,144878,114
CHINIOT,CHINIOT,DISTRICT,18 - 60,763091,383099,379848,144,511106,256308,254759,39,251985,126791,125089,105
CHINIOT,CHINIOT,DISTRICT,18 &  ABOVE,864151,437784,426215,152,583620,295473,288106,41,280531,142311,138109,111
CHINIOT,CHINIOT,DISTRICT,60 &  ABOVE,110984,59825,51150,9,79521,42781,36738,2,31463,17044,14412,7
CHINIOT,CHINIOT,DISTRICT,65 &  ABOVE,71943,39294,32643,6,52252,28516,23734,2,19691,10778,8909,4
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,ALL AGES,3386575,1709510,1676944,121,2581903,1302359,1279508,36,804672,407151,397436,85
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,UNDER 1,87925,44459,43466,,69280,35211,34069,,18645,9248,9397,
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,UNDER 5,623649,314290,309359,,494060,249067,244993,,129589,65223,64366,
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,UNDER 10,1151122,580555,570567,,914339,461297,453042,,236783,119258,117525,
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,UNDER 15,1582819,799820,782995,4,1247040,630570,616467,3,335779,169250,166528,1
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,05 - 24,1555455,785506,769889,60,1199569,606038,593515,16,355886,179468,176374,44
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,15 - 49,1461488,728783,732598,107,1081325,538454,542843,28,380163,190329,189755,79
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,15 - 64,1690929,849340,841474,115,1248775,625766,622977,32,442154,223574,218497,83
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,18 - 60,1448654,723104,725443,107,1068471,531980,536466,25,380183,191124,188977,82
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,18 &  ABOVE,1605777,807240,798427,110,1186825,595157,591641,27,418952,212083,206786,83
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,60 &  ABOVE,172025,92026,79995,4,129389,69063,60323,3,42636,22963,19672,1
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,65 &  ABOVE,112827,60350,52475,2,86088,46023,40064,1,26739,14327,12411,1
FAISALABAD,FAISALABAD,DISTRICT,ALL AGES,9065306,4726182,4338162,962,4682740,2438955,2243493,292,4382566,2287227,2094669,670
FAISALABAD,FAISALABAD,DISTRICT,UNDER 1,193174,100353,92821,,110605,57546,53059,,82569,42807,39762,
FAISALABAD,FAISALABAD,DISTRICT,UNDER 5,1165432,603576,561856,,633713,328687,305026,,531719,274889,256830,
FAISALABAD,FAISALABAD,DISTRICT,UNDER 10,2200114,1133806,1066308,,1197733,618432,579301,,1002381,515374,487007,
FAISALABAD,FAISALABAD,DISTRICT,UNDER 15,3206901,1663385,1543489,27,1725619,896289,829315,15,1481282,767096,714174,12
FAISALABAD,FAISALABAD,DISTRICT,05 - 24,3769171,1961205,1807693,273,1958010,1018391,939524,95,1811161,942814,868169,178
FAISALABAD,FAISALABAD,DISTRICT,15 - 49,4662304,2409766,2251741,797,2327148,1199076,1127847,225,2335156,1210690,1123894,572
FAISALABAD,FAISALABAD,DISTRICT,15 - 64,5504718,2863176,2640633,909,2757707,1430160,1327285,262,2747011,1433016,1313348,647
FAISALABAD,FAISALABAD,DISTRICT,18 - 60,4786338,2480490,2304987,861,2384583,1231511,1152830,242,2401755,1248979,1152157,619
FAISALABAD,FAISALABAD,DISTRICT,18 &  ABOVE,5310172,2774294,2534980,898,2672530,1392940,1279329,261,2637642,1381354,1255651,637
FAISALABAD,FAISALABAD,DISTRICT,60 &  ABOVE,576731,321972,254710,49,315386,176016,139350,20,261345,145956,115360,29
FAISALABAD,FAISALABAD,DISTRICT,65 &  ABOVE,353687,199621,154040,26,199414,112506,86893,15,154273,87115,67147,11
GUJRANWALA,GUJRANWALA,DISTRICT,ALL AGES,5940173,3018895,2920741,537,2365418,1193507,1171757,154,3574755,1825388,1748984,383
GUJRANWALA,GUJRANWALA,DISTRICT,UNDER 1,146099,73723,72376,,63674,32101,31573,,82425,41622,40803,
GUJRANWALA,GUJRANWALA,DISTRICT,UNDER 5,923550,466571,456979,,369663,186388,183275,,553887,280183,273704,
GUJRANWALA,GUJRANWALA,DISTRICT,UNDER 10,1594275,803782,790493,,643982,324204,319778,,950293,479578,470715,
GUJRANWALA,GUJRANWALA,DISTRICT,UNDER 15,2280331,1150513,1129799,19,917125,461743,455375,7,1363206,688770,674424,12
GUJRANWALA,GUJRANWALA,DISTRICT,05 - 24,2483033,1250706,1232139,188,998095,499147,498889,59,1484938,751559,733250,129
GUJRANWALA,GUJRANWALA,DISTRICT,15 - 49,2937561,1469437,1467666,458,1148205,567107,580975,123,1789356,902330,886691,335
GUJRANWALA,GUJRANWALA,DISTRICT,15 - 64,3447222,1745001,1701713,508,1354030,677797,676091,142,2093192,1067204,1025622,366
GUJRANWALA,GUJRANWALA,DISTRICT,18 - 60,2984037,1505832,1477738,467,1167006,582426,584455,125,1817031,923406,893283,342
GUJRANWALA,GUJRANWALA,DISTRICT,18 &  ABOVE,3294658,1684070,1610107,481,1301563,658811,642619,133,1993095,1025259,967488,348
GUJRANWALA,GUJRANWALA,DISTRICT,60 &  ABOVE,347142,198048,149072,22,148518,83829,64680,9,198624,114219,84392,13
GUJRANWALA,GUJRANWALA,DISTRICT,65 &  ABOVE,212620,123381,89229,10,94263,53967,40291,5,118357,69414,48938,5
GUJRAT,GUJRAT,DISTRICT,ALL AGES,3216000,1606601,1609209,190,1892820,934454,958324,42,1323180,672147,650885,148
GUJRAT,GUJRAT,DISTRICT,UNDER 1,60971,30448,30523,,37840,18825,19015,,23131,11623,11508,
GUJRAT,GUJRAT,DISTRICT,UNDER 5,378857,188910,189947,,225969,112634,113335,,152888,76276,76612,
GUJRAT,GUJRAT,DISTRICT,UNDER 10,717826,358124,359702,,426133,212659,213474,,291693,145465,146228,
GUJRAT,GUJRAT,DISTRICT,UNDER 15,1068091,532399,535688,4,632055,314938,317116,1,436036,217461,218572,3
GUJRAT,GUJRAT,DISTRICT,05 - 24,1280088,636402,643637,49,753971,373171,380789,11,526117,263231,262848,38
GUJRAT,GUJRAT,DISTRICT,15 - 49,1644055,809992,833917,146,950623,458868,491729,26,693432,351124,342188,120
GUJRAT,GUJRAT,DISTRICT,15 - 64,1969462,977219,992067,176,1145128,557646,587446,36,824334,419573,404621,140
GUJRAT,GUJRAT,DISTRICT,18 - 60,1710528,846184,864187,157,990587,480335,510224,28,719941,365849,353963,129
GUJRAT,GUJRAT,DISTRICT,18 &  ABOVE,1959045,979843,979029,173,1148900,564146,584720,34,810145,415697,394309,139
GUJRAT,GUJRAT,DISTRICT,60 &  ABOVE,269808,144553,125239,16,171226,90350,80870,6,98582,54203,44369,10
GUJRAT,GUJRAT,DISTRICT,65 &  ABOVE,178447,96983,81454,10,115637,61870,53762,5,62810,35113,27692,5
HAFIZABAD,HAFIZABAD,DISTRICT,ALL AGES,1319651,669900,649691,60,815517,414531,400966,20,504134,255369,248725,40
HAFIZABAD,HAFIZABAD,DISTRICT,UNDER 1,28927,14644,14283,,18207,9311,8896,,10720,5333,5387,
HAFIZABAD,HAFIZABAD,DISTRICT,UNDER 5,178061,89484,88577,,111224,56164,55060,,66837,33320,33517,
HAFIZABAD,HAFIZABAD,DISTRICT,UNDER 10,331008,166168,164840,,207105,104325,102780,,123903,61843,62060,
HAFIZABAD,HAFIZABAD,DISTRICT,UNDER 15,484473,243312,241159,2,301503,151754,149747,2,182970,91558,91412,
HAFIZABAD,HAFIZABAD,DISTRICT,05 - 24,555929,279186,276725,18,342353,172283,170062,8,213576,106903,106663,10
HAFIZABAD,HAFIZABAD,DISTRICT,15 - 49,656233,327975,328209,49,398949,199308,199624,17,257284,128667,128585,32
HAFIZABAD,HAFIZABAD,DISTRICT,15 - 64,776096,392770,383268,58,473686,239705,233963,18,302410,153065,149305,40
HAFIZABAD,HAFIZABAD,DISTRICT,18 - 60,670602,338764,331786,52,408774,206406,202353,15,261828,132358,129433,37
HAFIZABAD,HAFIZABAD,DISTRICT,18 &  ABOVE,752477,385101,367324,52,463481,237346,226120,15,288996,147755,141204,37
HAFIZABAD,HAFIZABAD,DISTRICT,60 &  ABOVE,90727,51092,39634,1,60336,33922,26414,,30391,17170,13220,1
HAFIZABAD,HAFIZABAD,DISTRICT,65 &  ABOVE,59082,33818,25264,,40328,23072,17256,,18754,10746,8008,
JHANG,JHANG,DISTRICT,ALL AGES,3065639,1585616,1479771,252,2264713,1172367,1092267,79,800926,413249,387504,173
JHANG,JHANG,DISTRICT,UNDER 1,74492,39238,35254,,56066,29712,26354,,18426,9526,8900,
JHANG,JHANG,DISTRICT,UNDER 5,432004,224909,207095,,329753,171747,158006,,102251,53162,49089,
