name_admin_unit,part_of_district,admin_unit,sex___age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
FAISALABAD,FAISALABAD,DISTRICT,15 - 64,5504718,2863176,2640633,909,2757707,1430160,1327285,262,2747011,1433016,1313348,647
FAISALABAD,FAISALABAD,DISTRICT,18 - 60,4786338,2480490,2304987,861,2384583,1231511,1152830,242,2401755,1248979,1152157,619
FAISALABAD,FAISALABAD,DISTRICT,18 &  ABOVE,5310172,2774294,2534980,898,2672530,1392940,1279329,261,2637642,1381354,1255651,637
FAISALABAD,FAISALABAD,DISTRICT,60 &  ABOVE,576731,321972,254710,49,315386,176016,139350,20,261345,145956,115360,29
FAISALABAD,FAISALABAD,DISTRICT,65 &  ABOVE,353687,199621,154040,26,199414,112506,86893,15,154273,87115,67147,11
CHAK JHUMRA,FAISALABAD,TEHSIL,ALL AGES,385169,203127,182016,26,325038,172179,152839,20,60131,30948,29177,6
CHAK JHUMRA,FAISALABAD,TEHSIL,UNDER 1,8397,4372,4025,,6913,3639,3274,,1484,733,751,
CHAK JHUMRA,FAISALABAD,TEHSIL,UNDER 5,51142,26726,24416,,43177,22610,20567,,7965,4116,3849,
CHAK JHUMRA,FAISALABAD,TEHSIL,UNDER 10,93185,48360,44825,,78992,41107,37885,,14193,7253,6940,
CHAK JHUMRA,FAISALABAD,TEHSIL,UNDER 15,135063,70193,64867,3,114348,59608,54737,3,20715,10585,10130,
CHAK JHUMRA,FAISALABAD,TEHSIL,05 - 24,157003,81850,75144,9,132715,69449,63257,9,24288,12401,11887,
CHAK JHUMRA,FAISALABAD,TEHSIL,15 - 49,196578,103672,92891,15,165023,87579,77433,11,31555,16093,15458,4
CHAK JHUMRA,FAISALABAD,TEHSIL,15 - 64,232489,122936,109532,21,195327,103815,91497,15,37162,19121,18035,6
CHAK JHUMRA,FAISALABAD,TEHSIL,18 - 60,202006,106862,95125,19,169604,90248,79343,13,32402,16614,15782,6
CHAK JHUMRA,FAISALABAD,TEHSIL,18 &  ABOVE,226671,120779,105870,22,190941,102331,88594,16,35730,18448,17276,6
CHAK JHUMRA,FAISALABAD,TEHSIL,60 &  ABOVE,27143,15251,11888,4,23432,13214,10214,4,3711,2037,1674,
CHAK JHUMRA,FAISALABAD,TEHSIL,65 &  ABOVE,17617,9998,7617,2,15363,8756,6605,2,2254,1242,1012,
FAISALABAD CITY,FAISALABAD,TEHSIL,ALL AGES,3682036,1924504,1756934,598,,,,,3682036,1924504,1756934,598
FAISALABAD CITY,FAISALABAD,TEHSIL,UNDER 1,68561,35570,32991,,,,,,68561,35570,32991,
FAISALABAD CITY,FAISALABAD,TEHSIL,UNDER 5,443903,229631,214272,,,,,,443903,229631,214272,
FAISALABAD CITY,FAISALABAD,TEHSIL,UNDER 10,836635,430436,406199,,,,,,836635,430436,406199,
FAISALABAD CITY,FAISALABAD,TEHSIL,UNDER 15,1236591,640889,595690,12,,,,,1236591,640889,595690,12
FAISALABAD CITY,FAISALABAD,TEHSIL,05 - 24,1520769,793001,727599,169,,,,,1520769,793001,727599,169
FAISALABAD CITY,FAISALABAD,TEHSIL,15 - 49,1970521,1024114,945893,514,,,,,1970521,1024114,945893,514
FAISALABAD CITY,FAISALABAD,TEHSIL,15 - 64,2316437,1210928,1104933,576,,,,,2316437,1210928,1104933,576
FAISALABAD CITY,FAISALABAD,TEHSIL,18 - 60,2027520,1056688,970282,550,,,,,2027520,1056688,970282,550
FAISALABAD CITY,FAISALABAD,TEHSIL,18 &  ABOVE,2225176,1167369,1057242,565,,,,,2225176,1167369,1057242,565
FAISALABAD CITY,FAISALABAD,TEHSIL,60 &  ABOVE,218991,122040,96926,25,,,,,218991,122040,96926,25
FAISALABAD CITY,FAISALABAD,TEHSIL,65 &  ABOVE,129008,72687,56311,10,,,,,129008,72687,56311,10
FAISALABAD SADAR,FAISALABAD,TEHSIL,ALL AGES,1742958,907402,835448,108,1646024,857751,788168,105,96934,49651,47280,3
FAISALABAD SADAR,FAISALABAD,TEHSIL,UNDER 1,41165,21498,19667,,39325,20541,18784,,1840,957,883,
FAISALABAD SADAR,FAISALABAD,TEHSIL,UNDER 5,231085,119941,111144,,218884,113697,105187,,12201,6244,5957,
FAISALABAD SADAR,FAISALABAD,TEHSIL,UNDER 10,432026,223163,208863,,409046,211508,197538,,22980,11655,11325,
FAISALABAD SADAR,FAISALABAD,TEHSIL,UNDER 15,630270,328554,301715,1,596525,311339,285185,1,33745,17215,16530,
FAISALABAD SADAR,FAISALABAD,TEHSIL,05 - 24,725967,378506,347434,27,685974,358100,327848,26,39993,20406,19586,1
FAISALABAD SADAR,FAISALABAD,TEHSIL,15 - 49,882861,454127,428647,87,833351,429157,404110,84,49510,24970,24537,3
FAISALABAD SADAR,FAISALABAD,TEHSIL,15 - 64,1043400,539836,503460,104,984229,509695,474433,101,59171,30141,29027,3
FAISALABAD SADAR,FAISALABAD,TEHSIL,18 - 60,903296,465183,438013,100,852033,439200,412736,97,51263,25983,25277,3
FAISALABAD SADAR,FAISALABAD,TEHSIL,18 &  ABOVE,1006056,522585,483367,104,948839,493226,455512,101,57217,29359,27855,3
FAISALABAD SADAR,FAISALABAD,TEHSIL,60 &  ABOVE,112489,62540,49945,4,105938,58837,47097,4,6551,3703,2848,
FAISALABAD SADAR,FAISALABAD,TEHSIL,65 &  ABOVE,69288,39012,30273,3,65270,36717,28550,3,4018,2295,1723,
JARANWALA,FAISALABAD,TEHSIL,ALL AGES,1731148,903122,827910,116,1463533,762403,701041,89,267615,140719,126869,27
JARANWALA,FAISALABAD,TEHSIL,UNDER 1,37730,19477,18253,,33090,17052,16038,,4640,2425,2215,
JARANWALA,FAISALABAD,TEHSIL,UNDER 5,226808,116876,109932,,194662,100213,94449,,32146,16663,15483,
JARANWALA,FAISALABAD,TEHSIL,UNDER 10,436439,224017,212422,,374751,192224,182527,,61688,31793,29895,
JARANWALA,FAISALABAD,TEHSIL,UNDER 15,630808,325363,305438,7,539247,277970,261270,7,91561,47393,44168,
JARANWALA,FAISALABAD,TEHSIL,05 - 24,727892,378095,349762,35,617325,320490,296801,34,110567,57605,52961,1
JARANWALA,FAISALABAD,TEHSIL,15 - 49,871811,453058,418661,92,729583,378376,351136,71,142228,74682,67525,21
JARANWALA,FAISALABAD,TEHSIL,15 - 64,1030860,538799,491956,105,863662,450535,413048,79,167198,88264,78908,26
JARANWALA,FAISALABAD,TEHSIL,18 - 60,892120,465337,426684,99,746374,388400,357900,74,145746,76937,68784,25
JARANWALA,FAISALABAD,TEHSIL,18 &  ABOVE,993719,522141,471474,104,834259,437402,396780,77,159460,84739,74694,27
JARANWALA,FAISALABAD,TEHSIL,60 &  ABOVE,111274,62051,49217,6,96084,53433,42648,3,15190,8618,6569,3
JARANWALA,FAISALABAD,TEHSIL,65 &  ABOVE,69480,38960,30516,4,60624,33898,26723,3,8856,5062,3793,1
SAMMUNDRI,FAISALABAD,TEHSIL,ALL AGES,729672,375174,354454,44,543301,280084,263196,21,186371,95090,91258,23
SAMMUNDRI,FAISALABAD,TEHSIL,UNDER 1,18421,9653,8768,,14464,7607,6857,,3957,2046,1911,
SAMMUNDRI,FAISALABAD,TEHSIL,UNDER 5,98854,51595,47259,,75267,39443,35824,,23587,12152,11435,
SAMMUNDRI,FAISALABAD,TEHSIL,UNDER 10,181799,94054,87745,,137160,71198,65962,,44639,22856,21783,
SAMMUNDRI,FAISALABAD,TEHSIL,UNDER 15,262237,135899,126337,1,196663,102164,94498,1,65574,33735,31839,
SAMMUNDRI,FAISALABAD,TEHSIL,05 - 24,299065,153184,145871,10,221410,113587,107817,6,77655,39597,38054,4
SAMMUNDRI,FAISALABAD,TEHSIL,15 - 49,363710,182281,181395,34,267859,134551,133294,14,95851,47730,48101,20
SAMMUNDRI,FAISALABAD,TEHSIL,15 - 64,434313,220262,214011,40,320573,162993,157563,17,113740,57269,56448,23
SAMMUNDRI,FAISALABAD,TEHSIL,18 - 60,375234,189163,186036,35,276701,139929,136759,13,98533,49234,49277,22
SAMMUNDRI,FAISALABAD,TEHSIL,18 &  ABOVE,423210,216467,206702,41,314071,161156,152897,18,109139,55311,53805,23
SAMMUNDRI,FAISALABAD,TEHSIL,60 &  ABOVE,52339,29653,22680,6,40557,22946,17606,5,11782,6707,5074,1
SAMMUNDRI,FAISALABAD,TEHSIL,65 &  ABOVE,33122,19013,14106,3,26065,14927,11135,3,7057,4086,2971,
TANDLIAN WALA,FAISALABAD,TEHSIL,ALL AGES,794323,412853,381400,70,704844,366538,338249,57,89479,46315,43151,13
TANDLIAN WALA,FAISALABAD,TEHSIL,UNDER 1,18900,9783,9117,,16813,8707,8106,,2087,1076,1011,
TANDLIAN WALA,FAISALABAD,TEHSIL,UNDER 5,113640,58807,54833,,101723,52724,48999,,11917,6083,5834,
TANDLIAN WALA,FAISALABAD,TEHSIL,UNDER 10,220030,113776,106254,,197784,102395,95389,,22246,11381,10865,
TANDLIAN WALA,FAISALABAD,TEHSIL,UNDER 15,311932,162487,149442,3,278836,145208,133625,3,33096,17279,15817,
TANDLIAN WALA,FAISALABAD,TEHSIL,05 - 24,338475,176569,161883,23,300586,156765,143801,20,37889,19804,18082,3
TANDLIAN WALA,FAISALABAD,TEHSIL,15 - 49,376823,192514,184254,55,331332,169413,161874,45,45491,23101,22380,10
TANDLIAN WALA,FAISALABAD,TEHSIL,15 - 64,447219,230415,216741,63,393916,203122,190744,50,53303,27293,25997,13
TANDLIAN WALA,FAISALABAD,TEHSIL,18 - 60,386162,197257,188847,58,339871,173734,166092,45,46291,23523,22755,13
TANDLIAN WALA,FAISALABAD,TEHSIL,18 &  ABOVE,435340,224953,210325,62,384420,198825,185546,49,50920,26128,24779,13
TANDLIAN WALA,FAISALABAD,TEHSIL,60 &  ABOVE,54495,30437,24054,4,49375,27586,21785,4,5120,2851,2269,
TANDLIAN WALA,FAISALABAD,TEHSIL,65 &  ABOVE,35172,19951,15217,4,32092,18208,13880,4,3080,1743,1337,
GUJRANWALA,GUJRANWALA,DISTRICT,ALL AGES,5940173,3018895,2920741,537,2365418,1193507,1171757,154,3574755,1825388,1748984,383
GUJRANWALA,GUJRANWALA,DISTRICT,UNDER 1,146099,73723,72376,,63674,32101,31573,,82425,41622,40803,
GUJRANWALA,GUJRANWALA,DISTRICT,UNDER 5,923550,466571,456979,,369663,186388,183275,,553887,280183,273704,
GUJRANWALA,GUJRANWALA,DISTRICT,UNDER 10,1594275,803782,790493,,643982,324204,319778,,950293,479578,470715,
GUJRANWALA,GUJRANWALA,DISTRICT,UNDER 15,2280331,1150513,1129799,19,917125,461743,455375,7,1363206,688770,674424,12
GUJRANWALA,GUJRANWALA,DISTRICT,05 - 24,2483033,1250706,1232139,188,998095,499147,498889,59,1484938,751559,733250,129
GUJRANWALA,GUJRANWALA,DISTRICT,15 - 49,2937561,1469437,1467666,458,1148205,567107,580975,123,1789356,902330,886691,335
GUJRANWALA,GUJRANWALA,DISTRICT,15 - 64,3447222,1745001,1701713,508,1354030,677797,676091,142,2093192,1067204,1025622,366
GUJRANWALA,GUJRANWALA,DISTRICT,18 - 60,2984037,1505832,1477738,467,1167006,582426,584455,125,1817031,923406,893283,342
GUJRANWALA,GUJRANWALA,DISTRICT,18 &  ABOVE,3294658,1684070,1610107,481,1301563,658811,642619,133,1993095,1025259,967488,348
GUJRANWALA,GUJRANWALA,DISTRICT,60 &  ABOVE,347142,198048,149072,22,148518,83829,64680,9,198624,114219,84392,13
GUJRANWALA,GUJRANWALA,DISTRICT,65 &  ABOVE,212620,123381,89229,10,94263,53967,40291,5,118357,69414,48938,5
GUJRANWALA CITY,GUJRANWALA,TEHSIL,ALL AGES,2510883,1290236,1220437,210,,,,,2510883,1290236,1220437,210
GUJRANWALA CITY,GUJRANWALA,TEHSIL,UNDER 1,56166,28520,27646,,,,,,56166,28520,27646,
GUJRANWALA CITY,GUJRANWALA,TEHSIL,UNDER 5,395253,201114,194139,,,,,,395253,201114,194139,
GUJRANWALA CITY,GUJRANWALA,TEHSIL,UNDER 10,670646,339902,330744,,,,,,670646,339902,330744,
GUJRANWALA CITY,GUJRANWALA,TEHSIL,UNDER 15,960383,487145,473230,8,,,,,960383,487145,473230,8
GUJRANWALA CITY,GUJRANWALA,TEHSIL,05 - 24,1041351,529704,511572,75,,,,,1041351,529704,511572,75
GUJRANWALA CITY,GUJRANWALA,TEHSIL,15 - 49,1260190,640878,619126,186,,,,,1260190,640878,619126,186
GUJRANWALA CITY,GUJRANWALA,TEHSIL,15 - 64,1470713,755690,714824,199,,,,,1470713,755690,714824,199
GUJRANWALA CITY,GUJRANWALA,TEHSIL,18 - 60,1277330,654481,622663,186,,,,,1277330,654481,622663,186
GUJRANWALA CITY,GUJRANWALA,TEHSIL,18 &  ABOVE,1396760,724264,672307,189,,,,,1396760,724264,672307,189
GUJRANWALA CITY,GUJRANWALA,TEHSIL,60 &  ABOVE,135472,78656,56809,7,,,,,135472,78656,56809,7
GUJRANWALA CITY,GUJRANWALA,TEHSIL,65 &  ABOVE,79787,47401,32383,3,,,,,79787,47401,32383,3
GUJRANWALA SADDAR,GUJRANWALA,TEHSIL,ALL AGES,1114167,562374,551752,41,770919,389691,381200,28,343248,172683,170552,13
GUJRANWALA SADDAR,GUJRANWALA,TEHSIL,UNDER 1,23974,11753,12221,,17155,8418,8737,,6819,3335,3484,
GUJRANWALA SADDAR,GUJRANWALA,TEHSIL,UNDER 5,163208,81393,81815,,115760,57765,57995,,47448,23628,23820,
GUJRANWALA SADDAR,GUJRANWALA,TEHSIL,UNDER 10,291771,145646,146125,,205333,102568,102765,,86438,43078,43360,
GUJRANWALA SADDAR,GUJRANWALA,TEHSIL,UNDER 15,421158,210245,210909,4,294996,147457,147537,2,126162,62788,63372,2
GUJRANWALA SADDAR,GUJRANWALA,TEHSIL,05 - 24,470906,234982,235910,14,327699,163931,163760,8,143207,71051,72150,6
GUJRANWALA SADDAR,GUJRANWALA,TEHSIL,15 - 49,558059,277801,280227,31,383211,191236,191952,23,174848,86565,88275,8
GUJRANWALA SADDAR,GUJRANWALA,TEHSIL,15 - 64,653567,329399,324131,37,448410,226458,221926,26,205157,102941,102205,11
GUJRANWALA SADDAR,GUJRANWALA,TEHSIL,18 - 60,566916,285097,281785,34,388320,195707,192588,25,178596,89390,89197,9
GUJRANWALA SADDAR,GUJRANWALA,TEHSIL,18 &  ABOVE,624474,317978,306462,34,428296,218462,209809,25,196178,99516,96653,9
GUJRANWALA SADDAR,GUJRANWALA,TEHSIL,60 &  ABOVE,64357,36582,27774,1,44508,25195,19313,,19849,11387,8461,1
GUJRANWALA SADDAR,GUJRANWALA,TEHSIL,65 &  ABOVE,39442,22730,16712,,27513,15776,11737,,11929,6954,4975,
KAMOKE,GUJRANWALA,TEHSIL,ALL AGES,681296,344833,336420,43,389316,197238,192067,11,291980,147595,144353,32
KAMOKE,GUJRANWALA,TEHSIL,UNDER 1,20624,10538,10086,,12434,6393,6041,,8190,4145,4045,
KAMOKE,GUJRANWALA,TEHSIL,UNDER 5,108837,54758,54079,,65587,33257,32330,,43250,21501,21749,
KAMOKE,GUJRANWALA,TEHSIL,UNDER 10,189667,95232,94435,,111986,56607,55379,,77681,38625,39056,
KAMOKE,GUJRANWALA,TEHSIL,UNDER 15,267697,133887,133809,1,156496,78675,77820,1,111201,55212,55989,
KAMOKE,GUJRANWALA,TEHSIL,05 - 24,290004,144583,145416,5,165288,82378,82908,2,124716,62205,62508,3
KAMOKE,GUJRANWALA,TEHSIL,15 - 49,332858,166376,166447,35,186095,92705,93380,10,146763,73671,73067,25
KAMOKE,GUJRANWALA,TEHSIL,15 - 64,389070,196853,192177,40,217917,109912,107995,10,171153,86941,84182,30
KAMOKE,GUJRANWALA,TEHSIL,18 - 60,336057,170021,165997,39,187556,94635,92911,10,148501,75386,73086,29
KAMOKE,GUJRANWALA,TEHSIL,18 &  ABOVE,371239,190105,181093,41,208626,106723,101893,10,162613,83382,79200,31
KAMOKE,GUJRANWALA,TEHSIL,60 &  ABOVE,39090,22164,16924,2,23369,13310,10059,,15721,8854,6865,2
KAMOKE,GUJRANWALA,TEHSIL,65 &  ABOVE,24529,14093,10434,2,14903,8651,6252,,9626,5442,4182,2
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,ALL AGES,640415,324370,315982,63,580780,294079,286648,53,59635,30291,29334,10
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,UNDER 1,17148,8609,8539,,15954,8012,7942,,1194,597,597,
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,UNDER 5,94975,47522,47453,,87881,44049,43832,,7094,3473,3621,
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,UNDER 10,170323,85540,84783,,156070,78451,77619,,14253,7089,7164,
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,UNDER 15,248611,125835,122775,1,225431,113936,111494,1,23180,11899,11281,
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,05 - 24,278446,140505,137914,27,250455,126075,124355,25,27991,14430,13559,2
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,15 - 49,312324,155163,157106,55,282615,140427,142142,46,29709,14736,14964,9
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,15 - 64,367332,184727,182543,62,332904,167461,165391,52,34428,17266,17152,10
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,18 - 60,315021,157898,157064,59,285731,143360,142322,49,29290,14538,14742,10
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,18 &  ABOVE,350153,177641,172452,60,317944,161484,156410,50,32209,16157,16042,10
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,60 &  ABOVE,38571,21565,17004,2,35347,19792,15554,1,3224,1773,1450,1
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,65 &  ABOVE,24472,13808,10664,,22445,12682,9763,,2027,1126,901,
WAZIRABAD,GUJRANWALA,TEHSIL,ALL AGES,993412,497082,496150,180,624403,312499,311842,62,369009,184583,184308,118
WAZIRABAD,GUJRANWALA,TEHSIL,UNDER 1,28187,14303,13884,,18131,9278,8853,,10056,5025,5031,
WAZIRABAD,GUJRANWALA,TEHSIL,UNDER 5,161277,81784,79493,,100435,51317,49118,,60842,30467,30375,
WAZIRABAD,GUJRANWALA,TEHSIL,UNDER 10,271868,137462,134406,,170593,86578,84015,,101275,50884,50391,
WAZIRABAD,GUJRANWALA,TEHSIL,UNDER 15,382482,193401,189076,5,240202,121675,118524,3,142280,71726,70552,2
WAZIRABAD,GUJRANWALA,TEHSIL,05 - 24,402326,200932,201327,67,254653,126763,127866,24,147673,74169,73461,43
WAZIRABAD,GUJRANWALA,TEHSIL,15 - 49,474130,229219,244760,151,296284,142739,153501,44,177846,86480,91259,107
WAZIRABAD,GUJRANWALA,TEHSIL,15 - 64,566540,278332,288038,170,354799,173966,180779,54,211741,104366,107259,116
WAZIRABAD,GUJRANWALA,TEHSIL,18 - 60,488713,238335,250229,149,305399,148724,156634,41,183314,89611,93595,108
WAZIRABAD,GUJRANWALA,TEHSIL,18 &  ABOVE,552032,274082,277793,157,346697,172142,174507,48,205335,101940,103286,109
WAZIRABAD,GUJRANWALA,TEHSIL,60 &  ABOVE,69652,39081,30561,10,45294,25532,19754,8,24358,13549,10807,2
WAZIRABAD,GUJRANWALA,TEHSIL,65 &  ABOVE,44390,25349,19036,5,29402,16858,12539,5,14988,8491,6497,
GUJRAT,GUJRAT,DISTRICT,ALL AGES,3216000,1606601,1609209,190,1892820,934454,958324,42,1323180,672147,650885,148
GUJRAT,GUJRAT,DISTRICT,UNDER 1,60971,30448,30523,,37840,18825,19015,,23131,11623,11508,
GUJRAT,GUJRAT,DISTRICT,UNDER 5,378857,188910,189947,,225969,112634,113335,,152888,76276,76612,
GUJRAT,GUJRAT,DISTRICT,UNDER 10,717826,358124,359702,,426133,212659,213474,,291693,145465,146228,
GUJRAT,GUJRAT,DISTRICT,UNDER 15,1068091,532399,535688,4,632055,314938,317116,1,436036,217461,218572,3
GUJRAT,GUJRAT,DISTRICT,05 - 24,1280088,636402,643637,49,753971,373171,380789,11,526117,263231,262848,38
GUJRAT,GUJRAT,DISTRICT,15 - 49,1644055,809992,833917,146,950623,458868,491729,26,693432,351124,342188,120
GUJRAT,GUJRAT,DISTRICT,15 - 64,1969462,977219,992067,176,1145128,557646,587446,36,824334,419573,404621,140
GUJRAT,GUJRAT,DISTRICT,18 - 60,1710528,846184,864187,157,990587,480335,510224,28,719941,365849,353963,129
GUJRAT,GUJRAT,DISTRICT,18 &  ABOVE,1959045,979843,979029,173,1148900,564146,584720,34,810145,415697,394309,139
GUJRAT,GUJRAT,DISTRICT,60 &  ABOVE,269808,144553,125239,16,171226,90350,80870,6,98582,54203,44369,10
GUJRAT,GUJRAT,DISTRICT,65 &  ABOVE,178447,96983,81454,10,115637,61870,53762,5,62810,35113,27692,5
GUJRAT,GUJRAT,TEHSIL,ALL AGES,1744046,871388,872564,94,812767,404398,408353,16,931279,466990,464211,78
GUJRAT,GUJRAT,TEHSIL,UNDER 1,30750,15322,15428,,15598,7705,7893,,15152,7617,7535,
GUJRAT,GUJRAT,TEHSIL,UNDER 5,203645,101187,102458,,96776,48071,48705,,106869,53116,53753,
GUJRAT,GUJRAT,TEHSIL,UNDER 10,387963,193242,194721,,182562,90920,91642,,205401,102322,103079,
GUJRAT,GUJRAT,TEHSIL,UNDER 15,578279,288175,290101,3,269898,134465,135432,1,308381,153710,154669,2
GUJRAT,GUJRAT,TEHSIL,05 - 24,700285,349009,351247,29,325120,161600,163514,6,375165,187409,187733,23
GUJRAT,GUJRAT,TEHSIL,15 - 49,892956,438478,454405,73,411258,201154,210095,9,481698,237324,244310,64
GUJRAT,GUJRAT,TEHSIL,15 - 64,1071327,531316,539924,87,494223,243907,250302,14,577104,287409,289622,73
GUJRAT,GUJRAT,TEHSIL,18 - 60,930208,459425,470709,74,428307,210815,217483,9,501901,248610,253226,65
GUJRAT,GUJRAT,TEHSIL,18 &  ABOVE,1062882,531588,531212,82,495180,246294,248875,11,567702,285294,282337,71
GUJRAT,GUJRAT,TEHSIL,60 &  ABOVE,144051,78048,65995,8,72174,38187,33985,2,71877,39861,32010,6
GUJRAT,GUJRAT,TEHSIL,65 &  ABOVE,94440,51897,42539,4,48646,26026,22619,1,45794,25871,19920,3
KHARIAN,GUJRAT,TEHSIL,ALL AGES,1174083,586443,587552,88,855985,417904,438059,22,318098,168539,149493,66
KHARIAN,GUJRAT,TEHSIL,UNDER 1,23458,11653,11805,,17016,8428,8588,,6442,3225,3217,
KHARIAN,GUJRAT,TEHSIL,UNDER 5,138366,69053,69313,,100978,50237,50741,,37388,18816,18572,
KHARIAN,GUJRAT,TEHSIL,UNDER 10,262744,131075,131669,,192687,96021,96666,,70057,35054,35003,
KHARIAN,GUJRAT,TEHSIL,UNDER 15,390690,194409,196280,1,287608,142888,144720,,103082,51521,51560,1
KHARIAN,GUJRAT,TEHSIL,05 - 24,463274,229297,233957,20,341870,168133,173732,5,121404,61164,60225,15
KHARIAN,GUJRAT,TEHSIL,15 - 49,598384,296408,301908,68,425329,201472,223841,16,173055,94936,78067,52
KHARIAN,GUJRAT,TEHSIL,15 - 64,715018,355257,359680,81,513920,245787,268115,18,201098,109470,91565,63
KHARIAN,GUJRAT,TEHSIL,18 - 60,621096,308154,312867,75,443198,210573,232610,15,177898,97581,80257,60
KHARIAN,GUJRAT,TEHSIL,18 &  ABOVE,714878,357972,356823,83,517199,249729,267451,19,197679,108243,89372,64
KHARIAN,GUJRAT,TEHSIL,60 &  ABOVE,101738,53821,47909,8,80079,42208,37867,4,21659,11613,10042,4
KHARIAN,GUJRAT,TEHSIL,65 &  ABOVE,68375,36777,31592,6,54457,29229,25224,4,13918,7548,6368,2
SARAI ALAMGIR,GUJRAT,TEHSIL,ALL AGES,297871,148770,149093,8,224068,112152,111912,4,73803,36618,37181,4
SARAI ALAMGIR,GUJRAT,TEHSIL,UNDER 1,6763,3473,3290,,5226,2692,2534,,1537,781,756,
SARAI ALAMGIR,GUJRAT,TEHSIL,UNDER 5,36846,18670,18176,,28215,14326,13889,,8631,4344,4287,
SARAI ALAMGIR,GUJRAT,TEHSIL,UNDER 10,67119,33807,33312,,50884,25718,25166,,16235,8089,8146,
SARAI ALAMGIR,GUJRAT,TEHSIL,UNDER 15,99122,49815,49307,,74549,37585,36964,,24573,12230,12343,
SARAI ALAMGIR,GUJRAT,TEHSIL,05 - 24,116529,58096,58433,,86981,43438,43543,,29548,14658,14890,
SARAI ALAMGIR,GUJRAT,TEHSIL,15 - 49,152715,75106,77604,5,114036,56242,57793,1,38679,18864,19811,4
SARAI ALAMGIR,GUJRAT,TEHSIL,15 - 64,183117,90646,92463,8,136985,67952,69029,4,46132,22694,23434,4
SARAI ALAMGIR,GUJRAT,TEHSIL,18 - 60,159224,78605,80611,8,119082,58947,60131,4,40142,19658,20480,4
SARAI ALAMGIR,GUJRAT,TEHSIL,18 &  ABOVE,181285,90283,90994,8,136521,68123,68394,4,44764,22160,22600,4
SARAI ALAMGIR,GUJRAT,TEHSIL,60 &  ABOVE,24019,12684,11335,,18973,9955,9018,,5046,2729,2317,
SARAI ALAMGIR,GUJRAT,TEHSIL,65 &  ABOVE,15632,8309,7323,,12534,6615,5919,,3098,1694,1404,
HAFIZABAD,HAFIZABAD,DISTRICT,ALL AGES,1319651,669900,649691,60,815517,414531,400966,20,504134,255369,248725,40
HAFIZABAD,HAFIZABAD,DISTRICT,UNDER 1,28927,14644,14283,,18207,9311,8896,,10720,5333,5387,
HAFIZABAD,HAFIZABAD,DISTRICT,UNDER 5,178061,89484,88577,,111224,56164,55060,,66837,33320,33517,
HAFIZABAD,HAFIZABAD,DISTRICT,UNDER 10,331008,166168,164840,,207105,104325,102780,,123903,61843,62060,
HAFIZABAD,HAFIZABAD,DISTRICT,UNDER 15,484473,243312,241159,2,301503,151754,149747,2,182970,91558,91412,
HAFIZABAD,HAFIZABAD,DISTRICT,05 - 24,555929,279186,276725,18,342353,172283,170062,8,213576,106903,106663,10
HAFIZABAD,HAFIZABAD,DISTRICT,15 - 49,656233,327975,328209,49,398949,199308,199624,17,257284,128667,128585,32
HAFIZABAD,HAFIZABAD,DISTRICT,15 - 64,776096,392770,383268,58,473686,239705,233963,18,302410,153065,149305,40
HAFIZABAD,HAFIZABAD,DISTRICT,18 - 60,670602,338764,331786,52,408774,206406,202353,15,261828,132358,129433,37
HAFIZABAD,HAFIZABAD,DISTRICT,18 &  ABOVE,752477,385101,367324,52,463481,237346,226120,15,288996,147755,141204,37
HAFIZABAD,HAFIZABAD,DISTRICT,60 &  ABOVE,90727,51092,39634,1,60336,33922,26414,,30391,17170,13220,1
HAFIZABAD,HAFIZABAD,DISTRICT,65 &  ABOVE,59082,33818,25264,,40328,23072,17256,,18754,10746,8008,
HAFIZABAD,HAFIZABAD,TEHSIL,ALL AGES,760900,385117,375749,34,418156,211293,206854,9,342744,173824,168895,25
HAFIZABAD,HAFIZABAD,TEHSIL,UNDER 1,16920,8511,8409,,9139,4648,4491,,7781,3863,3918,
HAFIZABAD,HAFIZABAD,TEHSIL,UNDER 5,103760,52093,51667,,57226,28783,28443,,46534,23310,23224,
HAFIZABAD,HAFIZABAD,TEHSIL,UNDER 10,187688,94111,93577,,103572,51896,51676,,84116,42215,41901,
HAFIZABAD,HAFIZABAD,TEHSIL,UNDER 15,274686,137437,137248,1,151068,75444,75623,1,123618,61993,61625,
HAFIZABAD,HAFIZABAD,TEHSIL,05 - 24,316462,158027,158424,11,173146,86185,86956,5,143316,71842,71468,6
