name_admin_unit,part_of_district,admin_unit,language,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
LAHORE,LAHORE,DISTRICT,KOHIOSTANI,543,235,306,2,,,,,543,235,306,2
LAHORE,LAHORE,DISTRICT,MEWATI,260544,124696,135838,10,,,,,260544,124696,135838,10
LAHORE,LAHORE,DISTRICT,OTHERS,15682,6985,8686,11,,,,,15682,6985,8686,11
LAHORE,LAHORE,DISTRICT,PUNJABI,9549169,4488043,5058405,2721,,,,,9549169,4488043,5058405,2721
LAHORE,LAHORE,DISTRICT,PUSHTO,267809,120890,146908,11,,,,,267809,120890,146908,11
LAHORE,LAHORE,DISTRICT,SARAIKI,62016,26223,35771,22,,,,,62016,26223,35771,22
LAHORE,LAHORE,DISTRICT,SHINA,1282,522,758,2,,,,,1282,522,758,2
LAHORE,LAHORE,DISTRICT,SINDHI,27074,12549,14515,10,,,,,27074,12549,14515,10
LAHORE,LAHORE,DISTRICT,TOTAL,12978661,6105711,6869574,3376,,,,,12978661,6105711,6869574,3376
LAHORE,LAHORE,DISTRICT,URDU,2742020,1302449,1438995,576,,,,,2742020,1302449,1438995,576
LAHORE CANTT,LAHORE,TEHSIL,BALOCHI,860,340,520,,,,,,860,340,520,
LAHORE CANTT,LAHORE,TEHSIL,BALTI,969,406,563,,,,,,969,406,563,
LAHORE CANTT,LAHORE,TEHSIL,BRAHVI,33,18,15,,,,,,33,18,15,
LAHORE CANTT,LAHORE,TEHSIL,HINDKO,5283,2405,2878,,,,,,5283,2405,2878,
LAHORE CANTT,LAHORE,TEHSIL,KALASHA,39,20,19,,,,,,39,20,19,
LAHORE CANTT,LAHORE,TEHSIL,KASHMIRI,2862,1170,1691,1,,,,,2862,1170,1691,1
LAHORE CANTT,LAHORE,TEHSIL,KOHIOSTANI,55,22,33,,,,,,55,22,33,
LAHORE CANTT,LAHORE,TEHSIL,MEWATI,76158,36073,40085,,,,,,76158,36073,40085,
LAHORE CANTT,LAHORE,TEHSIL,OTHERS,2798,1235,1562,1,,,,,2798,1235,1562,1
LAHORE CANTT,LAHORE,TEHSIL,PUNJABI,1253062,582427,670376,259,,,,,1253062,582427,670376,259
LAHORE CANTT,LAHORE,TEHSIL,PUSHTO,29942,13236,16706,,,,,,29942,13236,16706,
LAHORE CANTT,LAHORE,TEHSIL,SARAIKI,12995,5387,7607,1,,,,,12995,5387,7607,1
LAHORE CANTT,LAHORE,TEHSIL,SHINA,413,167,246,,,,,,413,167,246,
LAHORE CANTT,LAHORE,TEHSIL,SINDHI,5201,2306,2895,,,,,,5201,2306,2895,
LAHORE CANTT,LAHORE,TEHSIL,TOTAL,1860427,866314,993827,286,,,,,1860427,866314,993827,286
LAHORE CANTT,LAHORE,TEHSIL,URDU,469757,221102,248631,24,,,,,469757,221102,248631,24
LAHORE CITY,LAHORE,TEHSIL,BALOCHI,1701,603,1098,,,,,,1701,603,1098,
LAHORE CITY,LAHORE,TEHSIL,BALTI,346,154,192,,,,,,346,154,192,
LAHORE CITY,LAHORE,TEHSIL,BRAHVI,38,11,27,,,,,,38,11,27,
LAHORE CITY,LAHORE,TEHSIL,HINDKO,7148,3248,3898,2,,,,,7148,3248,3898,2
LAHORE CITY,LAHORE,TEHSIL,KALASHA,43,17,26,,,,,,43,17,26,
LAHORE CITY,LAHORE,TEHSIL,KASHMIRI,3811,1456,2353,2,,,,,3811,1456,2353,2
LAHORE CITY,LAHORE,TEHSIL,KOHIOSTANI,307,133,174,,,,,,307,133,174,
LAHORE CITY,LAHORE,TEHSIL,MEWATI,2784,1273,1510,1,,,,,2784,1273,1510,1
LAHORE CITY,LAHORE,TEHSIL,OTHERS,4745,1972,2769,4,,,,,4745,1972,2769,4
LAHORE CITY,LAHORE,TEHSIL,PUNJABI,3049924,1417164,1631268,1492,,,,,3049924,1417164,1631268,1492
LAHORE CITY,LAHORE,TEHSIL,PUSHTO,113755,50543,63206,6,,,,,113755,50543,63206,6
LAHORE CITY,LAHORE,TEHSIL,SARAIKI,16862,6882,9976,4,,,,,16862,6882,9976,4
LAHORE CITY,LAHORE,TEHSIL,SHINA,165,53,110,2,,,,,165,53,110,2
LAHORE CITY,LAHORE,TEHSIL,SINDHI,7736,3451,4281,4,,,,,7736,3451,4281,4
LAHORE CITY,LAHORE,TEHSIL,TOTAL,4123354,1917723,2203776,1855,,,,,4123354,1917723,2203776,1855
LAHORE CITY,LAHORE,TEHSIL,URDU,913989,430763,482888,338,,,,,913989,430763,482888,338
LALIAN,CHINIOT,TEHSIL,BALOCHI,149,66,83,,15,9,6,,134,57,77,
LALIAN,CHINIOT,TEHSIL,BALTI,,,,,,,,,,,,
LALIAN,CHINIOT,TEHSIL,BRAHVI,,,,,,,,,,,,
LALIAN,CHINIOT,TEHSIL,HINDKO,30,15,15,,3,,3,,27,15,12,
LALIAN,CHINIOT,TEHSIL,KALASHA,,,,,,,,,,,,
LALIAN,CHINIOT,TEHSIL,KASHMIRI,193,98,95,,20,12,8,,173,86,87,
LALIAN,CHINIOT,TEHSIL,KOHIOSTANI,195,102,93,,23,10,13,,172,92,80,
LALIAN,CHINIOT,TEHSIL,MEWATI,6,3,3,,6,3,3,,,,,
LALIAN,CHINIOT,TEHSIL,OTHERS,32,21,11,,4,1,3,,28,20,8,
LALIAN,CHINIOT,TEHSIL,PUNJABI,476063,236569,239418,76,360543,178484,182039,20,115520,58085,57379,56
LALIAN,CHINIOT,TEHSIL,PUSHTO,6210,3055,3155,,3600,1775,1825,,2610,1280,1330,
LALIAN,CHINIOT,TEHSIL,SARAIKI,1197,538,659,,154,71,83,,1043,467,576,
LALIAN,CHINIOT,TEHSIL,SHINA,2,2,,,1,1,,,1,1,,
LALIAN,CHINIOT,TEHSIL,SINDHI,949,493,456,,589,331,258,,360,162,198,
LALIAN,CHINIOT,TEHSIL,TOTAL,500786,249161,251549,76,366549,181528,185001,20,134237,67633,66548,56
LALIAN,CHINIOT,TEHSIL,URDU,15760,8199,7561,,1591,831,760,,14169,7368,6801,
LAWA,CHAKWAL,TEHSIL,BALOCHI,,,,,,,,,,,,
LAWA,CHAKWAL,TEHSIL,BALTI,1,1,,,1,1,,,,,,
LAWA,CHAKWAL,TEHSIL,BRAHVI,,,,,,,,,,,,
LAWA,CHAKWAL,TEHSIL,HINDKO,1054,510,544,,57,29,28,,997,481,516,
LAWA,CHAKWAL,TEHSIL,KALASHA,,,,,,,,,,,,
LAWA,CHAKWAL,TEHSIL,KASHMIRI,161,87,74,,161,87,74,,,,,
LAWA,CHAKWAL,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
LAWA,CHAKWAL,TEHSIL,MEWATI,,,,,,,,,,,,
LAWA,CHAKWAL,TEHSIL,OTHERS,17,10,7,,14,8,6,,3,2,1,
LAWA,CHAKWAL,TEHSIL,PUNJABI,138730,68802,69928,,120554,59665,60889,,18176,9137,9039,
LAWA,CHAKWAL,TEHSIL,PUSHTO,2555,1245,1310,,2411,1177,1234,,144,68,76,
LAWA,CHAKWAL,TEHSIL,SARAIKI,1284,623,661,,99,58,41,,1185,565,620,
LAWA,CHAKWAL,TEHSIL,SHINA,,,,,,,,,,,,
LAWA,CHAKWAL,TEHSIL,SINDHI,150,81,69,,123,67,56,,27,14,13,
LAWA,CHAKWAL,TEHSIL,TOTAL,144611,71707,72904,,123992,61396,62596,,20619,10311,10308,
LAWA,CHAKWAL,TEHSIL,URDU,659,348,311,,572,304,268,,87,44,43,
LAYYAH,LAYYAH,DISTRICT,BALOCHI,1810,881,929,,1502,736,766,,308,145,163,
LAYYAH,LAYYAH,DISTRICT,BALTI,427,207,220,,426,206,220,,1,1,,
LAYYAH,LAYYAH,DISTRICT,BRAHVI,20,9,11,,8,5,3,,12,4,8,
LAYYAH,LAYYAH,DISTRICT,HINDKO,1282,615,667,,823,387,436,,459,228,231,
LAYYAH,LAYYAH,DISTRICT,KALASHA,1,,1,,1,,1,,,,,
LAYYAH,LAYYAH,DISTRICT,KASHMIRI,449,235,214,,383,204,179,,66,31,35,
LAYYAH,LAYYAH,DISTRICT,KOHIOSTANI,1,,1,,,,,,1,,1,
LAYYAH,LAYYAH,DISTRICT,MEWATI,1725,852,873,,1477,729,748,,248,123,125,
LAYYAH,LAYYAH,DISTRICT,OTHERS,3904,1887,2017,,3463,1675,1788,,441,212,229,
LAYYAH,LAYYAH,DISTRICT,PUNJABI,579622,282213,297354,55,433430,210345,223063,22,146192,71868,74291,33
LAYYAH,LAYYAH,DISTRICT,PUSHTO,47448,22450,24998,,38235,18035,20200,,9213,4415,4798,
LAYYAH,LAYYAH,DISTRICT,SARAIKI,1406363,680963,725367,33,1214239,587876,626350,13,192124,93087,99017,20
LAYYAH,LAYYAH,DISTRICT,SHINA,12,5,7,,11,5,6,,1,,1,
LAYYAH,LAYYAH,DISTRICT,SINDHI,1391,693,698,,953,483,470,,438,210,228,
LAYYAH,LAYYAH,DISTRICT,TOTAL,2102361,1019362,1082910,89,1716092,830916,885141,35,386269,188446,197769,54
LAYYAH,LAYYAH,DISTRICT,URDU,57906,28352,29553,1,21141,10230,10911,,36765,18122,18642,1
LAYYAH,LAYYAH,TEHSIL,BALOCHI,764,368,396,,551,269,282,,213,99,114,
LAYYAH,LAYYAH,TEHSIL,BALTI,425,205,220,,425,205,220,,,,,
LAYYAH,LAYYAH,TEHSIL,BRAHVI,,,,,,,,,,,,
LAYYAH,LAYYAH,TEHSIL,HINDKO,679,317,362,,345,151,194,,334,166,168,
LAYYAH,LAYYAH,TEHSIL,KALASHA,1,,1,,1,,1,,,,,
LAYYAH,LAYYAH,TEHSIL,KASHMIRI,248,141,107,,213,123,90,,35,18,17,
LAYYAH,LAYYAH,TEHSIL,KOHIOSTANI,1,,1,,,,,,1,,1,
LAYYAH,LAYYAH,TEHSIL,MEWATI,45,19,26,,27,13,14,,18,6,12,
LAYYAH,LAYYAH,TEHSIL,OTHERS,1422,685,737,,1204,586,618,,218,99,119,
LAYYAH,LAYYAH,TEHSIL,PUNJABI,230058,112594,117436,28,145008,70833,74156,19,85050,41761,43280,9
LAYYAH,LAYYAH,TEHSIL,PUSHTO,19920,9446,10474,,14849,7017,7832,,5071,2429,2642,
LAYYAH,LAYYAH,TEHSIL,SARAIKI,817333,396960,420355,18,702133,340966,361156,11,115200,55994,59199,7
LAYYAH,LAYYAH,TEHSIL,SHINA,1,1,,,1,1,,,,,,
LAYYAH,LAYYAH,TEHSIL,SINDHI,637,313,324,,369,184,185,,268,129,139,
LAYYAH,LAYYAH,TEHSIL,TOTAL,1118575,543986,574543,46,879925,427442,452453,30,238650,116544,122090,16
LAYYAH,LAYYAH,TEHSIL,URDU,47041,22937,24104,,14799,7094,7705,,32242,15843,16399,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,BALOCHI,2239,1089,1150,,2231,1085,1146,,8,4,4,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,BALTI,,,,,,,,,,,,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,BRAHVI,78,32,46,,78,32,46,,,,,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,HINDKO,5757,2782,2975,,5669,2737,2932,,88,45,43,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,KALASHA,1,,1,,1,,1,,,,,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,KASHMIRI,390,206,184,,350,189,161,,40,17,23,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,KOHIOSTANI,1,,1,,1,,1,,,,,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,MEWATI,579,284,295,,578,283,295,,1,1,,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,OTHERS,13426,6524,6901,1,11308,5468,5840,,2118,1056,1061,1
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,PUNJABI,182877,88081,94751,45,150513,72399,78096,18,32364,15682,16655,27
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,PUSHTO,7731,3645,4086,,6784,3214,3570,,947,431,516,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,SARAIKI,997094,476932,520019,143,934456,446932,487419,105,62638,30000,32600,38
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,SHINA,69,30,39,,66,28,38,,3,2,1,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,SINDHI,9080,4308,4772,,9036,4291,4745,,44,17,27,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,TOTAL,1234974,591510,643268,196,1132382,542147,590110,125,102592,49363,53158,71
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,URDU,15652,7597,8048,7,11311,5489,5820,2,4341,2108,2228,5
LODHRAN,LODHRAN,DISTRICT,BALOCHI,478,226,252,,423,200,223,,55,26,29,
LODHRAN,LODHRAN,DISTRICT,BALTI,3,1,2,,3,1,19764,,,,,
LODHRAN,LODHRAN,DISTRICT,BRAHVI,253,122,131,,234,114,120,,19,8,11,
LODHRAN,LODHRAN,DISTRICT,HINDKO,6482,3214,3268,,6333,3146,3187,,149,68,81,
LODHRAN,LODHRAN,DISTRICT,KALASHA,12,7,5,,12,7,5,,,,,
LODHRAN,LODHRAN,DISTRICT,KASHMIRI,566,298,268,,471,244,227,,95,54,41,
LODHRAN,LODHRAN,DISTRICT,KOHIOSTANI,6,1,5,,5,,14772,,1,1,,
LODHRAN,LODHRAN,DISTRICT,MEWATI,42196,20114,22081,1,37684,17919,5,1,4512,2195,2317,
LODHRAN,LODHRAN,DISTRICT,OTHERS,32535,15798,16736,1,28700,13927,,1,3835,1871,1964,
LODHRAN,LODHRAN,DISTRICT,PUNJABI,293310,142856,150431,23,253343,123344,129992,7,39967,19512,20439,16
LODHRAN,LODHRAN,DISTRICT,PUSHTO,4919,2323,2595,1,3757,1791,1966,,1162,532,629,1
LODHRAN,LODHRAN,DISTRICT,SARAIKI,1421611,684187,737347,77,1214158,583502,630620,36,207453,100685,106727,41
LODHRAN,LODHRAN,DISTRICT,SHINA,2,1,1,,,,2,,2,1,1,
LODHRAN,LODHRAN,DISTRICT,SINDHI,500,250,249,1,416,209,207,,84,41,42,1
LODHRAN,LODHRAN,DISTRICT,TOTAL,1926357,929326,996914,117,1603155,772347,830759,49,323202,156979,166155,68
LODHRAN,LODHRAN,DISTRICT,URDU,123484,59928,63543,13,57616,27943,29669,4,65868,31985,33874,9
LODHRAN,LODHRAN,TEHSIL,BALOCHI,306,147,159,,261,127,134,,45,20,25,
LODHRAN,LODHRAN,TEHSIL,BALTI,2,1,1,,2,1,1,,,,,
LODHRAN,LODHRAN,TEHSIL,BRAHVI,20,9,11,,1,1,,,19,8,11,
LODHRAN,LODHRAN,TEHSIL,HINDKO,1960,923,1037,,1859,874,985,,101,49,52,
LODHRAN,LODHRAN,TEHSIL,KALASHA,6,3,3,,6,3,3,,,,,
LODHRAN,LODHRAN,TEHSIL,KASHMIRI,253,142,111,,206,115,91,,47,27,20,
LODHRAN,LODHRAN,TEHSIL,KOHIOSTANI,2,,2,,2,,2,,,,,
LODHRAN,LODHRAN,TEHSIL,MEWATI,11492,5518,5974,,11125,5347,5778,,367,171,196,
LODHRAN,LODHRAN,TEHSIL,OTHERS,13854,6684,7169,1,12064,5791,6272,1,1790,893,897,
LODHRAN,LODHRAN,TEHSIL,PUNJABI,66979,32677,34296,6,53674,26152,27519,3,13305,6525,6777,3
LODHRAN,LODHRAN,TEHSIL,PUSHTO,3288,1528,1760,,2511,1181,1330,,777,347,430,
LODHRAN,LODHRAN,TEHSIL,SARAIKI,651862,313588,338224,50,551105,264735,286342,28,100757,48853,51882,22
LODHRAN,LODHRAN,TEHSIL,SHINA,1,,1,,,,,,1,,1,
LODHRAN,LODHRAN,TEHSIL,SINDHI,112,50,61,1,71,33,38,,41,17,23,1
LODHRAN,LODHRAN,TEHSIL,TOTAL,808971,389936,418971,64,664611,319843,344735,33,144360,70093,74236,31
LODHRAN,LODHRAN,TEHSIL,URDU,58834,28666,30162,6,31724,15483,16240,1,27110,13183,13922,5
MAILSI,VEHARI,TEHSIL,BALOCHI,363,137,226,,319,132,187,,44,5,39,
MAILSI,VEHARI,TEHSIL,BALTI,2,,2,,2,,2,,,,,
MAILSI,VEHARI,TEHSIL,BRAHVI,23,11,12,,,,,,23,11,12,
MAILSI,VEHARI,TEHSIL,HINDKO,230,122,108,,201,111,90,,29,11,18,
MAILSI,VEHARI,TEHSIL,KALASHA,,,,,,,,,,,,
MAILSI,VEHARI,TEHSIL,KASHMIRI,269,129,140,,228,115,113,,41,14,27,
MAILSI,VEHARI,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
MAILSI,VEHARI,TEHSIL,MEWATI,800,402,398,,766,384,382,,34,18,16,
MAILSI,VEHARI,TEHSIL,OTHERS,8095,4054,4041,,7614,3813,3801,,481,241,240,
MAILSI,VEHARI,TEHSIL,PUNJABI,351313,173881,177404,28,308639,152913,155708,18,42674,20968,21696,10
MAILSI,VEHARI,TEHSIL,PUSHTO,3884,1885,1999,,3261,1605,1656,,623,280,343,
MAILSI,VEHARI,TEHSIL,SARAIKI,641352,315971,325298,83,543299,267812,275423,64,98053,48159,49875,19
MAILSI,VEHARI,TEHSIL,SHINA,,,,,,,,,,,,
MAILSI,VEHARI,TEHSIL,SINDHI,594,313,281,,515,274,241,,79,39,40,
MAILSI,VEHARI,TEHSIL,TOTAL,1118673,551943,566611,119,908099,448561,459456,82,210574,103382,107155,37
MAILSI,VEHARI,TEHSIL,URDU,111748,55038,56702,8,43255,21402,21853,,68493,33636,34849,8
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,BALOCHI,28,12,16,,6,2,4,,22,10,12,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,BALTI,2,1,1,,2,1,1,,,,,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,BRAHVI,1,1,,,,,,,1,1,,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,HINDKO,23,13,10,,19,10,9,,4,3,1,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,KALASHA,,,,,,,,,,,,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,KASHMIRI,32,17,15,,31,17,14,,1,,1,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,KOHIOSTANI,4,2,2,,4,2,2,,,,,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,MEWATI,17,8,9,,17,8,9,,,,,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,OTHERS,62,26,36,,60,26,34,,2,,2,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,PUNJABI,412211,205132,207021,58,365626,181667,183917,42,46585,23465,23104,16
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,PUSHTO,6331,3080,3251,,5612,2724,2888,,719,356,363,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,SARAIKI,689,294,395,,385,158,227,,304,136,168,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,SHINA,7,6,1,,7,6,1,,,,,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,SINDHI,574,310,264,,506,274,232,,68,36,32,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,TOTAL,429189,213641,215489,59,377909,187789,190077,43,51280,25852,25412,16
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,URDU,9208,4739,4468,1,5634,2894,2739,1,3574,1845,1729,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,BALOCHI,734,341,393,,610,287,323,,124,54,70,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,BALTI,27,13,14,,4,3,1,,23,10,13,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,BRAHVI,1,1,,,,,,,1,1,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,HINDKO,129,70,59,,77,40,37,,52,30,22,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,KALASHA,,,,,,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,KASHMIRI,153,88,65,,94,55,39,,59,33,26,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,KOHIOSTANI,827,421,406,,740,382,358,,87,39,48,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,MEWATI,17,8,9,,17,8,9,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,OTHERS,599,271,328,,512,226,286,,87,45,42,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,PUNJABI,1704687,849909,854645,133,1418927,707842,711005,80,285760,142067,143640,53
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,PUSHTO,32304,15486,16817,1,23297,11179,12117,1,9007,4307,4700,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,SARAIKI,2800,1194,1605,1,2030,842,1188,,770,352,417,1
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,SHINA,40,28,12,,40,28,12,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,SINDHI,3248,1666,1582,,2650,1355,1295,,598,311,287,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,TOTAL,1829152,912047,916966,139,1483259,740049,743128,82,345893,171998,173838,57
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,URDU,83586,42551,41031,4,34261,17802,16458,1,49325,24749,24573,3
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,BALOCHI,613,290,323,,513,247,266,,100,43,57,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,BALTI,19,8,11,,,,,,19,8,11,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,BRAHVI,,,,,,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,HINDKO,67,37,30,,24,13,11,,43,24,19,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,KALASHA,,,,,,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,KASHMIRI,93,55,38,,41,26,15,,52,29,23,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,KOHIOSTANI,412,203,209,,325,164,161,,87,39,48,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,MEWATI,,,,,,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,OTHERS,303,128,175,,239,95,144,,64,33,31,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,PUNJABI,685517,342130,343340,47,500887,250862,250012,13,184630,91268,93328,34
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,PUSHTO,14277,6823,7454,,8548,4110,4438,,5729,2713,3016,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,SARAIKI,1054,450,603,1,667,271,396,,387,179,207,1
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,SHINA,12,10,2,,12,10,2,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,SINDHI,1554,787,767,,1162,585,577,,392,202,190,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,TOTAL,764327,381373,382904,50,532167,266515,265639,13,232160,114858,117265,37
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,URDU,60406,30452,29952,2,19749,10132,9617,,40657,20320,20335,2
MANKERA,BHAKKAR,TEHSIL,BALOCHI,88,39,49,,83,36,47,,5,3,2,
MANKERA,BHAKKAR,TEHSIL,BALTI,,,,,,,,,,,,
MANKERA,BHAKKAR,TEHSIL,BRAHVI,,,,,,,,,,,,
MANKERA,BHAKKAR,TEHSIL,HINDKO,98,49,49,,56,25,31,,42,24,18,
MANKERA,BHAKKAR,TEHSIL,KALASHA,,,,,,,,,,,,
MANKERA,BHAKKAR,TEHSIL,KASHMIRI,126,58,68,,114,53,61,,12,5,7,
MANKERA,BHAKKAR,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
MANKERA,BHAKKAR,TEHSIL,MEWATI,28,11,17,,28,11,17,,,,,
MANKERA,BHAKKAR,TEHSIL,OTHERS,246,115,131,,150,72,78,,96,43,53,
MANKERA,BHAKKAR,TEHSIL,PUNJABI,44111,21372,22738,1,38902,18847,20054,1,5209,2525,2684,
MANKERA,BHAKKAR,TEHSIL,PUSHTO,5650,2771,2879,,5216,2559,2657,,434,212,222,
MANKERA,BHAKKAR,TEHSIL,SARAIKI,252795,121272,131518,5,218051,104834,113214,3,34744,16438,18304,2
MANKERA,BHAKKAR,TEHSIL,SHINA,4,2,2,,,,,,4,2,2,
MANKERA,BHAKKAR,TEHSIL,SINDHI,94,48,46,,89,46,43,,5,2,3,
MANKERA,BHAKKAR,TEHSIL,TOTAL,310543,149211,161326,6,267042,128553,138485,4,43501,20658,22841,2
MANKERA,BHAKKAR,TEHSIL,URDU,7303,3474,3829,,4353,2070,2283,,2950,1404,1546,
MIAN CHANNU,KHANEWAL,TEHSIL,BALOCHI,443,215,228,,339,165,174,,104,50,54,
MIAN CHANNU,KHANEWAL,TEHSIL,BALTI,2,2,,,2,2,,,,,,
MIAN CHANNU,KHANEWAL,TEHSIL,BRAHVI,3,,3,,,,,,3,,3,
MIAN CHANNU,KHANEWAL,TEHSIL,HINDKO,58,31,27,,42,19,23,,16,12,4,
MIAN CHANNU,KHANEWAL,TEHSIL,KALASHA,1,,1,,1,,1,,,,,
MIAN CHANNU,KHANEWAL,TEHSIL,KASHMIRI,21,13,8,,19,12,7,,2,1,1,
MIAN CHANNU,KHANEWAL,TEHSIL,KOHIOSTANI,1,,1,,1,,1,,,,,
MIAN CHANNU,KHANEWAL,TEHSIL,MEWATI,1228,606,622,,424,217,207,,804,389,415,
MIAN CHANNU,KHANEWAL,TEHSIL,OTHERS,635,306,329,,618,297,321,,17,9,8,
MIAN CHANNU,KHANEWAL,TEHSIL,PUNJABI,814531,399262,415194,75,658074,322266,335780,28,156457,76996,79414,47
MIAN CHANNU,KHANEWAL,TEHSIL,PUSHTO,7389,3603,3786,,6471,3188,3283,,918,415,503,
MIAN CHANNU,KHANEWAL,TEHSIL,SARAIKI,17897,8544,9351,2,17002,8126,8874,2,895,418,477,
MIAN CHANNU,KHANEWAL,TEHSIL,SHINA,,,,,,,,,,,,
MIAN CHANNU,KHANEWAL,TEHSIL,SINDHI,1416,723,693,,1143,589,554,,273,134,139,
MIAN CHANNU,KHANEWAL,TEHSIL,TOTAL,872479,427612,444789,78,697375,341484,355860,31,175104,86128,88929,47
MIAN CHANNU,KHANEWAL,TEHSIL,URDU,28854,14307,14546,1,13239,6603,6635,1,15615,7704,7911,
MIANWALI,MIANWALI,DISTRICT,BALOCHI,572,264,307,1,530,241,288,1,42,23,19,
MIANWALI,MIANWALI,DISTRICT,BALTI,5,2,3,,4,1,3,,1,1,,
MIANWALI,MIANWALI,DISTRICT,BRAHVI,40,27,13,,29,20,9,,11,7,4,
MIANWALI,MIANWALI,DISTRICT,HINDKO,62794,30770,32023,1,61364,30053,31310,1,1430,717,713,
MIANWALI,MIANWALI,DISTRICT,KALASHA,1,1,,,1,1,,,,,,
MIANWALI,MIANWALI,DISTRICT,KASHMIRI,579,277,302,,477,228,249,,102,49,53,
MIANWALI,MIANWALI,DISTRICT,KOHIOSTANI,37,13,24,,30,9,21,,7,4,3,
MIANWALI,MIANWALI,DISTRICT,MEWATI,775,383,392,,770,380,390,,5,3,2,
MIANWALI,MIANWALI,DISTRICT,OTHERS,5608,2752,2856,,5507,2697,2810,,101,55,46,
