name_admin_unit,part_of_district,admin_unit,religion,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,CHRISTIAN,9467,4942,4525,,5213,2792,2421,,4254,2150,2104,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,HINDU JATI,287,146,141,,247,127,120,,40,19,21,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,MUSLIM,1818188,906374,911675,139,1476813,736647,740084,82,341375,169727,171591,57
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,OTHERS,32,11,21,,21,7,14,,11,4,7,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,PARSI,1,,1,,,,,,1,,1,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,SCHEDULED CASTE,39,12,27,,28,9,19,,11,3,8,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,SIKH,15,6,9,,12,5,7,,3,1,2,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,QADIANI/AHMADI,573,288,285,,380,196,184,,193,92,101,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,CHRISTIAN,5084,2663,2421,,2332,1273,1059,,2752,1390,1362,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,HINDU JATI,61,29,32,,27,13,14,,34,16,18,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,MUSLIM,758560,378376,380134,50,529401,265023,264365,13,229159,113353,115769,37
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,OTHERS,23,6,17,,14,3,11,,9,3,6,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,PARSI,1,,1,,,,,,1,,1,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,SCHEDULED CASTE,18,8,10,,8,5,3,,10,3,7,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,TEHSIL,SIKH,7,3,4,,5,2,3,,2,1,1,
MANKERA,BHAKKAR,TEHSIL,QADIANI/AHMADI,24,13,11,,10,5,5,,14,8,6,
MANKERA,BHAKKAR,TEHSIL,CHRISTIAN,749,386,363,,665,349,316,,84,37,47,
MANKERA,BHAKKAR,TEHSIL,HINDU JATI,1,1,,,1,1,,,,,,
MANKERA,BHAKKAR,TEHSIL,MUSLIM,309751,148802,160943,6,266358,128195,138159,4,43393,20607,22784,2
MANKERA,BHAKKAR,TEHSIL,OTHERS,5,3,2,,1,,1,,4,3,1,
MANKERA,BHAKKAR,TEHSIL,PARSI,,,,,,,,,,,,
MANKERA,BHAKKAR,TEHSIL,SCHEDULED CASTE,4,2,2,,3,1,2,,1,1,,
MANKERA,BHAKKAR,TEHSIL,SIKH,9,4,5,,4,2,2,,5,2,3,
MIAN CHANNU,KHANEWAL,TEHSIL,QADIANI/AHMADI,74,32,42,,71,31,40,,3,1,2,
MIAN CHANNU,KHANEWAL,TEHSIL,CHRISTIAN,31192,15333,15847,12,26939,13227,13708,4,4253,2106,2139,8
MIAN CHANNU,KHANEWAL,TEHSIL,HINDU JATI,155,87,68,,112,62,50,,43,25,18,
MIAN CHANNU,KHANEWAL,TEHSIL,MUSLIM,841011,412135,428810,66,670228,328150,342051,27,170783,83985,86759,39
MIAN CHANNU,KHANEWAL,TEHSIL,OTHERS,17,11,6,,11,7,4,,6,4,2,
MIAN CHANNU,KHANEWAL,TEHSIL,PARSI,,,,,,,,,,,,
MIAN CHANNU,KHANEWAL,TEHSIL,SCHEDULED CASTE,16,7,9,,6,3,3,,10,4,6,
MIAN CHANNU,KHANEWAL,TEHSIL,SIKH,14,7,7,,8,4,4,,6,3,3,
MIANWALI,MIANWALI,DISTRICT,QADIANI/AHMADI,45,20,25,,38,17,21,,7,3,4,
MIANWALI,MIANWALI,DISTRICT,CHRISTIAN,11951,6186,5764,1,8381,4344,4036,1,3570,1842,1728,
MIANWALI,MIANWALI,DISTRICT,HINDU JATI,35,23,12,,28,21,7,,7,2,5,
MIANWALI,MIANWALI,DISTRICT,MUSLIM,1783687,872535,911088,64,1423921,696946,726950,25,359766,175589,184138,39
MIANWALI,MIANWALI,DISTRICT,OTHERS,108,63,45,,78,47,31,,30,16,14,
MIANWALI,MIANWALI,DISTRICT,PARSI,2,2,,,2,2,,,,,,
MIANWALI,MIANWALI,DISTRICT,SCHEDULED CASTE,28,11,17,,20,6,14,,8,5,3,
MIANWALI,MIANWALI,DISTRICT,SIKH,41,15,26,,37,15,22,,4,,4,
MIANWALI,MIANWALI,TEHSIL,QADIANI/AHMADI,13,6,7,,6,3,3,,7,3,4,
MIANWALI,MIANWALI,TEHSIL,CHRISTIAN,5595,2898,2697,,2753,1477,1276,,2842,1421,1421,
MIANWALI,MIANWALI,TEHSIL,HINDU JATI,11,7,4,,5,5,,,6,2,4,
MIANWALI,MIANWALI,TEHSIL,MUSLIM,901049,438731,462292,26,741331,361594,379725,12,159718,77137,82567,14
MIANWALI,MIANWALI,TEHSIL,OTHERS,52,32,20,,48,31,17,,4,1,3,
MIANWALI,MIANWALI,TEHSIL,PARSI,2,2,,,2,2,,,,,,
MIANWALI,MIANWALI,TEHSIL,SCHEDULED CASTE,14,6,8,,9,3,6,,5,3,2,
MIANWALI,MIANWALI,TEHSIL,SIKH,20,10,10,,20,10,10,,,,,
MINCHINABAD,BAHAWALNAGAR,TEHSIL,QADIANI/AHMADI,12,5,7,,3,2,1,,9,3,6,
MINCHINABAD,BAHAWALNAGAR,TEHSIL,CHRISTIAN,1585,842,743,,1170,633,537,,415,209,206,
MINCHINABAD,BAHAWALNAGAR,TEHSIL,HINDU JATI,268,124,144,,2,1,1,,266,123,143,
MINCHINABAD,BAHAWALNAGAR,TEHSIL,MUSLIM,601204,288019,313156,29,483690,231484,252198,8,117514,56535,60958,21
MINCHINABAD,BAHAWALNAGAR,TEHSIL,OTHERS,33,11,22,,14,3,11,,19,8,11,
MINCHINABAD,BAHAWALNAGAR,TEHSIL,PARSI,1,1,,,,,,,1,1,,
MINCHINABAD,BAHAWALNAGAR,TEHSIL,SCHEDULED CASTE,13,7,6,,4,4,,,9,3,6,
MINCHINABAD,BAHAWALNAGAR,TEHSIL,SIKH,9,5,4,,6,5,1,,3,,3,
MODEL TOWN,LAHORE,TEHSIL,QADIANI/AHMADI,2190,1087,1101,2,,,,,2190,1087,1101,2
MODEL TOWN,LAHORE,TEHSIL,CHRISTIAN,225775,109956,115782,37,,,,,225775,109956,115782,37
MODEL TOWN,LAHORE,TEHSIL,HINDU JATI,955,533,422,,,,,,955,533,422,
MODEL TOWN,LAHORE,TEHSIL,MUSLIM,3014967,1444291,1570039,637,,,,,3014967,1444291,1570039,637
MODEL TOWN,LAHORE,TEHSIL,OTHERS,692,347,339,6,,,,,692,347,339,6
MODEL TOWN,LAHORE,TEHSIL,PARSI,9,4,5,,,,,,9,4,5,
MODEL TOWN,LAHORE,TEHSIL,SCHEDULED CASTE,108,60,46,2,,,,,108,60,46,2
MODEL TOWN,LAHORE,TEHSIL,SIKH,210,84,126,,,,,,210,84,126,
MULTAN,MULTAN,DISTRICT,QADIANI/AHMADI,1105,529,576,,601,282,319,,504,247,257,
MULTAN,MULTAN,DISTRICT,CHRISTIAN,42155,21915,20230,10,11142,5949,5193,,31013,15966,15037,10
MULTAN,MULTAN,DISTRICT,HINDU JATI,1576,758,817,1,49,30,19,,1527,728,798,1
MULTAN,MULTAN,DISTRICT,MUSLIM,5295315,2596587,2698335,393,2847253,1401940,1445178,135,2448062,1194647,1253157,258
MULTAN,MULTAN,DISTRICT,OTHERS,355,168,185,2,145,78,67,,210,90,118,2
MULTAN,MULTAN,DISTRICT,PARSI,3,1,2,,1,,1,,2,1,1,
MULTAN,MULTAN,DISTRICT,SCHEDULED CASTE,133,61,72,,37,17,20,,96,44,52,
MULTAN,MULTAN,DISTRICT,SIKH,120,59,60,1,32,17,14,1,88,42,46,
MULTAN CITY,MULTAN,TEHSIL,QADIANI/AHMADI,519,257,262,,18,10,8,,501,247,254,
MULTAN CITY,MULTAN,TEHSIL,CHRISTIAN,30433,15619,14804,10,3197,1622,1575,,27236,13997,13229,10
MULTAN CITY,MULTAN,TEHSIL,HINDU JATI,1531,732,798,1,19,13,6,,1512,719,792,1
MULTAN CITY,MULTAN,TEHSIL,MUSLIM,2515943,1224859,1290810,274,382037,185369,196624,44,2133906,1039490,1094186,230
MULTAN CITY,MULTAN,TEHSIL,OTHERS,227,99,126,2,22,11,11,,205,88,115,2
MULTAN CITY,MULTAN,TEHSIL,PARSI,2,1,1,,,,,,2,1,1,
MULTAN CITY,MULTAN,TEHSIL,SCHEDULED CASTE,91,40,51,,5,1,4,,86,39,47,
MULTAN CITY,MULTAN,TEHSIL,SIKH,82,39,43,,4,2,2,,78,37,41,
MULTAN SADDAR,MULTAN,TEHSIL,QADIANI/AHMADI,572,268,304,,570,268,302,,2,,2,
MULTAN SADDAR,MULTAN,TEHSIL,CHRISTIAN,8940,4784,4156,,5796,3154,2642,,3144,1630,1514,
MULTAN SADDAR,MULTAN,TEHSIL,HINDU JATI,41,24,17,,29,17,12,,12,7,5,
MULTAN SADDAR,MULTAN,TEHSIL,MUSLIM,1491787,733386,758321,80,1417534,696882,720582,70,74253,36504,37739,10
MULTAN SADDAR,MULTAN,TEHSIL,OTHERS,66,38,28,,65,38,27,,1,,1,
MULTAN SADDAR,MULTAN,TEHSIL,PARSI,,,,,,,,,,,,
MULTAN SADDAR,MULTAN,TEHSIL,SCHEDULED CASTE,30,15,15,,23,11,12,,7,4,3,
MULTAN SADDAR,MULTAN,TEHSIL,SIKH,17,11,6,,15,10,5,,2,1,1,
MURIDKE,SHEIKHUPURA,TEHSIL,QADIANI/AHMADI,603,334,269,,261,145,116,,342,189,153,
MURIDKE,SHEIKHUPURA,TEHSIL,CHRISTIAN,24959,12344,12615,,13849,6816,7033,,11110,5528,5582,
MURIDKE,SHEIKHUPURA,TEHSIL,HINDU JATI,146,81,65,,117,62,55,,29,19,10,
MURIDKE,SHEIKHUPURA,TEHSIL,MUSLIM,695399,340595,354753,51,385500,187677,197814,9,309899,152918,156939,42
MURIDKE,SHEIKHUPURA,TEHSIL,OTHERS,38,20,18,,29,17,12,,9,3,6,
MURIDKE,SHEIKHUPURA,TEHSIL,PARSI,,,,,,,,,,,,
MURIDKE,SHEIKHUPURA,TEHSIL,SCHEDULED CASTE,9,5,4,,4,3,1,,5,2,3,
MURIDKE,SHEIKHUPURA,TEHSIL,SIKH,12,6,6,,4,1,3,,8,5,3,
MURREE,RAWALPINDI,TEHSIL,QADIANI/AHMADI,5,3,2,,5,3,2,,,,,
MURREE,RAWALPINDI,TEHSIL,CHRISTIAN,856,457,399,,583,327,256,,273,130,143,
MURREE,RAWALPINDI,TEHSIL,HINDU JATI,4,1,3,,1,,1,,3,1,2,
MURREE,RAWALPINDI,TEHSIL,MUSLIM,248331,123745,124585,1,226542,113518,113023,1,21789,10227,11562,
MURREE,RAWALPINDI,TEHSIL,OTHERS,206,101,105,,201,98,103,,5,3,2,
MURREE,RAWALPINDI,TEHSIL,PARSI,,,,,,,,,,,,
MURREE,RAWALPINDI,TEHSIL,SCHEDULED CASTE,3,1,2,,3,1,2,,,,,
MURREE,RAWALPINDI,TEHSIL,SIKH,5,1,4,,5,1,4,,,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,QADIANI/AHMADI,1197,574,623,,979,468,511,,218,106,112,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,CHRISTIAN,17620,9249,8371,,12696,6671,6025,,4924,2578,2346,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,HINDU JATI,660,325,335,,647,321,326,,13,4,9,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,MUSLIM,4992312,2456385,2535818,109,4052237,1992907,2059266,64,940075,463478,476552,45
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,OTHERS,167,67,100,,141,61,80,,26,6,20,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,PARSI,12,5,7,,12,5,7,,,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,SCHEDULED CASTE,56,24,32,,45,21,24,,11,3,8,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,SIKH,100,43,57,,88,39,49,,12,4,8,
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,QADIANI/AHMADI,297,144,153,,285,139,146,,12,5,7,
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,CHRISTIAN,6762,3459,3303,,5238,2691,2547,,1524,768,756,
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,HINDU JATI,11,5,6,,9,5,4,,2,,2,
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,MUSLIM,1897229,927062,970138,29,1631623,798794,832804,25,265606,128268,137334,4
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,OTHERS,48,16,32,,39,15,24,,9,1,8,
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,PARSI,2,1,1,,2,1,1,,,,,
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,SCHEDULED CASTE,25,14,11,,25,14,11,,,,,
MUZAFFARGARH,MUZAFFARGARH,TEHSIL,SIKH,31,15,16,,26,14,12,,5,1,4,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,QADIANI/AHMADI,1979,993,986,,1812,912,900,,167,81,86,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,CHRISTIAN,48741,24179,24559,3,38853,19225,19626,2,9888,4954,4933,1
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,HINDU JATI,1124,572,552,,708,368,340,,416,204,212,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,MUSLIM,1580448,775849,804521,78,1269968,621295,648642,31,310480,154554,155879,47
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,OTHERS,617,281,336,,59,29,30,,558,252,306,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,PARSI,3,2,1,,3,2,1,,,,,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,SCHEDULED CASTE,72,33,39,,70,33,37,,2,,2,
NANKANA SAHIB,NANKANA SAHIB,DISTRICT,SIKH,1887,950,937,,10,3,7,,1877,947,930,
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,QADIANI/AHMADI,604,305,299,,586,295,291,,18,10,8,
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,CHRISTIAN,19584,9675,9907,2,17850,8797,9051,2,1734,878,856,
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,HINDU JATI,558,281,277,,218,110,108,,340,171,169,
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,MUSLIM,1042315,508121,534153,41,916293,445541,470727,25,126022,62580,63426,16
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,OTHERS,108,49,59,,57,28,29,,51,21,30,
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,PARSI,2,2,,,2,2,,,,,,
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,SCHEDULED CASTE,10,1,9,,9,1,8,,1,,1,
NANKANA SAHIB,NANKANA SAHIB,TEHSIL,SIKH,1882,948,934,,7,3,4,,1875,945,930,
NAROWAL,NAROWAL,DISTRICT,QADIANI/AHMADI,4491,2208,2283,,3876,1923,1953,,615,285,330,
NAROWAL,NAROWAL,DISTRICT,CHRISTIAN,43421,21564,21857,,34448,17094,17354,,8973,4470,4503,
NAROWAL,NAROWAL,DISTRICT,HINDU JATI,795,410,385,,637,330,307,,158,80,78,
NAROWAL,NAROWAL,DISTRICT,MUSLIM,1901645,929936,971624,85,1562435,763304,799085,46,339210,166632,172539,39
NAROWAL,NAROWAL,DISTRICT,OTHERS,254,124,130,,237,114,123,,17,10,7,
NAROWAL,NAROWAL,DISTRICT,PARSI,,,,,,,,,,,,
NAROWAL,NAROWAL,DISTRICT,SCHEDULED CASTE,38,20,18,,26,14,12,,12,6,6,
NAROWAL,NAROWAL,DISTRICT,SIKH,125,65,60,,90,45,45,,35,20,15,
NAROWAL,NAROWAL,TEHSIL,QADIANI/AHMADI,4183,2068,2115,,3620,1808,1812,,563,260,303,
NAROWAL,NAROWAL,TEHSIL,CHRISTIAN,30401,15032,15369,,23414,11566,11848,,6987,3466,3521,
NAROWAL,NAROWAL,TEHSIL,HINDU JATI,284,150,134,,265,141,124,,19,9,10,
NAROWAL,NAROWAL,TEHSIL,MUSLIM,645300,315274,330005,21,483240,235654,247575,11,162060,79620,82430,10
NAROWAL,NAROWAL,TEHSIL,OTHERS,17,9,8,,10,5,5,,7,4,3,
NAROWAL,NAROWAL,TEHSIL,PARSI,,,,,,,,,,,,
NAROWAL,NAROWAL,TEHSIL,SCHEDULED CASTE,12,8,4,,11,7,4,,1,1,,
NAROWAL,NAROWAL,TEHSIL,SIKH,20,6,14,,18,5,13,,2,1,1,
NOOR PUR,KHUSHAB,TEHSIL,QADIANI/AHMADI,434,217,217,,434,217,217,,,,,
NOOR PUR,KHUSHAB,TEHSIL,CHRISTIAN,623,345,278,,559,305,254,,64,40,24,
NOOR PUR,KHUSHAB,TEHSIL,HINDU JATI,1,,1,,1,,1,,,,,
NOOR PUR,KHUSHAB,TEHSIL,MUSLIM,263473,130101,133367,5,243437,120229,123203,5,20036,9872,10164,
NOOR PUR,KHUSHAB,TEHSIL,OTHERS,3,2,1,,3,2,1,,,,,
NOOR PUR,KHUSHAB,TEHSIL,PARSI,,,,,,,,,,,,
NOOR PUR,KHUSHAB,TEHSIL,SCHEDULED CASTE,1,,1,,1,,1,,,,,
NOOR PUR,KHUSHAB,TEHSIL,SIKH,,,,,,,,,,,,
NOWSHERA,KHUSHAB,TEHSIL,QADIANI/AHMADI,6,4,2,,6,4,2,,,,,
NOWSHERA,KHUSHAB,TEHSIL,CHRISTIAN,425,223,202,,385,198,187,,40,25,15,
NOWSHERA,KHUSHAB,TEHSIL,HINDU JATI,2,2,,,2,2,,,,,,
NOWSHERA,KHUSHAB,TEHSIL,MUSLIM,144356,72940,71414,2,125819,63378,62440,1,18537,9562,8974,1
NOWSHERA,KHUSHAB,TEHSIL,OTHERS,3,,3,,3,,3,,,,,
NOWSHERA,KHUSHAB,TEHSIL,PARSI,,,,,,,,,,,,
NOWSHERA,KHUSHAB,TEHSIL,SCHEDULED CASTE,2,1,1,,2,1,1,,,,,
NOWSHERA,KHUSHAB,TEHSIL,SIKH,3,1,2,,3,1,2,,,,,
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,QADIANI/AHMADI,1055,502,553,,1039,493,546,,16,9,7,
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,CHRISTIAN,21478,10748,10726,4,19860,9914,9944,2,1618,834,782,2
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,HINDU JATI,143,74,69,,134,68,66,,9,6,3,
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,MUSLIM,617694,304646,312989,59,559708,276162,283495,51,57986,28484,29494,8
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,OTHERS,28,6,22,,26,5,21,,2,1,1,
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,PARSI,,,,,,,,,,,,
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,SCHEDULED CASTE,5,3,2,,5,3,2,,,,,
NOWSHERA VIRKAN,GUJRANWALA,TEHSIL,SIKH,12,3,9,,8,3,5,,4,,4,
OKARA,OKARA,DISTRICT,QADIANI/AHMADI,594,294,300,,158,66,92,,436,228,208,
OKARA,OKARA,DISTRICT,CHRISTIAN,55735,27918,27813,4,28437,14227,14210,,27298,13691,13603,4
OKARA,OKARA,DISTRICT,HINDU JATI,151,79,72,,56,29,27,,95,50,45,
OKARA,OKARA,DISTRICT,MUSLIM,3446579,1690688,1755561,330,2299007,1126168,1172758,81,1147572,564520,582803,249
OKARA,OKARA,DISTRICT,OTHERS,284,129,155,,245,111,134,,39,18,21,
OKARA,OKARA,DISTRICT,PARSI,1,1,,,,,,,1,1,,
OKARA,OKARA,DISTRICT,SCHEDULED CASTE,63,25,38,,41,16,25,,22,9,13,
OKARA,OKARA,DISTRICT,SIKH,44,16,27,1,31,13,18,,13,3,9,1
OKARA,OKARA,TEHSIL,QADIANI/AHMADI,492,248,244,,73,29,44,,419,219,200,
OKARA,OKARA,TEHSIL,CHRISTIAN,40125,19976,20147,2,19839,9833,10006,,20286,10143,10141,2
OKARA,OKARA,TEHSIL,HINDU JATI,108,56,52,,23,13,10,,85,43,42,
OKARA,OKARA,TEHSIL,MUSLIM,1341040,657738,683142,160,747628,366962,380634,32,593412,290776,302508,128
OKARA,OKARA,TEHSIL,OTHERS,196,93,103,,184,86,98,,12,7,5,
OKARA,OKARA,TEHSIL,PARSI,,,,,,,,,,,,
OKARA,OKARA,TEHSIL,SCHEDULED CASTE,24,10,14,,10,4,6,,14,6,8,
OKARA,OKARA,TEHSIL,SIKH,17,6,10,1,9,4,5,,8,2,5,1
PAKPATTAN,PAKPATTAN,DISTRICT,QADIANI/AHMADI,51,24,27,,28,12,16,,23,12,11,
PAKPATTAN,PAKPATTAN,DISTRICT,CHRISTIAN,10655,5454,5199,2,5155,2674,2481,,5500,2780,2718,2
PAKPATTAN,PAKPATTAN,DISTRICT,HINDU JATI,24,14,10,,18,12,6,,6,2,4,
PAKPATTAN,PAKPATTAN,DISTRICT,MUSLIM,2124641,1044797,1079686,158,1657700,814634,843018,48,466941,230163,236668,110
PAKPATTAN,PAKPATTAN,DISTRICT,OTHERS,81,35,46,,50,19,31,,31,16,15,
PAKPATTAN,PAKPATTAN,DISTRICT,PARSI,,,,,,,,,,,,
PAKPATTAN,PAKPATTAN,DISTRICT,SCHEDULED CASTE,37,17,20,,26,13,13,,11,4,7,
PAKPATTAN,PAKPATTAN,DISTRICT,SIKH,22,10,12,,14,7,7,,8,3,5,
PAKPATTAN,PAKPATTAN,TEHSIL,QADIANI/AHMADI,21,10,11,,19,9,10,,2,1,1,
PAKPATTAN,PAKPATTAN,TEHSIL,CHRISTIAN,4578,2335,2242,1,2177,1139,1038,,2401,1196,1204,1
PAKPATTAN,PAKPATTAN,TEHSIL,HINDU JATI,3,1,2,,1,1,,,2,,2,
PAKPATTAN,PAKPATTAN,TEHSIL,MUSLIM,1131555,555560,575926,69,871008,426106,444882,20,260547,129454,131044,49
PAKPATTAN,PAKPATTAN,TEHSIL,OTHERS,50,21,29,,43,17,26,,7,4,3,
PAKPATTAN,PAKPATTAN,TEHSIL,PARSI,,,,,,,,,,,,
PAKPATTAN,PAKPATTAN,TEHSIL,SCHEDULED CASTE,12,9,3,,12,9,3,,,,,
PAKPATTAN,PAKPATTAN,TEHSIL,SIKH,14,9,5,,11,7,4,,3,2,1,
PASRUR,SIALKOT,TEHSIL,QADIANI/AHMADI,7443,3690,3753,,7024,3485,3539,,419,205,214,
PASRUR,SIALKOT,TEHSIL,CHRISTIAN,23455,11729,11722,4,20060,10069,9989,2,3395,1660,1733,2
PASRUR,SIALKOT,TEHSIL,HINDU JATI,337,167,170,,334,166,168,,3,1,2,
PASRUR,SIALKOT,TEHSIL,MUSLIM,938573,464183,474294,96,810622,401520,409070,32,127951,62663,65224,64
PASRUR,SIALKOT,TEHSIL,OTHERS,78,42,35,1,50,30,20,,28,12,15,1
PASRUR,SIALKOT,TEHSIL,PARSI,1,1,,,1,1,,,,,,
PASRUR,SIALKOT,TEHSIL,SCHEDULED CASTE,18,10,8,,15,9,6,,3,1,2,
PASRUR,SIALKOT,TEHSIL,SIKH,138,73,65,,136,72,64,,2,1,1,
PATTOKI,KASUR,TEHSIL,QADIANI/AHMADI,417,191,226,,358,165,193,,59,26,33,
PATTOKI,KASUR,TEHSIL,CHRISTIAN,34264,16855,17408,1,26644,13030,13614,,7620,3825,3794,1
PATTOKI,KASUR,TEHSIL,HINDU JATI,64,40,24,,57,38,19,,7,2,5,
PATTOKI,KASUR,TEHSIL,MUSLIM,1041066,508862,532084,120,820496,399903,420527,66,220570,108959,111557,54
PATTOKI,KASUR,TEHSIL,OTHERS,169,85,84,,163,82,81,,6,3,3,
PATTOKI,KASUR,TEHSIL,PARSI,,,,,,,,,,,,
PATTOKI,KASUR,TEHSIL,SCHEDULED CASTE,15,6,9,,13,5,8,,2,1,1,
PATTOKI,KASUR,TEHSIL,SIKH,12,7,5,,11,6,5,,1,1,,
PHALIA,MANDI BAHAUDDIN,TEHSIL,QADIANI/AHMADI,463,228,235,,458,226,232,,5,2,3,
PHALIA,MANDI BAHAUDDIN,TEHSIL,CHRISTIAN,2538,1303,1235,,1767,923,844,,771,380,391,
PHALIA,MANDI BAHAUDDIN,TEHSIL,HINDU JATI,3,2,1,,2,1,1,,1,1,,
PHALIA,MANDI BAHAUDDIN,TEHSIL,MUSLIM,632604,315491,317083,30,570931,284587,286318,26,61673,30904,30765,4
PHALIA,MANDI BAHAUDDIN,TEHSIL,OTHERS,6,4,2,,4,3,1,,2,1,1,
PHALIA,MANDI BAHAUDDIN,TEHSIL,PARSI,,,,,,,,,,,,
PHALIA,MANDI BAHAUDDIN,TEHSIL,SCHEDULED CASTE,15,2,13,,15,2,13,,,,,
PHALIA,MANDI BAHAUDDIN,TEHSIL,SIKH,7,3,4,,6,3,3,,1,,1,
PIND DADAN KHAN,JHELUM,TEHSIL,QADIANI/AHMADI,33,17,16,,12,8,4,,21,9,12,
PIND DADAN KHAN,JHELUM,TEHSIL,CHRISTIAN,1899,978,921,,948,516,432,,951,462,489,
PIND DADAN KHAN,JHELUM,TEHSIL,HINDU JATI,186,95,91,,9,3,6,,177,92,85,
PIND DADAN KHAN,JHELUM,TEHSIL,MUSLIM,369837,182274,187549,14,306239,151108,155124,7,63598,31166,32425,7
PIND DADAN KHAN,JHELUM,TEHSIL,OTHERS,8,3,5,,7,2,5,,1,1,,
PIND DADAN KHAN,JHELUM,TEHSIL,PARSI,,,,,,,,,,,,
PIND DADAN KHAN,JHELUM,TEHSIL,SCHEDULED CASTE,7,2,5,,6,1,5,,1,1,,
PIND DADAN KHAN,JHELUM,TEHSIL,SIKH,1,1,,,1,1,,,,,,
PINDI BHATTIAN,HAFIZABAD,TEHSIL,QADIANI/AHMADI,120,55,65,,92,42,50,,28,13,15,
PINDI BHATTIAN,HAFIZABAD,TEHSIL,CHRISTIAN,2047,1087,960,,1202,653,549,,845,434,411,
PINDI BHATTIAN,HAFIZABAD,TEHSIL,HINDU JATI,307,131,176,,263,114,149,,44,17,27,
PINDI BHATTIAN,HAFIZABAD,TEHSIL,MUSLIM,556231,272645,283560,26,395766,193284,202471,11,160465,79361,81089,15
PINDI BHATTIAN,HAFIZABAD,TEHSIL,OTHERS,38,20,18,,33,17,16,,5,3,2,
PINDI BHATTIAN,HAFIZABAD,TEHSIL,PARSI,,,,,,,,,,,,
PINDI BHATTIAN,HAFIZABAD,TEHSIL,SCHEDULED CASTE,4,,4,,3,,3,,1,,1,
PINDI BHATTIAN,HAFIZABAD,TEHSIL,SIKH,4,4,,,2,2,,,2,2,,
PINDI GHEB,ATTOCK,TEHSIL,QADIANI/AHMADI,111,56,55,,107,54,53,,4,2,2,
PINDI GHEB,ATTOCK,TEHSIL,CHRISTIAN,1372,733,639,,864,477,387,,508,256,252,
PINDI GHEB,ATTOCK,TEHSIL,HINDU JATI,30,18,12,,12,7,5,,18,11,7,
PINDI GHEB,ATTOCK,TEHSIL,MUSLIM,307337,154219,153108,10,244072,123257,120813,2,63265,30962,32295,8
PINDI GHEB,ATTOCK,TEHSIL,OTHERS,9,5,4,,9,5,4,,,,,
PINDI GHEB,ATTOCK,TEHSIL,PARSI,,,,,,,,,,,,
