name_admin_unit,part_of_district,admin_unit,religion,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
SUNTSER,GWADAR,SUB-TEHSIL,MUSLIM,20476,9325,11149,2,20476,9325,11149,2,,,,
SUNTSER,GWADAR,SUB-TEHSIL,OTHERS,,,,,,,,,,,,
SUNTSER,GWADAR,SUB-TEHSIL,PARSI,,,,,,,,,,,,
SUNTSER,GWADAR,SUB-TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
SUNTSER,GWADAR,SUB-TEHSIL,SIKH,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,QADIANI/AHMADI,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,CHRISTIAN,748,385,363,,602,311,291,,146,74,72,
SURAB,SURAB,DISTRICT,HINDU JATI,16,8,8,,10,6,4,,6,2,4,
SURAB,SURAB,DISTRICT,MUSLIM,278216,136961,141239,16,241910,117704,124190,16,36306,19257,17049,
SURAB,SURAB,DISTRICT,OTHERS,38,12,25,1,30,8,21,1,8,4,4,
SURAB,SURAB,DISTRICT,PARSI,,,,,,,,,,,,
SURAB,SURAB,DISTRICT,SCHEDULED CASTE,7,3,4,,6,3,3,,1,,1,
SURAB,SURAB,DISTRICT,SIKH,13,3,9,1,12,3,8,1,1,,1,
SURAB,SURAB,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
SURAB,SURAB,SUB-DIVISION,CHRISTIAN,288,154,134,,142,80,62,,146,74,72,
SURAB,SURAB,SUB-DIVISION,HINDU JATI,6,2,4,,,,,,6,2,4,
SURAB,SURAB,SUB-DIVISION,MUSLIM,95161,48698,46457,6,58855,29441,29408,6,36306,19257,17049,
SURAB,SURAB,SUB-DIVISION,OTHERS,9,4,5,,1,,1,,8,4,4,
SURAB,SURAB,SUB-DIVISION,PARSI,,,,,,,,,,,,
SURAB,SURAB,SUB-DIVISION,SCHEDULED CASTE,2,1,1,,1,1,,,1,,1,
SURAB,SURAB,SUB-DIVISION,SIKH,3,,3,,2,,2,,1,,1,
TAFTAN,CHAGAI,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,CHRISTIAN,198,112,86,,198,112,86,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,HINDU JATI,,,,,,,,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,MUSLIM,19059,8439,10620,,19059,8439,10620,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,OTHERS,2,1,1,,2,1,1,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,PARSI,,,,,,,,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,SCHEDULED CASTE,,,,,,,,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,SIKH,,,,,,,,,,,,
TALAO,DUKI,SUB-TEHSIL,QADIANI/AHMADI,1,,,1,1,,,1,,,,
TALAO,DUKI,SUB-TEHSIL,CHRISTIAN,60,22,36,2,60,22,36,2,,,,
TALAO,DUKI,SUB-TEHSIL,HINDU JATI,4,,4,,4,,4,,,,,
TALAO,DUKI,SUB-TEHSIL,MUSLIM,21791,10535,11239,17,21791,10535,11239,17,,,,
TALAO,DUKI,SUB-TEHSIL,OTHERS,66,25,40,1,66,25,40,1,,,,
TALAO,DUKI,SUB-TEHSIL,PARSI,1,,1,,1,,1,,,,,
TALAO,DUKI,SUB-TEHSIL,SCHEDULED CASTE,2,,1,1,2,,1,1,,,,
TALAO,DUKI,SUB-TEHSIL,SIKH,5,2,2,1,5,2,2,1,,,,
TAMBOO,KOHLU,SUB-TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
TAMBOO,KOHLU,SUB-TEHSIL,CHRISTIAN,85,40,45,,85,40,45,,,,,
TAMBOO,KOHLU,SUB-TEHSIL,HINDU JATI,1,1,,,1,1,,,,,,
TAMBOO,KOHLU,SUB-TEHSIL,MUSLIM,37352,18240,19112,,37352,18240,19112,,,,,
TAMBOO,KOHLU,SUB-TEHSIL,OTHERS,9,1,8,,9,1,8,,,,,
TAMBOO,KOHLU,SUB-TEHSIL,PARSI,,,,,,,,,,,,
TAMBOO,KOHLU,SUB-TEHSIL,SCHEDULED CASTE,2,1,1,,2,1,1,,,,,
TAMBOO,KOHLU,SUB-TEHSIL,SIKH,,,,,,,,,,,,
TAMBOO,NASIRABAD,TEHSIL,QADIANI/AHMADI,4,,4,,4,,4,,,,,
TAMBOO,NASIRABAD,TEHSIL,CHRISTIAN,280,137,143,,280,137,143,,,,,
TAMBOO,NASIRABAD,TEHSIL,HINDU JATI,346,174,172,,346,174,172,,,,,
TAMBOO,NASIRABAD,TEHSIL,MUSLIM,148769,73015,75753,1,148769,73015,75753,1,,,,
TAMBOO,NASIRABAD,TEHSIL,OTHERS,74,36,38,,74,36,38,,,,,
TAMBOO,NASIRABAD,TEHSIL,PARSI,1,,1,,1,,1,,,,,
TAMBOO,NASIRABAD,TEHSIL,SCHEDULED CASTE,44,23,21,,44,23,21,,,,,
TAMBOO,NASIRABAD,TEHSIL,SIKH,,,,,,,,,,,,
THAL CHUTYALI,DUKI,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
THAL CHUTYALI,DUKI,SUB-DIVISION,CHRISTIAN,148,76,72,,148,76,72,,,,,
THAL CHUTYALI,DUKI,SUB-DIVISION,HINDU JATI,,,,,,,,,,,,
THAL CHUTYALI,DUKI,SUB-DIVISION,MUSLIM,32048,15733,16312,3,32048,15733,16312,3,,,,
THAL CHUTYALI,DUKI,SUB-DIVISION,OTHERS,5,1,4,,5,1,4,,,,,
THAL CHUTYALI,DUKI,SUB-DIVISION,PARSI,,,,,,,,,,,,
THAL CHUTYALI,DUKI,SUB-DIVISION,SCHEDULED CASTE,,,,,,,,,,,,
THAL CHUTYALI,DUKI,SUB-DIVISION,SIKH,4,3,1,,4,3,1,,,,,
TIYAR ESSOT,MUSAKHEL,SUB-TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
TIYAR ESSOT,MUSAKHEL,SUB-TEHSIL,CHRISTIAN,24,13,11,,24,13,11,,,,,
TIYAR ESSOT,MUSAKHEL,SUB-TEHSIL,HINDU JATI,,,,,,,,,,,,
TIYAR ESSOT,MUSAKHEL,SUB-TEHSIL,MUSLIM,10544,4349,6195,,10544,4349,6195,,,,,
TIYAR ESSOT,MUSAKHEL,SUB-TEHSIL,OTHERS,,,,,,,,,,,,
TIYAR ESSOT,MUSAKHEL,SUB-TEHSIL,PARSI,,,,,,,,,,,,
TIYAR ESSOT,MUSAKHEL,SUB-TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
TIYAR ESSOT,MUSAKHEL,SUB-TEHSIL,SIKH,,,,,,,,,,,,
TOHMULK,KHARAN,SUB-TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
TOHMULK,KHARAN,SUB-TEHSIL,CHRISTIAN,59,33,26,,59,33,26,,,,,
TOHMULK,KHARAN,SUB-TEHSIL,HINDU JATI,9,4,5,,9,4,5,,,,,
TOHMULK,KHARAN,SUB-TEHSIL,MUSLIM,49734,22992,26742,,49734,22992,26742,,,,,
TOHMULK,KHARAN,SUB-TEHSIL,OTHERS,,,,,,,,,,,,
TOHMULK,KHARAN,SUB-TEHSIL,PARSI,,,,,,,,,,,,
TOHMULK,KHARAN,SUB-TEHSIL,SCHEDULED CASTE,1,,1,,1,,1,,,,,
TOHMULK,KHARAN,SUB-TEHSIL,SIKH,,,,,,,,,,,,
TOISAR,MUSAKHEL,TEHSIL,QADIANI/AHMADI,1,,1,,1,,1,,,,,
TOISAR,MUSAKHEL,TEHSIL,CHRISTIAN,185,93,92,,185,93,92,,,,,
TOISAR,MUSAKHEL,TEHSIL,HINDU JATI,,,,,,,,,,,,
TOISAR,MUSAKHEL,TEHSIL,MUSLIM,56627,26427,30199,1,56627,26427,30199,1,,,,
TOISAR,MUSAKHEL,TEHSIL,OTHERS,,,,,,,,,,,,
TOISAR,MUSAKHEL,TEHSIL,PARSI,,,,,,,,,,,,
TOISAR,MUSAKHEL,TEHSIL,SCHEDULED CASTE,5,3,2,,5,3,2,,,,,
TOISAR,MUSAKHEL,TEHSIL,SIKH,,,,,,,,,,,,
TUMP,KECH,SUB-DIVISION,QADIANI/AHMADI,3,2,1,,2,1,1,,1,1,,
TUMP,KECH,SUB-DIVISION,CHRISTIAN,364,161,203,,296,131,165,,68,30,38,
TUMP,KECH,SUB-DIVISION,HINDU JATI,2,1,1,,2,1,1,,,,,
TUMP,KECH,SUB-DIVISION,MUSLIM,146639,67047,79587,5,97442,44971,52468,3,49197,22076,27119,2
TUMP,KECH,SUB-DIVISION,OTHERS,18,6,12,,15,4,11,,3,2,1,
TUMP,KECH,SUB-DIVISION,PARSI,1,,1,,1,,1,,,,,
TUMP,KECH,SUB-DIVISION,SCHEDULED CASTE,2,1,1,,2,1,1,,,,,
TUMP,KECH,SUB-DIVISION,SIKH,8,5,3,,8,5,3,,,,,
TURBAT,KECH,SUB-DIVISION,QADIANI/AHMADI,10,5,5,,1,1,,,9,4,5,
TURBAT,KECH,SUB-DIVISION,CHRISTIAN,1509,737,772,,574,290,284,,935,447,488,
TURBAT,KECH,SUB-DIVISION,HINDU JATI,305,140,163,2,15,10,5,,290,130,158,2
TURBAT,KECH,SUB-DIVISION,MUSLIM,468545,227822,240697,26,201214,102135,99074,5,267331,125687,141623,21
TURBAT,KECH,SUB-DIVISION,OTHERS,100,55,45,,61,33,28,,39,22,17,
TURBAT,KECH,SUB-DIVISION,PARSI,,,,,,,,,,,,
TURBAT,KECH,SUB-DIVISION,SCHEDULED CASTE,8,5,3,,2,1,1,,6,4,2,
TURBAT,KECH,SUB-DIVISION,SIKH,15,7,8,,,,,,15,7,8,
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,QADIANI/AHMADI,2,1,1,,2,1,1,,,,,
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,CHRISTIAN,378,188,190,,176,88,88,,202,100,102,
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,HINDU JATI,3784,1859,1925,,481,263,218,,3303,1596,1707,
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,MUSLIM,206078,102181,103892,5,145325,71627,73698,,60753,30554,30194,5
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,OTHERS,527,262,264,1,221,129,92,,306,133,172,1
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,PARSI,6,3,3,,,,,,6,3,3,
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,SCHEDULED CASTE,30,14,16,,29,13,16,,1,1,,
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,SIKH,65,33,32,,4,1,3,,61,32,29,
UTHAL,LASBELA,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
UTHAL,LASBELA,SUB-DIVISION,CHRISTIAN,307,136,171,,172,78,94,,135,58,77,
UTHAL,LASBELA,SUB-DIVISION,HINDU JATI,1892,945,947,,274,118,156,,1618,827,791,
UTHAL,LASBELA,SUB-DIVISION,MUSLIM,86603,40821,45781,1,51343,24144,27199,,35260,16677,18582,1
UTHAL,LASBELA,SUB-DIVISION,OTHERS,129,61,68,,72,33,39,,57,28,29,
UTHAL,LASBELA,SUB-DIVISION,PARSI,,,,,,,,,,,,
UTHAL,LASBELA,SUB-DIVISION,SCHEDULED CASTE,2,1,1,,1,1,,,1,,1,
UTHAL,LASBELA,SUB-DIVISION,SIKH,,,,,,,,,,,,
WADH,KHUZDAR,SUB-DIVISION,QADIANI/AHMADI,2,2,,,2,2,,,,,,
WADH,KHUZDAR,SUB-DIVISION,CHRISTIAN,190,85,105,,145,66,79,,45,19,26,
WADH,KHUZDAR,SUB-DIVISION,HINDU JATI,956,422,534,,103,50,53,,853,372,481,
WADH,KHUZDAR,SUB-DIVISION,MUSLIM,115041,53596,61441,4,89090,41408,47678,4,25951,12188,13763,
WADH,KHUZDAR,SUB-DIVISION,OTHERS,32,14,18,,12,5,7,,20,9,11,
WADH,KHUZDAR,SUB-DIVISION,PARSI,,,,,,,,,,,,
WADH,KHUZDAR,SUB-DIVISION,SCHEDULED CASTE,,,,,,,,,,,,
WADH,KHUZDAR,SUB-DIVISION,SIKH,8,4,4,,2,1,1,,6,3,3,
WASHUK,WASHUK,DISTRICT,QADIANI/AHMADI,4,4,,,3,3,,,1,1,,
WASHUK,WASHUK,DISTRICT,CHRISTIAN,852,383,468,1,698,314,383,1,154,69,85,
WASHUK,WASHUK,DISTRICT,HINDU JATI,15,3,12,,12,3,9,,3,,3,
WASHUK,WASHUK,DISTRICT,MUSLIM,301322,139086,162212,24,260649,119221,141404,24,40673,19865,20808,
WASHUK,WASHUK,DISTRICT,OTHERS,130,55,75,,124,52,72,,6,3,3,
WASHUK,WASHUK,DISTRICT,PARSI,3,1,2,,3,1,2,,,,,
WASHUK,WASHUK,DISTRICT,SCHEDULED CASTE,11,5,6,,8,4,4,,3,1,2,
WASHUK,WASHUK,DISTRICT,SIKH,30,15,15,,19,8,11,,11,7,4,
WASHUK,WASHUK,SUB-DIVISION,QADIANI/AHMADI,1,1,,,,,,,1,1,,
WASHUK,WASHUK,SUB-DIVISION,CHRISTIAN,191,84,107,,37,15,22,,154,69,85,
WASHUK,WASHUK,SUB-DIVISION,HINDU JATI,3,,3,,,,,,3,,3,
WASHUK,WASHUK,SUB-DIVISION,MUSLIM,55114,26714,28400,,14441,6849,7592,,40673,19865,20808,
WASHUK,WASHUK,SUB-DIVISION,OTHERS,6,3,3,,,,,,6,3,3,
WASHUK,WASHUK,SUB-DIVISION,PARSI,,,,,,,,,,,,
WASHUK,WASHUK,SUB-DIVISION,SCHEDULED CASTE,3,1,2,,,,,,3,1,2,
WASHUK,WASHUK,SUB-DIVISION,SIKH,11,7,4,,,,,,11,7,4,
YAK MACHH,CHAGAI,SUB-TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,CHRISTIAN,108,59,49,,108,59,49,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,HINDU JATI,,,,,,,,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,MUSLIM,22739,11002,11737,,22739,11002,11737,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,OTHERS,,,,,,,,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,PARSI,,,,,,,,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,SIKH,1,,1,,1,,1,,,,,
ZAMORAN,KECH,SUB-TEHSIL,QADIANI/AHMADI,2,1,1,,2,1,1,,,,,
ZAMORAN,KECH,SUB-TEHSIL,CHRISTIAN,268,135,133,,268,135,133,,,,,
ZAMORAN,KECH,SUB-TEHSIL,HINDU JATI,14,8,6,,14,8,6,,,,,
ZAMORAN,KECH,SUB-TEHSIL,MUSLIM,71295,32265,39019,11,71295,32265,39019,11,,,,
ZAMORAN,KECH,SUB-TEHSIL,OTHERS,29,13,16,,29,13,16,,,,,
ZAMORAN,KECH,SUB-TEHSIL,PARSI,1,1,,,1,1,,,,,,
ZAMORAN,KECH,SUB-TEHSIL,SCHEDULED CASTE,3,2,1,,3,2,1,,,,,
ZAMORAN,KECH,SUB-TEHSIL,SIKH,4,,4,,4,,4,,,,,
ZEHRI,KHUZDAR,SUB-DIVISION,QADIANI/AHMADI,3,,3,,2,,2,,1,,1,
ZEHRI,KHUZDAR,SUB-DIVISION,CHRISTIAN,330,158,172,,163,78,85,,167,80,87,
ZEHRI,KHUZDAR,SUB-DIVISION,HINDU JATI,100,43,57,,33,15,18,,67,28,39,
ZEHRI,KHUZDAR,SUB-DIVISION,MUSLIM,150429,68694,81734,1,79792,36990,42801,1,70637,31704,38933,
ZEHRI,KHUZDAR,SUB-DIVISION,OTHERS,54,22,32,,23,7,16,,31,15,16,
ZEHRI,KHUZDAR,SUB-DIVISION,PARSI,1,1,,,,,,,1,1,,
ZEHRI,KHUZDAR,SUB-DIVISION,SCHEDULED CASTE,4,1,3,,3,1,2,,1,,1,
ZEHRI,KHUZDAR,SUB-DIVISION,SIKH,7,3,4,,2,,2,,5,3,2,
ZHOB,ZHOB,DISTRICT,QADIANI/AHMADI,7,2,5,,6,2,4,,1,,1,
ZHOB,ZHOB,DISTRICT,CHRISTIAN,1469,660,809,,630,271,359,,839,389,450,
ZHOB,ZHOB,DISTRICT,HINDU JATI,226,106,120,,79,28,51,,147,78,69,
ZHOB,ZHOB,DISTRICT,MUSLIM,353824,162631,191188,5,307919,141606,166308,5,45905,21025,24880,
ZHOB,ZHOB,DISTRICT,OTHERS,14,9,5,,7,5,2,,7,4,3,
ZHOB,ZHOB,DISTRICT,PARSI,,,,,,,,,,,,
ZHOB,ZHOB,DISTRICT,SCHEDULED CASTE,6,3,3,,5,2,3,,1,1,,
ZHOB,ZHOB,DISTRICT,SIKH,10,3,7,,9,3,6,,1,,1,
ZHOB,ZHOB,SUB-DIVISION,QADIANI/AHMADI,6,1,5,,5,1,4,,1,,1,
ZHOB,ZHOB,SUB-DIVISION,CHRISTIAN,1284,591,693,,445,202,243,,839,389,450,
ZHOB,ZHOB,SUB-DIVISION,HINDU JATI,225,105,120,,78,27,51,,147,78,69,
ZHOB,ZHOB,SUB-DIVISION,MUSLIM,283008,131176,151829,3,237103,110151,126949,3,45905,21025,24880,
ZHOB,ZHOB,SUB-DIVISION,OTHERS,9,5,4,,2,1,1,,7,4,3,
ZHOB,ZHOB,SUB-DIVISION,PARSI,,,,,,,,,,,,
ZHOB,ZHOB,SUB-DIVISION,SCHEDULED CASTE,5,2,3,,4,1,3,,1,1,,
ZHOB,ZHOB,SUB-DIVISION,SIKH,8,2,6,,7,2,5,,1,,1,
ZIARAT,ZIARAT,DISTRICT,QADIANI/AHMADI,2,1,1,,,,,,2,1,1,
ZIARAT,ZIARAT,DISTRICT,CHRISTIAN,501,266,235,,319,167,152,,182,99,83,
ZIARAT,ZIARAT,DISTRICT,HINDU JATI,145,78,67,,3,,3,,142,78,64,
ZIARAT,ZIARAT,DISTRICT,MUSLIM,188851,93002,95843,6,139780,69192,70584,4,49071,23810,25259,2
ZIARAT,ZIARAT,DISTRICT,OTHERS,16,5,11,,14,5,9,,2,,2,
ZIARAT,ZIARAT,DISTRICT,PARSI,,,,,,,,,,,,
ZIARAT,ZIARAT,DISTRICT,SCHEDULED CASTE,9,1,6,2,8,1,5,2,1,,1,
ZIARAT,ZIARAT,DISTRICT,SIKH,11,2,9,,9,2,7,,2,,2,
ZIARAT,ZIARAT,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
ZIARAT,ZIARAT,SUB-DIVISION,CHRISTIAN,182,100,82,,145,80,65,,37,20,17,
ZIARAT,ZIARAT,SUB-DIVISION,HINDU JATI,90,52,38,,1,,1,,89,52,37,
ZIARAT,ZIARAT,SUB-DIVISION,MUSLIM,78622,40066,38555,1,74885,38199,36686,,3737,1867,1869,1
ZIARAT,ZIARAT,SUB-DIVISION,OTHERS,5,3,2,,5,3,2,,,,,
ZIARAT,ZIARAT,SUB-DIVISION,PARSI,,,,,,,,,,,,
ZIARAT,ZIARAT,SUB-DIVISION,SCHEDULED CASTE,7,1,4,2,7,1,4,2,,,,
ZIARAT,ZIARAT,SUB-DIVISION,SIKH,6,1,5,,6,1,5,,,,,
ZIMRI PLASEEN,MUSAKHEL,SUB-TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
ZIMRI PLASEEN,MUSAKHEL,SUB-TEHSIL,CHRISTIAN,18,10,8,,18,10,8,,,,,
ZIMRI PLASEEN,MUSAKHEL,SUB-TEHSIL,HINDU JATI,,,,,,,,,,,,
ZIMRI PLASEEN,MUSAKHEL,SUB-TEHSIL,MUSLIM,9651,4698,4953,,9651,4698,4953,,,,,
ZIMRI PLASEEN,MUSAKHEL,SUB-TEHSIL,OTHERS,1,,1,,1,,1,,,,,
ZIMRI PLASEEN,MUSAKHEL,SUB-TEHSIL,PARSI,,,,,,,,,,,,
ZIMRI PLASEEN,MUSAKHEL,SUB-TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
ZIMRI PLASEEN,MUSAKHEL,SUB-TEHSIL,SIKH,,,,,,,,,,,,
