name_admin_unit,part_of_district,admin_unit,sex___age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
BAFFA PAKHAL,MANSEHRA,TEHSIL,05 - 24,205903,105556,100343,4,198431,101695,96732,4,7472,3861,3611,
BAFFA PAKHAL,MANSEHRA,TEHSIL,15 - 49,217296,108986,108300,10,208748,104684,104055,9,8548,4302,4245,1
BAFFA PAKHAL,MANSEHRA,TEHSIL,15 - 64,255474,129319,126143,12,245229,124102,121116,11,10245,5217,5027,1
BAFFA PAKHAL,MANSEHRA,TEHSIL,18 - 60,218328,109696,108622,10,209561,105269,104283,9,8767,4427,4339,1
BAFFA PAKHAL,MANSEHRA,TEHSIL,18 &  ABOVE,244337,124425,119900,12,234298,119276,115012,10,10039,5149,4888,2
BAFFA PAKHAL,MANSEHRA,TEHSIL,60 &  ABOVE,28393,16088,12303,2,27046,15322,11723,1,1347,766,580,1
BAFFA PAKHAL,MANSEHRA,TEHSIL,65 &  ABOVE,18925,10640,8283,2,18031,10133,7897,1,894,507,386,1
BALAKOT,MANSEHRA,TEHSIL,ALL AGES,310164,157160,152987,17,310164,157160,152987,17,,,,
BALAKOT,MANSEHRA,TEHSIL,UNDER 1,6077,3123,2954,,6077,3123,2954,,,,,
BALAKOT,MANSEHRA,TEHSIL,UNDER 5,41372,21244,20128,,41372,21244,20128,,,,,
BALAKOT,MANSEHRA,TEHSIL,UNDER 10,82827,42416,40411,,82827,42416,40411,,,,,
BALAKOT,MANSEHRA,TEHSIL,UNDER 15,122434,62518,59915,1,122434,62518,59915,1,,,,
BALAKOT,MANSEHRA,TEHSIL,05 - 24,138553,70332,68217,4,138553,70332,68217,4,,,,
BALAKOT,MANSEHRA,TEHSIL,15 - 49,147818,73237,74570,11,147818,73237,74570,11,,,,
BALAKOT,MANSEHRA,TEHSIL,15 - 64,174290,87174,87100,16,174290,87174,87100,16,,,,
BALAKOT,MANSEHRA,TEHSIL,18 - 60,148427,73735,74677,15,148427,73735,74677,15,,,,
BALAKOT,MANSEHRA,TEHSIL,18 &  ABOVE,166915,84042,82858,15,166915,84042,82858,15,,,,
BALAKOT,MANSEHRA,TEHSIL,60 &  ABOVE,20124,11216,8908,,20124,11216,8908,,,,,
BALAKOT,MANSEHRA,TEHSIL,65 &  ABOVE,13440,7468,5972,,13440,7468,5972,,,,,
DARBAND,MANSEHRA,TEHSIL,ALL AGES,51702,24989,26712,1,51702,24989,26712,1,,,,
DARBAND,MANSEHRA,TEHSIL,UNDER 1,937,463,474,,937,463,474,,,,,
DARBAND,MANSEHRA,TEHSIL,UNDER 5,6310,3203,3107,,6310,3203,3107,,,,,
DARBAND,MANSEHRA,TEHSIL,UNDER 10,13111,6628,6483,,13111,6628,6483,,,,,
DARBAND,MANSEHRA,TEHSIL,UNDER 15,19049,9663,9386,,19049,9663,9386,,,,,
DARBAND,MANSEHRA,TEHSIL,05 - 24,22766,11236,11530,,22766,11236,11530,,,,,
DARBAND,MANSEHRA,TEHSIL,15 - 49,25107,11617,13489,1,25107,11617,13489,1,,,,
DARBAND,MANSEHRA,TEHSIL,15 - 64,29887,13986,15900,1,29887,13986,15900,1,,,,
DARBAND,MANSEHRA,TEHSIL,18 - 60,25630,11936,13693,1,25630,11936,13693,1,,,,
DARBAND,MANSEHRA,TEHSIL,18 &  ABOVE,29331,13751,15579,1,29331,13751,15579,1,,,,
DARBAND,MANSEHRA,TEHSIL,60 &  ABOVE,4003,1971,2032,,4003,1971,2032,,,,,
DARBAND,MANSEHRA,TEHSIL,65 &  ABOVE,2766,1340,1426,,2766,1340,1426,,,,,
MANSEHRA,MANSEHRA,TEHSIL,ALL AGES,720681,369032,351581,68,583849,298793,285050,6,136832,70239,66531,62
MANSEHRA,MANSEHRA,TEHSIL,UNDER 1,11700,5975,5725,,9882,5064,4818,,1818,911,907,
MANSEHRA,MANSEHRA,TEHSIL,UNDER 5,92247,47877,44370,,76973,40003,36970,,15274,7874,7400,
MANSEHRA,MANSEHRA,TEHSIL,UNDER 10,187042,96734,90308,,155869,80623,75246,,31173,16111,15062,
MANSEHRA,MANSEHRA,TEHSIL,UNDER 15,275757,143068,132688,1,228025,118137,109887,1,47732,24931,22801,
MANSEHRA,MANSEHRA,TEHSIL,05 - 24,320112,165502,154600,10,260877,134620,126253,4,59235,30882,28347,6
MANSEHRA,MANSEHRA,TEHSIL,15 - 49,351934,176054,175822,58,281565,140992,140569,4,70369,35062,35253,54
MANSEHRA,MANSEHRA,TEHSIL,15 - 64,414905,209144,205696,65,331340,167113,164223,4,83565,42031,41473,61
MANSEHRA,MANSEHRA,TEHSIL,18 - 60,355872,177994,177813,65,283703,142110,141589,4,72169,35884,36224,61
MANSEHRA,MANSEHRA,TEHSIL,18 &  ABOVE,397957,201509,196381,67,317728,160918,156805,5,80229,40591,39576,62
MANSEHRA,MANSEHRA,TEHSIL,60 &  ABOVE,46256,25858,20395,3,37266,20619,16646,1,8990,5239,3749,2
MANSEHRA,MANSEHRA,TEHSIL,65 &  ABOVE,30019,16820,13197,2,24484,13543,10940,1,5535,3277,2257,1
OGHI,MANSEHRA,TEHSIL,ALL AGES,251533,124392,127135,6,251533,124392,127135,6,,,,
OGHI,MANSEHRA,TEHSIL,UNDER 1,4808,2447,2361,,4808,2447,2361,,,,,
OGHI,MANSEHRA,TEHSIL,UNDER 5,36066,18701,17365,,36066,18701,17365,,,,,
OGHI,MANSEHRA,TEHSIL,UNDER 10,71714,37242,34472,,71714,37242,34472,,,,,
OGHI,MANSEHRA,TEHSIL,UNDER 15,103841,53951,49890,,103841,53951,49890,,,,,
OGHI,MANSEHRA,TEHSIL,05 - 24,115031,58644,56386,1,115031,58644,56386,1,,,,
OGHI,MANSEHRA,TEHSIL,15 - 49,115983,54427,61551,5,115983,54427,61551,5,,,,
OGHI,MANSEHRA,TEHSIL,15 - 64,136562,64485,72071,6,136562,64485,72071,6,,,,
OGHI,MANSEHRA,TEHSIL,18 - 60,115215,53531,61679,5,115215,53531,61679,5,,,,
OGHI,MANSEHRA,TEHSIL,18 &  ABOVE,130529,61632,68892,5,130529,61632,68892,5,,,,
OGHI,MANSEHRA,TEHSIL,60 &  ABOVE,16667,8832,7835,,16667,8832,7835,,,,,
OGHI,MANSEHRA,TEHSIL,65 &  ABOVE,11130,5956,5174,,11130,5956,5174,,,,,
MARDAN,MARDAN,DISTRICT,ALL AGES,2740692,1406763,1333876,53,2287577,1172472,1115086,19,453115,234291,218790,34
MARDAN,MARDAN,DISTRICT,UNDER 1,53322,27626,25696,,45403,23595,21808,,7919,4031,3888,
MARDAN,MARDAN,DISTRICT,UNDER 5,406995,210849,196146,,342941,177679,165262,,64054,33170,30884,
MARDAN,MARDAN,DISTRICT,UNDER 10,786360,406927,379433,,664488,343702,320786,,121872,63225,58647,
MARDAN,MARDAN,DISTRICT,UNDER 15,1131660,587702,543957,1,954374,495500,458874,,177286,92202,85083,1
MARDAN,MARDAN,DISTRICT,05 - 24,1254285,645913,608348,24,1052589,541617,510958,14,201696,104296,97390,10
MARDAN,MARDAN,DISTRICT,15 - 49,1303395,651608,651737,50,1078323,538160,540144,19,225072,113448,111593,31
MARDAN,MARDAN,DISTRICT,15 - 64,1512353,762616,749685,52,1251068,629214,621835,19,261285,133402,127850,33
MARDAN,MARDAN,DISTRICT,18 - 60,1292550,647720,644785,45,1066932,533239,533681,12,225618,114481,111104,33
MARDAN,MARDAN,DISTRICT,18 &  ABOVE,1429607,726327,703235,45,1182878,599391,583475,12,246729,126936,119760,33
MARDAN,MARDAN,DISTRICT,60 &  ABOVE,150122,85747,64375,,126531,71910,54621,,23591,13837,9754,
MARDAN,MARDAN,DISTRICT,65 &  ABOVE,96679,56445,40234,,82135,47758,34377,,14544,8687,5857,
GHARI KAPOORA,MARDAN,TEHSIL,ALL AGES,319462,162365,157093,4,319462,162365,157093,4,,,,
GHARI KAPOORA,MARDAN,TEHSIL,UNDER 1,6578,3398,3180,,6578,3398,3180,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,UNDER 5,47608,24675,22933,,47608,24675,22933,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,UNDER 10,92566,47794,44772,,92566,47794,44772,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,UNDER 15,133279,68943,64336,,133279,68943,64336,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,05 - 24,147068,75280,71784,4,147068,75280,71784,4,,,,
GHARI KAPOORA,MARDAN,TEHSIL,15 - 49,149587,73698,75885,4,149587,73698,75885,4,,,,
GHARI KAPOORA,MARDAN,TEHSIL,15 - 64,174440,86687,87749,4,174440,86687,87749,4,,,,
GHARI KAPOORA,MARDAN,TEHSIL,18 - 60,148667,73270,75396,1,148667,73270,75396,1,,,,
GHARI KAPOORA,MARDAN,TEHSIL,18 &  ABOVE,165387,82700,82686,1,165387,82700,82686,1,,,,
GHARI KAPOORA,MARDAN,TEHSIL,60 &  ABOVE,18184,10222,7962,,18184,10222,7962,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,65 &  ABOVE,11743,6735,5008,,11743,6735,5008,,,,,
KATLANG,MARDAN,TEHSIL,ALL AGES,377535,192667,184867,1,377535,192667,184867,1,,,,
KATLANG,MARDAN,TEHSIL,UNDER 1,8215,4313,3902,,8215,4313,3902,,,,,
KATLANG,MARDAN,TEHSIL,UNDER 5,57703,30003,27700,,57703,30003,27700,,,,,
KATLANG,MARDAN,TEHSIL,UNDER 10,111370,57882,53488,,111370,57882,53488,,,,,
KATLANG,MARDAN,TEHSIL,UNDER 15,159005,83096,75909,,159005,83096,75909,,,,,
KATLANG,MARDAN,TEHSIL,05 - 24,173271,89590,83681,,173271,89590,83681,,,,,
KATLANG,MARDAN,TEHSIL,15 - 49,174598,86098,88499,1,174598,86098,88499,1,,,,
KATLANG,MARDAN,TEHSIL,15 - 64,203766,101272,102493,1,203766,101272,102493,1,,,,
KATLANG,MARDAN,TEHSIL,18 - 60,172890,85022,87867,1,172890,85022,87867,1,,,,
KATLANG,MARDAN,TEHSIL,18 &  ABOVE,193478,96466,97011,1,193478,96466,97011,1,,,,
KATLANG,MARDAN,TEHSIL,60 &  ABOVE,22177,12324,9853,,22177,12324,9853,,,,,
KATLANG,MARDAN,TEHSIL,65 &  ABOVE,14764,8299,6465,,14764,8299,6465,,,,,
MARDAN,MARDAN,TEHSIL,ALL AGES,1039962,539069,500853,40,671771,347931,323834,6,368191,191138,177019,34
MARDAN,MARDAN,TEHSIL,UNDER 1,19045,9930,9115,,12767,6710,6057,,6278,3220,3058,
MARDAN,MARDAN,TEHSIL,UNDER 5,151895,79100,72795,,100218,52192,48026,,51677,26908,24769,
MARDAN,MARDAN,TEHSIL,UNDER 10,290803,151334,139469,,193324,100525,92799,,97479,50809,46670,
MARDAN,MARDAN,TEHSIL,UNDER 15,421376,220085,201290,1,278905,145581,133324,,142471,74504,67966,1
MARDAN,MARDAN,TEHSIL,05 - 24,473145,245471,227659,15,310211,160805,149401,5,162934,84666,78258,10
MARDAN,MARDAN,TEHSIL,15 - 49,505228,255755,249436,37,320881,162549,158326,6,184347,93206,91110,31
MARDAN,MARDAN,TEHSIL,15 - 64,585099,298823,286237,39,371148,189257,181885,6,213951,109566,104352,33
MARDAN,MARDAN,TEHSIL,18 - 60,501956,254985,246932,39,317051,160885,156160,6,184905,94100,90772,33
MARDAN,MARDAN,TEHSIL,18 &  ABOVE,550548,283556,266953,39,348480,179294,169180,6,202068,104262,97773,33
MARDAN,MARDAN,TEHSIL,60 &  ABOVE,53857,31466,22391,,34691,20186,14505,,19166,11280,7886,
MARDAN,MARDAN,TEHSIL,65 &  ABOVE,33487,20161,13326,,21718,13093,8625,,11769,7068,4701,
RUSTAM,MARDAN,TEHSIL,ALL AGES,279509,140888,138619,2,279509,140888,138619,2,,,,
RUSTAM,MARDAN,TEHSIL,UNDER 1,5716,2967,2749,,5716,2967,2749,,,,,
RUSTAM,MARDAN,TEHSIL,UNDER 5,38468,19633,18835,,38468,19633,18835,,,,,
RUSTAM,MARDAN,TEHSIL,UNDER 10,77474,39569,37905,,77474,39569,37905,,,,,
RUSTAM,MARDAN,TEHSIL,UNDER 15,112925,57957,54968,,112925,57957,54968,,,,,
RUSTAM,MARDAN,TEHSIL,05 - 24,129216,65567,63649,,129216,65567,63649,,,,,
RUSTAM,MARDAN,TEHSIL,15 - 49,132695,64727,67966,2,132695,64727,67966,2,,,,
RUSTAM,MARDAN,TEHSIL,15 - 64,155186,76519,78665,2,155186,76519,78665,2,,,,
RUSTAM,MARDAN,TEHSIL,18 - 60,131613,64481,67130,2,131613,64481,67130,2,,,,
RUSTAM,MARDAN,TEHSIL,18 &  ABOVE,147369,73216,74151,2,147369,73216,74151,2,,,,
RUSTAM,MARDAN,TEHSIL,60 &  ABOVE,16957,9389,7568,,16957,9389,7568,,,,,
RUSTAM,MARDAN,TEHSIL,65 &  ABOVE,11398,6412,4986,,11398,6412,4986,,,,,
TAKHT BHAI,MARDAN,TEHSIL,ALL AGES,724224,371774,352444,6,639300,328621,310673,6,84924,43153,41771,
TAKHT BHAI,MARDAN,TEHSIL,UNDER 1,13768,7018,6750,,12127,6207,5920,,1641,811,830,
TAKHT BHAI,MARDAN,TEHSIL,UNDER 5,111321,57438,53883,,98944,51176,47768,,12377,6262,6115,
TAKHT BHAI,MARDAN,TEHSIL,UNDER 10,214147,110348,103799,,189754,97932,91822,,24393,12416,11977,
TAKHT BHAI,MARDAN,TEHSIL,UNDER 15,305075,157621,147454,,270260,139923,130337,,34815,17698,17117,
TAKHT BHAI,MARDAN,TEHSIL,05 - 24,331585,170005,161575,5,292823,150375,142443,5,38762,19630,19132,
TAKHT BHAI,MARDAN,TEHSIL,15 - 49,341287,171330,169951,6,300562,151088,149468,6,40725,20242,20483,
TAKHT BHAI,MARDAN,TEHSIL,15 - 64,393862,199315,194541,6,346528,175479,171043,6,47334,23836,23498,
TAKHT BHAI,MARDAN,TEHSIL,18 - 60,337424,169962,167460,2,296711,149581,147128,2,40713,20381,20332,
TAKHT BHAI,MARDAN,TEHSIL,18 &  ABOVE,372825,190389,182434,2,328164,167715,160447,2,44661,22674,21987,
TAKHT BHAI,MARDAN,TEHSIL,60 &  ABOVE,38947,22346,16601,,34522,19789,14733,,4425,2557,1868,
TAKHT BHAI,MARDAN,TEHSIL,65 &  ABOVE,25287,14838,10449,,22512,13219,9293,,2775,1619,1156,
MOHMAND,MOHMAND,DISTRICT,ALL AGES,553933,281384,272543,6,553933,281384,272543,6,,,,
MOHMAND,MOHMAND,DISTRICT,UNDER 1,10698,5344,5354,,10698,5344,5354,,,,,
MOHMAND,MOHMAND,DISTRICT,UNDER 5,95940,48359,47581,,95940,48359,47581,,,,,
MOHMAND,MOHMAND,DISTRICT,UNDER 10,191753,96735,95018,,191753,96735,95018,,,,,
MOHMAND,MOHMAND,DISTRICT,UNDER 15,269764,136180,133584,,269764,136180,133584,,,,,
MOHMAND,MOHMAND,DISTRICT,05 - 24,271695,137078,134612,5,271695,137078,134612,5,,,,
MOHMAND,MOHMAND,DISTRICT,15 - 49,233617,118327,115285,5,233617,118327,115285,5,,,,
MOHMAND,MOHMAND,DISTRICT,15 - 64,268763,136494,132264,5,268763,136494,132264,5,,,,
MOHMAND,MOHMAND,DISTRICT,18 - 60,227556,115419,112134,3,227556,115419,112134,3,,,,
MOHMAND,MOHMAND,DISTRICT,18 &  ABOVE,250318,128090,122224,4,250318,128090,122224,4,,,,
MOHMAND,MOHMAND,DISTRICT,60 &  ABOVE,25452,14110,11341,1,25452,14110,11341,1,,,,
MOHMAND,MOHMAND,DISTRICT,65 &  ABOVE,15406,8710,6695,1,15406,8710,6695,1,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,ALL AGES,79455,40383,39071,1,79455,40383,39071,1,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,UNDER 1,1521,799,722,,1521,799,722,,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,UNDER 5,15645,7974,7671,,15645,7974,7671,,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,UNDER 10,31181,15842,15339,,31181,15842,15339,,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,UNDER 15,42990,21770,21220,,42990,21770,21220,,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,05 - 24,40375,20373,20001,1,40375,20373,20001,1,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,15 - 49,30711,15648,15062,1,30711,15648,15062,1,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,15 - 64,34865,17739,17125,1,34865,17739,17125,1,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,18 - 60,29557,14955,14601,1,29557,14955,14601,1,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,18 &  ABOVE,32026,16294,15731,1,32026,16294,15731,1,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,60 &  ABOVE,2841,1531,1310,,2841,1531,1310,,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,65 &  ABOVE,1600,874,726,,1600,874,726,,,,,
HALIM ZAI,MOHMAND,TEHSIL,ALL AGES,89149,45215,43933,1,89149,45215,43933,1,,,,
HALIM ZAI,MOHMAND,TEHSIL,UNDER 1,1697,797,900,,1697,797,900,,,,,
HALIM ZAI,MOHMAND,TEHSIL,UNDER 5,14065,6957,7108,,14065,6957,7108,,,,,
HALIM ZAI,MOHMAND,TEHSIL,UNDER 10,28246,14085,14161,,28246,14085,14161,,,,,
HALIM ZAI,MOHMAND,TEHSIL,UNDER 15,40091,20047,20044,,40091,20047,20044,,,,,
HALIM ZAI,MOHMAND,TEHSIL,05 - 24,42552,21409,21142,1,42552,21409,21142,1,,,,
HALIM ZAI,MOHMAND,TEHSIL,15 - 49,39740,20170,19569,1,39740,20170,19569,1,,,,
HALIM ZAI,MOHMAND,TEHSIL,15 - 64,46257,23605,22651,1,46257,23605,22651,1,,,,
HALIM ZAI,MOHMAND,TEHSIL,18 - 60,39156,20032,19124,,39156,20032,19124,,,,,
HALIM ZAI,MOHMAND,TEHSIL,18 &  ABOVE,43347,22345,21002,,43347,22345,21002,,,,,
HALIM ZAI,MOHMAND,TEHSIL,60 &  ABOVE,4627,2560,2067,,4627,2560,2067,,,,,
HALIM ZAI,MOHMAND,TEHSIL,65 &  ABOVE,2801,1563,1238,,2801,1563,1238,,,,,
PINDIALI,MOHMAND,TEHSIL,ALL AGES,112247,57329,54916,2,112247,57329,54916,2,,,,
PINDIALI,MOHMAND,TEHSIL,UNDER 1,2505,1245,1260,,2505,1245,1260,,,,,
PINDIALI,MOHMAND,TEHSIL,UNDER 5,20084,10244,9840,,20084,10244,9840,,,,,
PINDIALI,MOHMAND,TEHSIL,UNDER 10,40092,20343,19749,,40092,20343,19749,,,,,
PINDIALI,MOHMAND,TEHSIL,UNDER 15,55590,28284,27306,,55590,28284,27306,,,,,
PINDIALI,MOHMAND,TEHSIL,05 - 24,54385,27613,26771,1,54385,27613,26771,1,,,,
PINDIALI,MOHMAND,TEHSIL,15 - 49,46543,23731,22811,1,46543,23731,22811,1,,,,
PINDIALI,MOHMAND,TEHSIL,15 - 64,53731,27431,26299,1,53731,27431,26299,1,,,,
PINDIALI,MOHMAND,TEHSIL,18 - 60,45878,23352,22526,,45878,23352,22526,,,,,
PINDIALI,MOHMAND,TEHSIL,18 &  ABOVE,50383,25802,24580,1,50383,25802,24580,1,,,,
PINDIALI,MOHMAND,TEHSIL,60 &  ABOVE,4983,2699,2283,1,4983,2699,2283,1,,,,
PINDIALI,MOHMAND,TEHSIL,65 &  ABOVE,2926,1614,1311,1,2926,1614,1311,1,,,,
PRANG GHAR,MOHMAND,TEHSIL,ALL AGES,36046,17927,18119,,36046,17927,18119,,,,,
PRANG GHAR,MOHMAND,TEHSIL,UNDER 1,780,373,407,,780,373,407,,,,,
PRANG GHAR,MOHMAND,TEHSIL,UNDER 5,6394,3183,3211,,6394,3183,3211,,,,,
PRANG GHAR,MOHMAND,TEHSIL,UNDER 10,12331,6173,6158,,12331,6173,6158,,,,,
PRANG GHAR,MOHMAND,TEHSIL,UNDER 15,17342,8669,8673,,17342,8669,8673,,,,,
PRANG GHAR,MOHMAND,TEHSIL,05 - 24,17757,8810,8947,,17757,8810,8947,,,,,
PRANG GHAR,MOHMAND,TEHSIL,15 - 49,15615,7636,7979,,15615,7636,7979,,,,,
PRANG GHAR,MOHMAND,TEHSIL,15 - 64,17742,8723,9019,,17742,8723,9019,,,,,
PRANG GHAR,MOHMAND,TEHSIL,18 - 60,15187,7462,7725,,15187,7462,7725,,,,,
PRANG GHAR,MOHMAND,TEHSIL,18 &  ABOVE,16536,8205,8331,,16536,8205,8331,,,,,
PRANG GHAR,MOHMAND,TEHSIL,60 &  ABOVE,1507,830,677,,1507,830,677,,,,,
PRANG GHAR,MOHMAND,TEHSIL,65 &  ABOVE,962,535,427,,962,535,427,,,,,
SAFI,MOHMAND,TEHSIL,ALL AGES,109620,56361,53257,2,109620,56361,53257,2,,,,
SAFI,MOHMAND,TEHSIL,UNDER 1,1862,962,900,,1862,962,900,,,,,
SAFI,MOHMAND,TEHSIL,UNDER 5,19897,10014,9883,,19897,10014,9883,,,,,
SAFI,MOHMAND,TEHSIL,UNDER 10,38915,19706,19209,,38915,19706,19209,,,,,
SAFI,MOHMAND,TEHSIL,UNDER 15,55039,27985,27054,,55039,27985,27054,,,,,
SAFI,MOHMAND,TEHSIL,05 - 24,53844,27666,26176,2,53844,27666,26176,2,,,,
SAFI,MOHMAND,TEHSIL,15 - 49,44733,23149,21582,2,44733,23149,21582,2,,,,
SAFI,MOHMAND,TEHSIL,15 - 64,51319,26498,24819,2,51319,26498,24819,2,,,,
SAFI,MOHMAND,TEHSIL,18 - 60,42849,22173,20674,2,42849,22173,20674,2,,,,
SAFI,MOHMAND,TEHSIL,18 &  ABOVE,47484,24745,22737,2,47484,24745,22737,2,,,,
SAFI,MOHMAND,TEHSIL,60 &  ABOVE,5136,2838,2298,,5136,2838,2298,,,,,
SAFI,MOHMAND,TEHSIL,65 &  ABOVE,3262,1878,1384,,3262,1878,1384,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,ALL AGES,63659,31906,31753,,63659,31906,31753,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,UNDER 1,1294,638,656,,1294,638,656,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,UNDER 5,10051,5040,5011,,10051,5040,5011,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,UNDER 10,21155,10573,10582,,21155,10573,10582,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,UNDER 15,30422,15139,15283,,30422,15139,15283,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,05 - 24,32106,15718,16388,,32106,15718,16388,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,15 - 49,27148,13514,13634,,27148,13514,13634,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,15 - 64,31162,15597,15565,,31162,15597,15565,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,18 - 60,26219,13204,13015,,26219,13204,13015,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,18 &  ABOVE,29095,14837,14258,,29095,14837,14258,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,60 &  ABOVE,3285,1850,1435,,3285,1850,1435,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,65 &  ABOVE,2075,1170,905,,2075,1170,905,,,,,
YAKE GHUND,MOHMAND,TEHSIL,ALL AGES,63757,32263,31494,,63757,32263,31494,,,,,
YAKE GHUND,MOHMAND,TEHSIL,UNDER 1,1039,530,509,,1039,530,509,,,,,
YAKE GHUND,MOHMAND,TEHSIL,UNDER 5,9804,4947,4857,,9804,4947,4857,,,,,
YAKE GHUND,MOHMAND,TEHSIL,UNDER 10,19833,10013,9820,,19833,10013,9820,,,,,
YAKE GHUND,MOHMAND,TEHSIL,UNDER 15,28290,14286,14004,,28290,14286,14004,,,,,
YAKE GHUND,MOHMAND,TEHSIL,05 - 24,30676,15489,15187,,30676,15489,15187,,,,,
YAKE GHUND,MOHMAND,TEHSIL,15 - 49,29127,14479,14648,,29127,14479,14648,,,,,
YAKE GHUND,MOHMAND,TEHSIL,15 - 64,33687,16901,16786,,33687,16901,16786,,,,,
YAKE GHUND,MOHMAND,TEHSIL,18 - 60,28710,14241,14469,,28710,14241,14469,,,,,
YAKE GHUND,MOHMAND,TEHSIL,18 &  ABOVE,31447,15862,15585,,31447,15862,15585,,,,,
YAKE GHUND,MOHMAND,TEHSIL,60 &  ABOVE,3073,1802,1271,,3073,1802,1271,,,,,
YAKE GHUND,MOHMAND,TEHSIL,65 &  ABOVE,1780,1076,704,,1780,1076,704,,,,,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,ALL AGES,693137,354542,338580,15,689201,352371,336816,14,3936,2171,1764,1
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,UNDER 1,11243,5805,5438,,11136,5734,5402,,107,71,36,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,UNDER 5,135460,69125,66335,,134409,68460,65949,,1051,665,386,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,UNDER 10,254259,129972,124287,,252705,129064,123641,,1554,908,646,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,UNDER 15,345926,177362,168561,3,343903,176224,167676,3,2023,1138,885,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,05 - 24,336488,171682,164795,11,334875,170892,163973,10,1613,790,822,1
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,15 - 49,296654,148892,147751,11,294974,148007,146957,10,1680,885,794,1
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,15 - 64,333277,168232,165033,12,331401,167226,164164,11,1876,1006,869,1
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,18 - 60,286463,143419,143038,6,284854,142553,142295,6,1609,866,743,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,18 &  ABOVE,307773,156415,151352,6,306103,155504,150593,6,1670,911,759,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,60 &  ABOVE,24185,14551,9634,,24108,14496,9612,,77,55,22,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,65 &  ABOVE,13934,8948,4986,,13897,8921,4976,,37,27,10,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,ALL AGES,92196,46219,45976,1,92196,46219,45976,1,,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,UNDER 1,970,474,496,,970,474,496,,,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,UNDER 5,15804,7710,8094,,15804,7710,8094,,,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,UNDER 10,31670,15661,16009,,31670,15661,16009,,,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,UNDER 15,43191,21585,21605,1,43191,21585,21605,1,,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,05 - 24,43306,21577,21728,1,43306,21577,21728,1,,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,15 - 49,40654,19990,20664,,40654,19990,20664,,,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,15 - 64,46838,23287,23551,,46838,23287,23551,,,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,18 - 60,41063,20239,20824,,41063,20239,20824,,,,,
