name_admin_unit,part_of_district,admin_unit,vars,age_bracket,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
AIRPORT,MALIR,SUB-DIVISION,Literate,5 - 16,43698,21561,22137,,,,,,43698,21561,22137,
AIRPORT,MALIR,SUB-DIVISION,Literate,5 - 9,12081,5922,6159,,,,,,12081,5922,6159,
AIRPORT,MALIR,SUB-DIVISION,Literate,>18,117130,53499,63617,14,,,,,117130,53499,63617,14
AIRPORT,MALIR,SUB-DIVISION,Literate,>60,11230,4485,6745,,,,,,11230,4485,6745,
AIRPORT,MALIR,SUB-DIVISION,Literate %,10 - 12,84.67,85.39,84.02,,,,,,84.67,85.39,84.02,
AIRPORT,MALIR,SUB-DIVISION,Literate %,13 - 14,87.81999999999999,90.05,85.53,,,,,,87.81999999999999,90.05,85.53,
AIRPORT,MALIR,SUB-DIVISION,Literate %,15 - 24,82.67,81.81,83.51000000000001,50,,,,,82.67,81.81,83.51000000000001,50
AIRPORT,MALIR,SUB-DIVISION,Literate %,15 - 49,80.90000000000001,77.97,83.73999999999999,50,,,,,80.90000000000001,77.97,83.73999999999999,50
AIRPORT,MALIR,SUB-DIVISION,Literate %,25 - 40,80.11,76.58,83.63,55.56,,,,,80.11,76.58,83.63,55.56
AIRPORT,MALIR,SUB-DIVISION,Literate %,41 - 60,78.61,72.56999999999999,83.81999999999999,25,,,,,78.61,72.56999999999999,83.81999999999999,25
AIRPORT,MALIR,SUB-DIVISION,Literate %,5 - 16,66.23999999999999,66.90000000000001,65.59999999999999,,,,,,66.23999999999999,66.90000000000001,65.59999999999999,
AIRPORT,MALIR,SUB-DIVISION,Literate %,5 - 9,41.94,41.98,41.9,,,,,,41.94,41.98,41.9,
AIRPORT,MALIR,SUB-DIVISION,Literate %,>18,79.81999999999999,75.5,83.88,45.16,,,,,79.81999999999999,75.5,83.88,45.16
AIRPORT,MALIR,SUB-DIVISION,Literate %,>60,76.77,68.15000000000001,83.81,,,,,,76.77,68.15000000000001,83.81,
AIRPORT,MALIR,SUB-DIVISION,Never to School (all),10 - 12,2031,900,1131,,,,,,2031,900,1131,
AIRPORT,MALIR,SUB-DIVISION,Never to School (all),13 - 14,1183,456,727,,,,,,1183,456,727,
AIRPORT,MALIR,SUB-DIVISION,Never to School (all),15 - 24,9254,4794,4457,3,,,,,9254,4794,4457,3
AIRPORT,MALIR,SUB-DIVISION,Never to School (all),15 - 49,29541,16538,12989,14,,,,,29541,16538,12989,14
AIRPORT,MALIR,SUB-DIVISION,Never to School (all),25 - 40,14370,8303,6059,8,,,,,14370,8303,6059,8
AIRPORT,MALIR,SUB-DIVISION,Never to School (all),41 - 60,11238,6501,4731,6,,,,,11238,6501,4731,6
AIRPORT,MALIR,SUB-DIVISION,Never to School (all),5 - 16,12348,6043,6305,,,,,,12348,6043,6305,
AIRPORT,MALIR,SUB-DIVISION,Never to School (all),5 - 9,7271,3798,3473,,,,,,7271,3798,3473,
AIRPORT,MALIR,SUB-DIVISION,Never to School (all),>18,35128,20255,14856,17,,,,,35128,20255,14856,17
AIRPORT,MALIR,SUB-DIVISION,Never to School (all),>60,4071,2457,1614,,,,,,4071,2457,1614,
AIRPORT,MALIR,SUB-DIVISION,Population,10 - 12,16836,7996,8840,,,,,,16836,7996,8840,
AIRPORT,MALIR,SUB-DIVISION,Population,13 - 14,10297,5225,5072,,,,,,10297,5225,5072,
AIRPORT,MALIR,SUB-DIVISION,Population,15 - 24,46540,22857,23677,6,,,,,46540,22857,23677,6
AIRPORT,MALIR,SUB-DIVISION,Population,15 - 49,132101,64835,67238,28,,,,,132101,64835,67238,28
AIRPORT,MALIR,SUB-DIVISION,Population,25 - 40,61521,30685,30818,18,,,,,61521,30685,30818,18
AIRPORT,MALIR,SUB-DIVISION,Population,41 - 60,43633,20155,23470,8,,,,,43633,20155,23470,8
AIRPORT,MALIR,SUB-DIVISION,Population,5 - 16,65972,32228,33744,,,,,,65972,32228,33744,
AIRPORT,MALIR,SUB-DIVISION,Population,5 - 9,28806,14106,14700,,,,,,28806,14106,14700,
AIRPORT,MALIR,SUB-DIVISION,Population,>18,146736,70864,75841,31,,,,,146736,70864,75841,31
AIRPORT,MALIR,SUB-DIVISION,Population,>60,14629,6581,8048,,,,,,14629,6581,8048,
AIRPORT,MALIR,SUB-DIVISION,Primary Completed,10 - 12,3224,1560,1664,,,,,,3224,1560,1664,
AIRPORT,MALIR,SUB-DIVISION,Primary Completed,13 - 14,1087,520,567,,,,,,1087,520,567,
AIRPORT,MALIR,SUB-DIVISION,Primary Completed,15 - 24,1688,855,833,,,,,,1688,855,833,
AIRPORT,MALIR,SUB-DIVISION,Primary Completed,15 - 49,4859,2580,2275,4,,,,,4859,2580,2275,4
AIRPORT,MALIR,SUB-DIVISION,Primary Completed,25 - 40,2244,1239,1002,3,,,,,2244,1239,1002,3
AIRPORT,MALIR,SUB-DIVISION,Primary Completed,41 - 60,1659,839,819,1,,,,,1659,839,819,1
AIRPORT,MALIR,SUB-DIVISION,Primary Completed,5 - 16,4864,2350,2514,,,,,,4864,2350,2514,
AIRPORT,MALIR,SUB-DIVISION,Primary Completed,5 - 9,40,19,21,,,,,,40,19,21,
AIRPORT,MALIR,SUB-DIVISION,Primary Completed,>18,5299,2793,2502,4,,,,,5299,2793,2502,4
AIRPORT,MALIR,SUB-DIVISION,Primary Completed,>60,553,289,264,,,,,,553,289,264,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Graduation above,10 - 12,,,,,,,,,,,,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Graduation above,13 - 14,,,,,,,,,,,,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Graduation above,15 - 24,5701,2548,3153,,,,,,5701,2548,3153,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Graduation above,15 - 49,6643,2922,3721,,,,,,6643,2922,3721,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Graduation above,25 - 40,896,367,529,,,,,,896,367,529,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Graduation above,41 - 60,66,13,53,,,,,,66,13,53,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Graduation above,5 - 16,234,133,101,,,,,,234,133,101,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Graduation above,5 - 9,,,,,,,,,,,,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Graduation above,>18,4883,2052,2831,,,,,,4883,2052,2831,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Graduation above,>60,3,,3,,,,,,3,,3,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Intermidiate,10 - 12,,,,,,,,,,,,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Intermidiate,13 - 14,,,,,,,,,,,,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Intermidiate,15 - 24,7572,3438,4134,,,,,,7572,3438,4134,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Intermidiate,15 - 49,7844,3544,4300,,,,,,7844,3544,4300,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Intermidiate,25 - 40,215,89,126,,,,,,215,89,126,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Intermidiate,41 - 60,82,27,55,,,,,,82,27,55,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Intermidiate,5 - 16,3285,1660,1625,,,,,,3285,1660,1625,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Intermidiate,5 - 9,,,,,,,,,,,,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Intermidiate,>18,1701,661,1040,,,,,,1701,661,1040,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Intermidiate,>60,7,1,6,,,,,,7,1,6,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Matric,10 - 12,,,,,,,,,,,,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Matric,13 - 14,3647,1858,1789,,,,,,3647,1858,1789,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Matric,15 - 24,4152,1802,2350,,,,,,4152,1802,2350,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Matric,15 - 49,4152,1802,2350,,,,,,4152,1802,2350,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Matric,25 - 40,,,,,,,,,,,,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Matric,41 - 60,,,,,,,,,,,,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Matric,5 - 16,6676,3190,3486,,,,,,6676,3190,3486,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Matric,5 - 9,,,,,,,,,,,,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Matric,>18,233,84,149,,,,,,233,84,149,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Matric,>60,,,,,,,,,,,,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Middle,10 - 12,8469,3940,4529,,,,,,8469,3940,4529,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Middle,13 - 14,4169,1976,2193,,,,,,4169,1976,2193,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Middle,15 - 24,1537,661,876,,,,,,1537,661,876,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Middle,15 - 49,1537,661,876,,,,,,1537,661,876,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Middle,25 - 40,,,,,,,,,,,,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Middle,41 - 60,,,,,,,,,,,,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Middle,5 - 16,13898,6462,7436,,,,,,13898,6462,7436,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Middle,5 - 9,,,,,,,,,,,,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Middle,>18,49,16,33,,,,,,49,16,33,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Middle,>60,,,,,,,,,,,,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Primary,10 - 12,5835,2566,3269,,,,,,5835,2566,3269,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Primary,13 - 14,594,233,361,,,,,,594,233,361,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Primary,15 - 24,157,64,93,,,,,,157,64,93,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Primary,15 - 49,157,64,93,,,,,,157,64,93,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Primary,25 - 40,,,,,,,,,,,,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Primary,41 - 60,,,,,,,,,,,,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Primary,5 - 16,24736,11517,13219,,,,,,24736,11517,13219,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Primary,5 - 9,18188,8670,9518,,,,,,18188,8670,9518,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Primary,>18,14,8,6,,,,,,14,8,6,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Enrolment Primary,>60,,,,,,,,,,,,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Ever Attended,10 - 12,16094,7286,8808,,,,,,16094,7286,8808,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Ever Attended,13 - 14,9822,4725,5097,,,,,,9822,4725,5097,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Ever Attended,15 - 24,40336,18361,21974,1,,,,,40336,18361,21974,1
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Ever Attended,15 - 49,109727,50697,59028,2,,,,,109727,50697,59028,2
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Ever Attended,25 - 40,48872,23500,25371,1,,,,,48872,23500,25371,1
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Ever Attended,41 - 60,35723,14845,20877,1,,,,,35723,14845,20877,1
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Ever Attended,5 - 16,56210,26191,30019,,,,,,56210,26191,30019,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Ever Attended,5 - 9,19964,9464,10500,,,,,,19964,9464,10500,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Ever Attended,>18,115172,51673,63496,3,,,,,115172,51673,63496,3
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Ever Attended,>60,9826,3680,6146,,,,,,9826,3680,6146,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate,10 - 12,15759,7194,8565,,,,,,15759,7194,8565,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate,13 - 14,9797,4702,5095,,,,,,9797,4702,5095,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate,15 - 24,41045,18668,22376,1,,,,,41045,18668,22376,1
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate,15 - 49,112760,52102,60656,2,,,,,112760,52102,60656,2
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate,25 - 40,50508,24251,26256,1,,,,,50508,24251,26256,1
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate,41 - 60,37298,15630,21667,1,,,,,37298,15630,21667,1
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate,5 - 16,47604,22390,25214,,,,,,47604,22390,25214,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate,5 - 9,11564,5703,5861,,,,,,11564,5703,5861,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate,>18,119646,53800,65843,3,,,,,119646,53800,65843,3
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate,>60,10670,4080,6590,,,,,,10670,4080,6590,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate %,10 - 12,91.48999999999999,90.65000000000001,92.20999999999999,,,,,,91.48999999999999,90.65000000000001,92.20999999999999,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate %,13 - 14,91.62,93.31,90.11,,,,,,91.62,93.31,90.11,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate %,15 - 24,90.31999999999999,91.13,89.65000000000001,100,,,,,90.31999999999999,91.13,89.65000000000001,100
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate %,15 - 49,87.19,87.56,86.87,100,,,,,87.19,87.56,86.87,100
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate %,25 - 40,85.93000000000001,86.51000000000001,85.39,100,,,,,85.93000000000001,86.51000000000001,85.39,100
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate %,41 - 60,83.33,81.17,84.95,50,,,,,83.33,81.17,84.95,50
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate %,5 - 16,75.68000000000001,76.28,75.16,,,,,,75.68000000000001,76.28,75.16,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate %,5 - 9,50.02,51.77,48.43,,,,,,50.02,51.77,48.43,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate %,>18,84.98999999999999,84,85.81999999999999,60,,,,,84.98999999999999,84,85.81999999999999,60
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Literate %,>60,75.75,66.76000000000001,82.65000000000001,,,,,,75.75,66.76000000000001,82.65000000000001,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Never to School (all),10 - 12,1131,650,481,,,,,,1131,650,481,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Never to School (all),13 - 14,871,314,557,,,,,,871,314,557,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Never to School (all),15 - 24,5109,2125,2984,,,,,,5109,2125,2984,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Never to School (all),15 - 49,19605,8809,10796,,,,,,19605,8809,10796,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Never to School (all),25 - 40,9909,4531,5378,,,,,,9909,4531,5378,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Never to School (all),41 - 60,9039,4410,4628,1,,,,,9039,4410,4628,1
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Never to School (all),5 - 16,6691,3162,3529,,,,,,6691,3162,3529,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Never to School (all),5 - 9,3154,1553,1601,,,,,,3154,1553,1601,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Never to School (all),>18,25606,12374,13230,2,,,,,25606,12374,13230,2
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Never to School (all),>60,4259,2431,1827,1,,,,,4259,2431,1827,1
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Population,10 - 12,17225,7936,9289,,,,,,17225,7936,9289,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Population,13 - 14,10693,5039,5654,,,,,,10693,5039,5654,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Population,15 - 24,45445,20486,24958,1,,,,,45445,20486,24958,1
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Population,15 - 49,129332,59506,69824,2,,,,,129332,59506,69824,2
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Population,25 - 40,58781,28031,30749,1,,,,,58781,28031,30749,1
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Population,41 - 60,44762,19255,25505,2,,,,,44762,19255,25505,2
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Population,5 - 16,62901,29353,33548,,,,,,62901,29353,33548,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Population,5 - 9,23118,11017,12101,,,,,,23118,11017,12101,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Population,>18,140778,64047,76726,5,,,,,140778,64047,76726,5
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Population,>60,14085,6111,7973,1,,,,,14085,6111,7973,1
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Primary Completed,10 - 12,4351,2039,2312,,,,,,4351,2039,2312,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Primary Completed,13 - 14,1088,515,573,,,,,,1088,515,573,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Primary Completed,15 - 24,1291,516,774,1,,,,,1291,516,774,1
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Primary Completed,15 - 49,3882,1821,2059,2,,,,,3882,1821,2059,2
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Primary Completed,25 - 40,1674,807,866,1,,,,,1674,807,866,1
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Primary Completed,41 - 60,1917,1046,871,,,,,,1917,1046,871,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Primary Completed,5 - 16,5916,2722,3194,,,,,,5916,2722,3194,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Primary Completed,5 - 9,30,11,19,,,,,,30,11,19,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Primary Completed,>18,4992,2583,2407,2,,,,,4992,2583,2407,2
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,Primary Completed,>60,864,483,381,,,,,,864,483,381,
BADIN,BADIN,DISTRICT,Enrolment Graduation above,10 - 12,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,Enrolment Graduation above,13 - 14,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,Enrolment Graduation above,15 - 24,12704,3968,8736,,6258,1271,4987,,6446,2697,3749,
