name_admin_unit,part_of_district,admin_unit,religion,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
SHIKARPUR,SHIKARPUR,DISTRICT,QADIANI/AHMADI,15,3,12,,14,2,12,,1,1,,
SHIKARPUR,SHIKARPUR,DISTRICT,CHRISTIAN,2924,1509,1415,,1962,988,974,,962,521,441,
SHIKARPUR,SHIKARPUR,DISTRICT,HINDU JATI,17345,8739,8605,1,7963,3939,4023,1,9382,4800,4582,
SHIKARPUR,SHIKARPUR,DISTRICT,MUSLIM,1361515,673016,688455,44,1055476,518197,537253,26,306039,154819,151202,18
SHIKARPUR,SHIKARPUR,DISTRICT,OTHERS,302,151,151,,293,146,147,,9,5,4,
SHIKARPUR,SHIKARPUR,DISTRICT,PARSI,1,,1,,,,,,1,,1,
SHIKARPUR,SHIKARPUR,DISTRICT,SCHEDULED CASTE,3540,1826,1714,,1489,771,718,,2051,1055,996,
SHIKARPUR,SHIKARPUR,DISTRICT,SIKH,688,343,345,,395,195,200,,293,148,145,
SHIKARPUR,SHIKARPUR,TALUKA,QADIANI/AHMADI,4,1,3,,4,1,3,,,,,
SHIKARPUR,SHIKARPUR,TALUKA,CHRISTIAN,968,533,435,,293,169,124,,675,364,311,
SHIKARPUR,SHIKARPUR,TALUKA,HINDU JATI,7245,3698,3546,1,1065,540,524,1,6180,3158,3022,
SHIKARPUR,SHIKARPUR,TALUKA,MUSLIM,412192,204750,207429,13,214478,105562,108914,2,197714,99188,98515,11
SHIKARPUR,SHIKARPUR,TALUKA,OTHERS,48,25,23,,43,22,21,,5,3,2,
SHIKARPUR,SHIKARPUR,TALUKA,PARSI,,,,,,,,,,,,
SHIKARPUR,SHIKARPUR,TALUKA,SCHEDULED CASTE,752,370,382,,476,251,225,,276,119,157,
SHIKARPUR,SHIKARPUR,TALUKA,SIKH,123,59,64,,35,15,20,,88,44,44,
SHUJAABAD,MIRPUR KHAS,TALUKA,QADIANI/AHMADI,46,11,35,,44,11,33,,2,,2,
SHUJAABAD,MIRPUR KHAS,TALUKA,CHRISTIAN,1088,500,588,,1013,455,558,,75,45,30,
SHUJAABAD,MIRPUR KHAS,TALUKA,HINDU JATI,83697,39999,43698,,78778,37670,41108,,4919,2329,2590,
SHUJAABAD,MIRPUR KHAS,TALUKA,MUSLIM,91175,43754,47414,7,74364,35725,38635,4,16811,8029,8779,3
SHUJAABAD,MIRPUR KHAS,TALUKA,OTHERS,68,26,42,,58,22,36,,10,4,6,
SHUJAABAD,MIRPUR KHAS,TALUKA,PARSI,2,1,1,,2,1,1,,,,,
SHUJAABAD,MIRPUR KHAS,TALUKA,SCHEDULED CASTE,9577,4729,4848,,8347,4138,4209,,1230,591,639,
SHUJAABAD,MIRPUR KHAS,TALUKA,SIKH,1,,1,,,,,,1,,1,
SINDH,,PROVINCE,QADIANI/AHMADI,18266,8543,9715,8,5567,2500,3066,1,12699,6043,6649,7
SINDH,,PROVINCE,CHRISTIAN,546968,265764,281083,121,61566,30686,30878,2,485402,235078,250205,119
SINDH,,PROVINCE,HINDU JATI,3575848,1725000,1850679,169,2493190,1203392,1289763,35,1082658,521608,560916,134
SINDH,,PROVINCE,MUSLIM,50126428,23984502,26138087,3839,21895471,10583249,11311653,569,28230957,13401253,14826434,3270
SINDH,,PROVINCE,OTHERS,38395,18370,19983,42,17343,8314,9022,7,21052,10056,10961,35
SINDH,,PROVINCE,PARSI,1763,860,901,2,315,150,165,,1448,710,736,2
SINDH,,PROVINCE,SCHEDULED CASTE,1325559,642042,683494,23,1148770,556230,592526,14,176789,85812,90968,9
SINDH,,PROVINCE,SIKH,5182,2382,2782,18,1642,792,848,2,3540,1590,1934,16
SINDHRI,MIRPUR KHAS,TALUKA,QADIANI/AHMADI,23,5,18,,22,4,18,,1,1,,
SINDHRI,MIRPUR KHAS,TALUKA,CHRISTIAN,166,80,86,,157,75,82,,9,5,4,
SINDHRI,MIRPUR KHAS,TALUKA,HINDU JATI,83845,39641,44200,4,78863,37259,41600,4,4982,2382,2600,
SINDHRI,MIRPUR KHAS,TALUKA,MUSLIM,141678,66601,75075,2,129348,60832,68515,1,12330,5769,6560,1
SINDHRI,MIRPUR KHAS,TALUKA,OTHERS,42,25,17,,28,14,14,,14,11,3,
SINDHRI,MIRPUR KHAS,TALUKA,PARSI,2,,2,,2,,2,,,,,
SINDHRI,MIRPUR KHAS,TALUKA,SCHEDULED CASTE,35014,16595,18418,1,31782,15050,16731,1,3232,1545,1687,
SINDHRI,MIRPUR KHAS,TALUKA,SIKH,12,4,8,,11,4,7,,1,,1,
SINJHORO,SANGHAR,TALUKA,QADIANI/AHMADI,37,12,25,,37,12,25,,,,,
SINJHORO,SANGHAR,TALUKA,CHRISTIAN,569,270,299,,405,197,208,,164,73,91,
SINJHORO,SANGHAR,TALUKA,HINDU JATI,64934,31990,32939,5,59156,29073,30078,5,5778,2917,2861,
SINJHORO,SANGHAR,TALUKA,MUSLIM,256721,126425,130283,13,204755,100469,104280,6,51966,25956,26003,7
SINJHORO,SANGHAR,TALUKA,OTHERS,159,69,89,1,149,63,85,1,10,6,4,
SINJHORO,SANGHAR,TALUKA,PARSI,1,,1,,1,,1,,,,,
SINJHORO,SANGHAR,TALUKA,SCHEDULED CASTE,32156,15863,16293,,30339,14974,15365,,1817,889,928,
SINJHORO,SANGHAR,TALUKA,SIKH,17,3,14,,16,3,13,,1,,1,
SITE,KEAMARI,SUB-DIVISION,QADIANI/AHMADI,45,22,23,,,,,,45,22,23,
SITE,KEAMARI,SUB-DIVISION,CHRISTIAN,3927,1928,1998,1,,,,,3927,1928,1998,1
SITE,KEAMARI,SUB-DIVISION,HINDU JATI,1292,583,709,,,,,,1292,583,709,
SITE,KEAMARI,SUB-DIVISION,MUSLIM,443570,202623,240912,35,,,,,443570,202623,240912,35
SITE,KEAMARI,SUB-DIVISION,OTHERS,254,131,123,,,,,,254,131,123,
SITE,KEAMARI,SUB-DIVISION,PARSI,,,,,,,,,,,,
SITE,KEAMARI,SUB-DIVISION,SCHEDULED CASTE,5,1,4,,,,,,5,1,4,
SITE,KEAMARI,SUB-DIVISION,SIKH,5,4,1,,,,,,5,4,1,
SOBHO DERO,KHAIRPUR,TALUKA,QADIANI/AHMADI,70,32,38,,68,32,36,,2,,2,
SOBHO DERO,KHAIRPUR,TALUKA,CHRISTIAN,508,259,249,,334,169,165,,174,90,84,
SOBHO DERO,KHAIRPUR,TALUKA,HINDU JATI,7166,3566,3600,,4596,2314,2282,,2570,1252,1318,
SOBHO DERO,KHAIRPUR,TALUKA,MUSLIM,283520,140648,142864,8,185288,91996,93291,1,98232,48652,49573,7
SOBHO DERO,KHAIRPUR,TALUKA,OTHERS,708,365,343,,612,310,302,,96,55,41,
SOBHO DERO,KHAIRPUR,TALUKA,PARSI,,,,,,,,,,,,
SOBHO DERO,KHAIRPUR,TALUKA,SCHEDULED CASTE,1187,587,600,,953,482,471,,234,105,129,
SOBHO DERO,KHAIRPUR,TALUKA,SIKH,1,,1,,1,,1,,,,,
SUJAWAL,SUJAWAL,DISTRICT,QADIANI/AHMADI,34,11,22,1,31,10,20,1,3,1,2,
SUJAWAL,SUJAWAL,DISTRICT,CHRISTIAN,1641,869,771,1,1270,669,600,1,371,200,171,
SUJAWAL,SUJAWAL,DISTRICT,HINDU JATI,19677,9587,10090,,12948,6303,6645,,6729,3284,3445,
SUJAWAL,SUJAWAL,DISTRICT,MUSLIM,814714,390124,424560,30,734004,350655,383335,14,80710,39469,41225,16
SUJAWAL,SUJAWAL,DISTRICT,OTHERS,643,289,354,,642,288,354,,1,1,,
SUJAWAL,SUJAWAL,DISTRICT,PARSI,,,,,,,,,,,,
SUJAWAL,SUJAWAL,DISTRICT,SCHEDULED CASTE,2570,1223,1347,,1538,716,822,,1032,507,525,
SUJAWAL,SUJAWAL,DISTRICT,SIKH,13,6,7,,12,6,6,,1,,1,
SUJAWAL,SUJAWAL,TALUKA,QADIANI/AHMADI,4,1,3,,2,1,1,,2,,2,
SUJAWAL,SUJAWAL,TALUKA,CHRISTIAN,536,290,246,,258,146,112,,278,144,134,
SUJAWAL,SUJAWAL,TALUKA,HINDU JATI,5524,2703,2821,,1955,963,992,,3569,1740,1829,
SUJAWAL,SUJAWAL,TALUKA,MUSLIM,205087,99597,105481,9,170713,82782,87927,4,34374,16815,17554,5
SUJAWAL,SUJAWAL,TALUKA,OTHERS,132,64,68,,132,64,68,,,,,
SUJAWAL,SUJAWAL,TALUKA,PARSI,,,,,,,,,,,,
SUJAWAL,SUJAWAL,TALUKA,SCHEDULED CASTE,1245,600,645,,733,350,383,,512,250,262,
SUJAWAL,SUJAWAL,TALUKA,SIKH,5,4,1,,4,4,,,1,,1,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,QADIANI/AHMADI,1,1,,,1,1,,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,CHRISTIAN,209,112,97,,209,112,97,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,HINDU JATI,299,135,164,,299,135,164,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,MUSLIM,130041,62467,67572,2,130041,62467,67572,2,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,OTHERS,63,31,32,,63,31,32,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,PARSI,,,,,,,,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,SCHEDULED CASTE,21,9,12,,21,9,12,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,SIKH,1,1,,,1,1,,,,,,
SUKKUR,SUKKUR,DISTRICT,QADIANI/AHMADI,26,9,17,,13,2,11,,13,7,6,
SUKKUR,SUKKUR,DISTRICT,CHRISTIAN,6499,3183,3316,,1590,742,848,,4909,2441,2468,
SUKKUR,SUKKUR,DISTRICT,HINDU JATI,55285,26425,28860,,19010,9149,9861,,36275,17276,18999,
SUKKUR,SUKKUR,DISTRICT,MUSLIM,1558888,730315,828500,73,800877,374795,426065,17,758011,355520,402435,56
SUKKUR,SUKKUR,DISTRICT,OTHERS,787,372,415,,539,261,278,,248,111,137,
SUKKUR,SUKKUR,DISTRICT,PARSI,3,,3,,3,,3,,,,,
SUKKUR,SUKKUR,DISTRICT,SCHEDULED CASTE,3747,1818,1929,,2532,1216,1316,,1215,602,613,
SUKKUR,SUKKUR,DISTRICT,SIKH,232,102,129,1,6,1,5,,226,101,124,1
SUKKUR CITY,SUKKUR,TALUKA,QADIANI/AHMADI,9,6,3,,,,,,9,6,3,
SUKKUR CITY,SUKKUR,TALUKA,CHRISTIAN,2207,1093,1114,,,,,,2207,1093,1114,
SUKKUR CITY,SUKKUR,TALUKA,HINDU JATI,13502,6425,7077,,,,,,13502,6425,7077,
SUKKUR CITY,SUKKUR,TALUKA,MUSLIM,250663,118220,132429,14,,,,,250663,118220,132429,14
SUKKUR CITY,SUKKUR,TALUKA,OTHERS,24,14,10,,,,,,24,14,10,
SUKKUR CITY,SUKKUR,TALUKA,PARSI,,,,,,,,,,,,
SUKKUR CITY,SUKKUR,TALUKA,SCHEDULED CASTE,328,151,177,,,,,,328,151,177,
SUKKUR CITY,SUKKUR,TALUKA,SIKH,207,91,116,,,,,,207,91,116,
TALHAR,BADIN,TALUKA,QADIANI/AHMADI,12,4,8,,8,3,5,,4,1,3,
TALHAR,BADIN,TALUKA,CHRISTIAN,381,186,195,,210,108,102,,171,78,93,
TALHAR,BADIN,TALUKA,HINDU JATI,49377,23911,25466,,36041,17438,18603,,13336,6473,6863,
TALHAR,BADIN,TALUKA,MUSLIM,132449,64138,68300,11,97638,47271,50363,4,34811,16867,17937,7
TALHAR,BADIN,TALUKA,OTHERS,64,34,30,,63,34,29,,1,,1,
TALHAR,BADIN,TALUKA,PARSI,,,,,,,,,,,,
TALHAR,BADIN,TALUKA,SCHEDULED CASTE,1921,960,961,,1500,746,754,,421,214,207,
TALHAR,BADIN,TALUKA,SIKH,2,1,1,,2,1,1,,,,,
TANDO ADAM,SANGHAR,TALUKA,QADIANI/AHMADI,110,47,63,,106,46,60,,4,1,3,
TANDO ADAM,SANGHAR,TALUKA,CHRISTIAN,1536,764,771,1,453,246,207,,1083,518,564,1
TANDO ADAM,SANGHAR,TALUKA,HINDU JATI,67376,33290,34085,1,58851,29145,29705,1,8525,4145,4380,
TANDO ADAM,SANGHAR,TALUKA,MUSLIM,329011,162142,166839,30,165587,81809,83775,3,163424,80333,83064,27
TANDO ADAM,SANGHAR,TALUKA,OTHERS,78,32,46,,59,24,35,,19,8,11,
TANDO ADAM,SANGHAR,TALUKA,PARSI,,,,,,,,,,,,
TANDO ADAM,SANGHAR,TALUKA,SCHEDULED CASTE,9110,4557,4553,,8280,4137,4143,,830,420,410,
TANDO ADAM,SANGHAR,TALUKA,SIKH,7,3,4,,5,3,2,,2,,2,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,QADIANI/AHMADI,1111,560,551,,644,327,317,,467,233,234,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,CHRISTIAN,1307,638,669,,586,273,313,,721,365,356,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,HINDU JATI,216567,106262,110302,3,166886,81700,85185,1,49681,24562,25117,2
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,MUSLIM,581936,286647,295271,18,373694,183579,190112,3,208242,103068,105159,15
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,OTHERS,235,113,122,,140,68,72,,95,45,50,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,PARSI,,,,,,,,,,,,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,SCHEDULED CASTE,120836,59255,61581,,94357,46165,48192,,26479,13090,13389,
TANDO ALLAHYAR,TANDO ALLAHYAR,DISTRICT,SIKH,20,12,8,,18,12,6,,2,,2,
TANDO ALLAHYAR,TANDO ALLAHYAR,TALUKA,QADIANI/AHMADI,78,24,54,,13,4,9,,65,20,45,
TANDO ALLAHYAR,TANDO ALLAHYAR,TALUKA,CHRISTIAN,872,425,447,,171,73,98,,701,352,349,
TANDO ALLAHYAR,TANDO ALLAHYAR,TALUKA,HINDU JATI,103245,50519,52724,2,67992,33086,34905,1,35253,17433,17819,1
TANDO ALLAHYAR,TANDO ALLAHYAR,TALUKA,MUSLIM,279264,137909,141340,15,109113,53739,55373,1,170151,84170,85967,14
TANDO ALLAHYAR,TANDO ALLAHYAR,TALUKA,OTHERS,137,63,74,,43,18,25,,94,45,49,
TANDO ALLAHYAR,TANDO ALLAHYAR,TALUKA,PARSI,,,,,,,,,,,,
TANDO ALLAHYAR,TANDO ALLAHYAR,TALUKA,SCHEDULED CASTE,38324,18980,19344,,18036,8931,9105,,20288,10049,10239,
TANDO ALLAHYAR,TANDO ALLAHYAR,TALUKA,SIKH,3,1,2,,1,1,,,2,,2,
TANDO BAGO,BADIN,TALUKA,QADIANI/AHMADI,206,86,120,,110,44,66,,96,42,54,
TANDO BAGO,BADIN,TALUKA,CHRISTIAN,1017,508,509,,851,419,432,,166,89,77,
TANDO BAGO,BADIN,TALUKA,HINDU JATI,74321,35871,38448,2,64210,30889,33319,2,10111,4982,5129,
TANDO BAGO,BADIN,TALUKA,MUSLIM,308595,148071,160516,8,256206,122760,133441,5,52389,25311,27075,3
TANDO BAGO,BADIN,TALUKA,OTHERS,33,14,19,,27,12,15,,6,2,4,
TANDO BAGO,BADIN,TALUKA,PARSI,,,,,,,,,,,,
TANDO BAGO,BADIN,TALUKA,SCHEDULED CASTE,42356,20411,21942,3,35033,16826,18204,3,7323,3585,3738,
TANDO BAGO,BADIN,TALUKA,SIKH,7,4,3,,6,3,3,,1,1,,
TANDO GHULAM HYDER,TANDO MUHAMMAD KHAN,TALUKA,QADIANI/AHMADI,13,4,9,,7,1,6,,6,3,3,
TANDO GHULAM HYDER,TANDO MUHAMMAD KHAN,TALUKA,CHRISTIAN,234,116,118,,201,101,100,,33,15,18,
TANDO GHULAM HYDER,TANDO MUHAMMAD KHAN,TALUKA,HINDU JATI,55842,26960,28882,,47102,22801,24301,,8740,4159,4581,
TANDO GHULAM HYDER,TANDO MUHAMMAD KHAN,TALUKA,MUSLIM,141732,68268,73462,2,114688,55318,59369,1,27044,12950,14093,1
TANDO GHULAM HYDER,TANDO MUHAMMAD KHAN,TALUKA,OTHERS,107,46,61,,101,42,59,,6,4,2,
TANDO GHULAM HYDER,TANDO MUHAMMAD KHAN,TALUKA,PARSI,,,,,,,,,,,,
TANDO GHULAM HYDER,TANDO MUHAMMAD KHAN,TALUKA,SCHEDULED CASTE,8734,4173,4561,,3288,1604,1684,,5446,2569,2877,
TANDO GHULAM HYDER,TANDO MUHAMMAD KHAN,TALUKA,SIKH,3,1,2,,1,1,,,2,,2,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,QADIANI/AHMADI,57,13,44,,41,10,31,,16,3,13,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,CHRISTIAN,2179,1100,1079,,1067,542,525,,1112,558,554,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,HINDU JATI,159722,77514,82208,,124035,60112,63923,,35687,17402,18285,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,MUSLIM,548489,263255,285213,21,429031,206078,222947,6,119458,57177,62266,15
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,OTHERS,1086,513,573,,1064,502,562,,22,11,11,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,PARSI,,,,,,,,,,,,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,SCHEDULED CASTE,14383,6862,7521,,8690,4173,4517,,5693,2689,3004,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,DISTRICT,SIKH,7,3,4,,2,1,1,,5,2,3,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,TALUKA,QADIANI/AHMADI,19,2,17,,9,2,7,,10,,10,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,TALUKA,CHRISTIAN,1476,748,728,,567,290,277,,909,458,451,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,TALUKA,HINDU JATI,71608,34882,36726,,45495,22048,23447,,26113,12834,13279,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,TALUKA,MUSLIM,195815,93740,102061,14,108832,52125,56706,1,86983,41615,45355,13
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,TALUKA,OTHERS,839,401,438,,836,400,436,,3,1,2,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,TALUKA,PARSI,,,,,,,,,,,,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,TALUKA,SCHEDULED CASTE,2471,1137,1334,,2235,1026,1209,,236,111,125,
TANDO MUHAMMAD KHAN,TANDO MUHAMMAD KHAN,TALUKA,SIKH,3,2,1,,,,,,3,2,1,
TANGWANI,KASHMORE,TALUKA,QADIANI/AHMADI,2,1,1,,2,1,1,,,,,
TANGWANI,KASHMORE,TALUKA,CHRISTIAN,526,272,253,1,495,254,240,1,31,18,13,
TANGWANI,KASHMORE,TALUKA,HINDU JATI,7870,4034,3836,,3210,1622,1588,,4660,2412,2248,
TANGWANI,KASHMORE,TALUKA,MUSLIM,327574,159657,167908,9,300783,146477,154304,2,26791,13180,13604,7
TANGWANI,KASHMORE,TALUKA,OTHERS,516,249,267,,515,249,266,,1,,1,
TANGWANI,KASHMORE,TALUKA,PARSI,,,,,,,,,,,,
TANGWANI,KASHMORE,TALUKA,SCHEDULED CASTE,2144,1089,1055,,1563,821,742,,581,268,313,
TANGWANI,KASHMORE,TALUKA,SIKH,131,68,63,,130,67,63,,1,1,,
THANO BULA KHAN,JAMSHORO,TALUKA,QADIANI/AHMADI,58,25,33,,58,25,33,,,,,
THANO BULA KHAN,JAMSHORO,TALUKA,CHRISTIAN,235,114,121,,224,109,115,,11,5,6,
THANO BULA KHAN,JAMSHORO,TALUKA,HINDU JATI,22834,11031,11803,,12893,6271,6622,,9941,4760,5181,
THANO BULA KHAN,JAMSHORO,TALUKA,MUSLIM,137985,66497,71485,3,130554,62957,67594,3,7431,3540,3891,
THANO BULA KHAN,JAMSHORO,TALUKA,OTHERS,74,38,34,2,66,35,31,,8,3,3,2
THANO BULA KHAN,JAMSHORO,TALUKA,PARSI,,,,,,,,,,,,
THANO BULA KHAN,JAMSHORO,TALUKA,SCHEDULED CASTE,312,138,174,,241,109,132,,71,29,42,
THANO BULA KHAN,JAMSHORO,TALUKA,SIKH,2,,2,,2,,2,,,,,
THARPARKAR,THARPARKAR,DISTRICT,QADIANI/AHMADI,518,212,306,,230,81,149,,288,131,157,
THARPARKAR,THARPARKAR,DISTRICT,CHRISTIAN,1610,837,773,,1218,641,577,,392,196,196,
THARPARKAR,THARPARKAR,DISTRICT,HINDU JATI,331579,159133,172445,1,269397,129179,140217,1,62182,29954,32228,
THARPARKAR,THARPARKAR,DISTRICT,MUSLIM,964137,457339,506773,25,914379,434141,480216,22,49758,23198,26557,3
THARPARKAR,THARPARKAR,DISTRICT,OTHERS,224,100,124,,178,84,94,,46,16,30,
THARPARKAR,THARPARKAR,DISTRICT,PARSI,,,,,,,,,,,,
THARPARKAR,THARPARKAR,DISTRICT,SCHEDULED CASTE,479928,232203,247718,7,448445,216905,231533,7,31483,15298,16185,
THARPARKAR,THARPARKAR,DISTRICT,SIKH,127,70,57,,107,59,48,,20,11,9,
THATTA,THATTA,DISTRICT,QADIANI/AHMADI,43,18,25,,16,5,11,,27,13,14,
THATTA,THATTA,DISTRICT,CHRISTIAN,2892,1482,1410,,1666,850,816,,1226,632,594,
THATTA,THATTA,DISTRICT,HINDU JATI,26978,13384,13594,,19725,9801,9924,,7253,3583,3670,
THATTA,THATTA,DISTRICT,MUSLIM,1047467,510139,537286,42,863458,419440,443987,31,184009,90699,93299,11
THATTA,THATTA,DISTRICT,OTHERS,1129,540,587,2,964,460,503,1,165,80,84,1
THATTA,THATTA,DISTRICT,PARSI,1,,1,,1,,1,,,,,
THATTA,THATTA,DISTRICT,SCHEDULED CASTE,4671,2326,2345,,3675,1814,1861,,996,512,484,
THATTA,THATTA,DISTRICT,SIKH,10,6,4,,7,3,4,,3,3,,
THATTA,THATTA,TALUKA,QADIANI/AHMADI,12,4,8,,8,2,6,,4,2,2,
THATTA,THATTA,TALUKA,CHRISTIAN,1745,884,861,,638,318,320,,1107,566,541,
THATTA,THATTA,TALUKA,HINDU JATI,15450,7738,7712,,11745,5878,5867,,3705,1860,1845,
THATTA,THATTA,TALUKA,MUSLIM,425870,207951,217904,15,325056,158123,166924,9,100814,49828,50980,6
THATTA,THATTA,TALUKA,OTHERS,482,230,251,1,475,225,250,,7,5,1,1
THATTA,THATTA,TALUKA,PARSI,,,,,,,,,,,,
THATTA,THATTA,TALUKA,SCHEDULED CASTE,1412,717,695,,1191,599,592,,221,118,103,
THATTA,THATTA,TALUKA,SIKH,5,2,3,,3,,3,,2,2,,
THUL,JACOBABAD,TALUKA,QADIANI/AHMADI,7,3,4,,7,3,4,,,,,
THUL,JACOBABAD,TALUKA,CHRISTIAN,1089,585,504,,887,473,414,,202,112,90,
THUL,JACOBABAD,TALUKA,HINDU JATI,5357,2719,2638,,2302,1209,1093,,3055,1510,1545,
THUL,JACOBABAD,TALUKA,MUSLIM,525871,257709,268136,26,406633,199408,207208,17,119238,58301,60928,9
THUL,JACOBABAD,TALUKA,OTHERS,361,177,184,,278,135,143,,83,42,41,
THUL,JACOBABAD,TALUKA,PARSI,,,,,,,,,,,,
THUL,JACOBABAD,TALUKA,SCHEDULED CASTE,153,76,77,,137,66,71,,16,10,6,
THUL,JACOBABAD,TALUKA,SIKH,315,165,149,1,314,165,148,1,1,,1,
UBAURO,GHOTKI,TALUKA,QADIANI/AHMADI,7,1,6,,6,1,5,,1,,1,
UBAURO,GHOTKI,TALUKA,CHRISTIAN,699,352,347,,629,321,308,,70,31,39,
UBAURO,GHOTKI,TALUKA,HINDU JATI,8174,3948,4226,,6620,3184,3436,,1554,764,790,
UBAURO,GHOTKI,TALUKA,MUSLIM,361182,173195,187973,14,311901,149474,162419,8,49281,23721,25554,6
UBAURO,GHOTKI,TALUKA,OTHERS,120,59,60,1,71,31,39,1,49,28,21,
UBAURO,GHOTKI,TALUKA,PARSI,,,,,,,,,,,,
UBAURO,GHOTKI,TALUKA,SCHEDULED CASTE,1535,710,825,,1509,697,812,,26,13,13,
UBAURO,GHOTKI,TALUKA,SIKH,4,,4,,4,,4,,,,,
UMER KOT,UMER KOT,DISTRICT,QADIANI/AHMADI,3093,1479,1614,,1814,862,952,,1279,617,662,
UMER KOT,UMER KOT,DISTRICT,CHRISTIAN,2702,1347,1355,,1598,806,792,,1104,541,563,
UMER KOT,UMER KOT,DISTRICT,HINDU JATI,501989,240379,261602,8,381598,182350,199242,6,120391,58029,62360,2
UMER KOT,UMER KOT,DISTRICT,MUSLIM,519276,246064,273197,15,399039,189107,209925,7,120237,56957,63272,8
UMER KOT,UMER KOT,DISTRICT,OTHERS,63,23,39,1,46,17,28,1,17,6,11,
UMER KOT,UMER KOT,DISTRICT,PARSI,,,,,,,,,,,,
UMER KOT,UMER KOT,DISTRICT,SCHEDULED CASTE,131125,62880,68245,,116204,55785,60419,,14921,7095,7826,
UMER KOT,UMER KOT,DISTRICT,SIKH,36,16,19,1,30,15,14,1,6,1,5,
UMER KOT,UMER KOT,TALUKA,QADIANI/AHMADI,389,162,227,,347,154,193,,42,8,34,
UMER KOT,UMER KOT,TALUKA,CHRISTIAN,631,310,321,,209,106,103,,422,204,218,
UMER KOT,UMER KOT,TALUKA,HINDU JATI,278199,133724,144468,7,177391,85087,92299,5,100808,48637,52169,2
UMER KOT,UMER KOT,TALUKA,MUSLIM,268958,126872,142079,7,188653,89259,99392,2,80305,37613,42687,5
UMER KOT,UMER KOT,TALUKA,OTHERS,31,14,16,1,23,11,11,1,8,3,5,
UMER KOT,UMER KOT,TALUKA,PARSI,,,,,,,,,,,,
UMER KOT,UMER KOT,TALUKA,SCHEDULED CASTE,58903,28409,30494,,45811,22166,23645,,13092,6243,6849,
UMER KOT,UMER KOT,TALUKA,SIKH,19,7,11,1,14,6,7,1,5,1,4,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,QADIANI/AHMADI,201,94,107,,199,93,106,,2,1,1,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,CHRISTIAN,340,154,186,,201,96,105,,139,58,81,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,HINDU JATI,657,320,337,,286,141,145,,371,179,192,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,MUSLIM,252370,120895,131474,1,179933,85916,94016,1,72437,34979,37458,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,OTHERS,58,23,35,,48,20,28,,10,3,7,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,PARSI,,,,,,,,,,,,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,SCHEDULED CASTE,53,28,25,,6,4,2,,47,24,23,
WARAH,KAMBAR SHAHDAD KOT,TALUKA,SIKH,2,1,1,,1,,1,,1,1,,
