name_admin_unit,part_of_district,admin_unit,language,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
KUCHLAK,QUETTA,SUB-DIVISION,HINDKO,232,117,115,,164,87,77,,68,30,38,
KUCHLAK,QUETTA,SUB-DIVISION,KALASHA,1,,1,,1,,1,,,,,
KUCHLAK,QUETTA,SUB-DIVISION,KASHMIRI,85,32,53,,67,22,45,,18,10,8,
KUCHLAK,QUETTA,SUB-DIVISION,KOHIOSTANI,1,,1,,1,,1,,,,,
KUCHLAK,QUETTA,SUB-DIVISION,MEWATI,2,1,1,,2,1,1,,,,,
KUCHLAK,QUETTA,SUB-DIVISION,OTHERS,6803,3413,3390,,6193,3106,3087,,610,307,303,
KUCHLAK,QUETTA,SUB-DIVISION,PUNJABI,3490,1759,1731,,2873,1446,1427,,617,313,304,
KUCHLAK,QUETTA,SUB-DIVISION,PUSHTO,238750,115414,123330,6,204578,98727,105847,4,34172,16687,17483,2
KUCHLAK,QUETTA,SUB-DIVISION,SARAIKI,1358,644,714,,666,326,340,,692,318,374,
KUCHLAK,QUETTA,SUB-DIVISION,SHINA,8,5,3,,8,5,3,,,,,
KUCHLAK,QUETTA,SUB-DIVISION,SINDHI,476,221,255,,381,172,209,,95,49,46,
KUCHLAK,QUETTA,SUB-DIVISION,TOTAL,263155,127508,135641,6,222678,107747,114927,4,40477,19761,20714,2
KUCHLAK,QUETTA,SUB-DIVISION,URDU,2275,1116,1159,,1483,727,756,,792,389,403,
LAKHRA,LASBELA,TEHSIL,BALOCHI,36625,18256,18368,1,36625,18256,18368,1,,,,
LAKHRA,LASBELA,TEHSIL,BALTI,,,,,,,,,,,,
LAKHRA,LASBELA,TEHSIL,BRAHVI,672,341,331,,672,341,331,,,,,
LAKHRA,LASBELA,TEHSIL,HINDKO,98,43,55,,98,43,55,,,,,
LAKHRA,LASBELA,TEHSIL,KALASHA,,,,,,,,,,,,
LAKHRA,LASBELA,TEHSIL,KASHMIRI,7,3,4,,7,3,4,,,,,
LAKHRA,LASBELA,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
LAKHRA,LASBELA,TEHSIL,MEWATI,82,43,39,,82,43,39,,,,,
LAKHRA,LASBELA,TEHSIL,OTHERS,1999,988,1011,,1999,988,1011,,,,,
LAKHRA,LASBELA,TEHSIL,PUNJABI,11,2,9,,11,2,9,,,,,
LAKHRA,LASBELA,TEHSIL,PUSHTO,117,47,70,,117,47,70,,,,,
LAKHRA,LASBELA,TEHSIL,SARAIKI,107,61,46,,107,61,46,,,,,
LAKHRA,LASBELA,TEHSIL,SHINA,,,,,,,,,,,,
LAKHRA,LASBELA,TEHSIL,SINDHI,7012,3499,3513,,7012,3499,3513,,,,,
LAKHRA,LASBELA,TEHSIL,TOTAL,46744,23291,23452,1,46744,23291,23452,1,,,,
LAKHRA,LASBELA,TEHSIL,URDU,14,8,6,,14,8,6,,,,,
LANDHI,NASIRABAD,TEHSIL,BALOCHI,744,335,409,,744,335,409,,,,,
LANDHI,NASIRABAD,TEHSIL,BALTI,,,,,,,,,,,,
LANDHI,NASIRABAD,TEHSIL,BRAHVI,1841,934,907,,1841,934,907,,,,,
LANDHI,NASIRABAD,TEHSIL,HINDKO,,,,,,,,,,,,
LANDHI,NASIRABAD,TEHSIL,KALASHA,,,,,,,,,,,,
LANDHI,NASIRABAD,TEHSIL,KASHMIRI,,,,,,,,,,,,
LANDHI,NASIRABAD,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
LANDHI,NASIRABAD,TEHSIL,MEWATI,,,,,,,,,,,,
LANDHI,NASIRABAD,TEHSIL,OTHERS,,,,,,,,,,,,
LANDHI,NASIRABAD,TEHSIL,PUNJABI,,,,,,,,,,,,
LANDHI,NASIRABAD,TEHSIL,PUSHTO,2,2,,,2,2,,,,,,
LANDHI,NASIRABAD,TEHSIL,SARAIKI,3387,1703,1684,,3387,1703,1684,,,,,
LANDHI,NASIRABAD,TEHSIL,SHINA,,,,,,,,,,,,
LANDHI,NASIRABAD,TEHSIL,SINDHI,2664,1306,1358,,2664,1306,1358,,,,,
LANDHI,NASIRABAD,TEHSIL,TOTAL,8638,4280,4358,,8638,4280,4358,,,,,
LANDHI,NASIRABAD,TEHSIL,URDU,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,BALOCHI,512782,250300,262462,20,282875,138910,143954,11,229907,111390,118508,9
LASBELA,LASBELA,DISTRICT,BALTI,8,1,7,,6,,6,,2,1,1,
LASBELA,LASBELA,DISTRICT,BRAHVI,55063,27043,28018,2,22348,10895,11451,2,32715,16148,16567,
LASBELA,LASBELA,DISTRICT,HINDKO,1425,678,747,,698,337,361,,727,341,386,
LASBELA,LASBELA,DISTRICT,KALASHA,23,7,16,,6,,6,,17,7,10,
LASBELA,LASBELA,DISTRICT,KASHMIRI,362,162,200,,100,54,46,,262,108,154,
LASBELA,LASBELA,DISTRICT,KOHIOSTANI,24,13,11,,7,4,3,,17,9,8,
LASBELA,LASBELA,DISTRICT,MEWATI,242,122,120,,222,114,108,,20,8,12,
LASBELA,LASBELA,DISTRICT,OTHERS,15899,7758,8141,,9002,4342,4660,,6897,3416,3481,
LASBELA,LASBELA,DISTRICT,PUNJABI,3536,1694,1841,1,196,93,103,,3340,1601,1738,1
LASBELA,LASBELA,DISTRICT,PUSHTO,17421,8262,9159,,2023,893,1130,,15398,7369,8029,
LASBELA,LASBELA,DISTRICT,SARAIKI,4467,2170,2297,,506,244,262,,3961,1926,2035,
LASBELA,LASBELA,DISTRICT,SHINA,47,22,25,,13,6,7,,34,16,18,
LASBELA,LASBELA,DISTRICT,SINDHI,67822,32922,34899,1,32003,15502,16501,,35819,17420,18398,1
LASBELA,LASBELA,DISTRICT,TOTAL,680816,332028,348763,25,350231,171503,178715,13,330585,160525,170048,12
LASBELA,LASBELA,DISTRICT,URDU,1695,874,820,1,226,109,117,,1469,765,703,1
LEHRI,SIBI,SUB-DIVISION,BALOCHI,25211,12294,12917,,25211,12294,12917,,,,,
LEHRI,SIBI,SUB-DIVISION,BALTI,,,,,,,,,,,,
LEHRI,SIBI,SUB-DIVISION,BRAHVI,633,319,314,,633,319,314,,,,,
LEHRI,SIBI,SUB-DIVISION,HINDKO,2,2,,,2,2,,,,,,
LEHRI,SIBI,SUB-DIVISION,KALASHA,,,,,,,,,,,,
LEHRI,SIBI,SUB-DIVISION,KASHMIRI,38,18,20,,38,18,20,,,,,
LEHRI,SIBI,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
LEHRI,SIBI,SUB-DIVISION,MEWATI,,,,,,,,,,,,
LEHRI,SIBI,SUB-DIVISION,OTHERS,5,2,3,,5,2,3,,,,,
LEHRI,SIBI,SUB-DIVISION,PUNJABI,11,5,6,,11,5,6,,,,,
LEHRI,SIBI,SUB-DIVISION,PUSHTO,43,19,24,,43,19,24,,,,,
LEHRI,SIBI,SUB-DIVISION,SARAIKI,14060,6916,7142,2,14060,6916,7142,2,,,,
LEHRI,SIBI,SUB-DIVISION,SHINA,,,,,,,,,,,,
LEHRI,SIBI,SUB-DIVISION,SINDHI,13976,6920,7056,,13976,6920,7056,,,,,
LEHRI,SIBI,SUB-DIVISION,TOTAL,53999,26505,27492,2,53999,26505,27492,2,,,,
LEHRI,SIBI,SUB-DIVISION,URDU,20,10,10,,20,10,10,,,,,
LIARI,LASBELA,SUB-TEHSIL,BALOCHI,16747,7988,8758,1,16747,7988,8758,1,,,,
LIARI,LASBELA,SUB-TEHSIL,BALTI,,,,,,,,,,,,
LIARI,LASBELA,SUB-TEHSIL,BRAHVI,3,,3,,3,,3,,,,,
LIARI,LASBELA,SUB-TEHSIL,HINDKO,,,,,,,,,,,,
LIARI,LASBELA,SUB-TEHSIL,KALASHA,,,,,,,,,,,,
LIARI,LASBELA,SUB-TEHSIL,KASHMIRI,6,2,4,,6,2,4,,,,,
LIARI,LASBELA,SUB-TEHSIL,KOHIOSTANI,,,,,,,,,,,,
LIARI,LASBELA,SUB-TEHSIL,MEWATI,,,,,,,,,,,,
LIARI,LASBELA,SUB-TEHSIL,OTHERS,1,1,,,1,1,,,,,,
LIARI,LASBELA,SUB-TEHSIL,PUNJABI,,,,,,,,,,,,
LIARI,LASBELA,SUB-TEHSIL,PUSHTO,41,16,25,,41,16,25,,,,,
LIARI,LASBELA,SUB-TEHSIL,SARAIKI,37,19,18,,37,19,18,,,,,
LIARI,LASBELA,SUB-TEHSIL,SHINA,,,,,,,,,,,,
LIARI,LASBELA,SUB-TEHSIL,SINDHI,157,76,81,,157,76,81,,,,,
LIARI,LASBELA,SUB-TEHSIL,TOTAL,16994,8103,8890,1,16994,8103,8890,1,,,,
LIARI,LASBELA,SUB-TEHSIL,URDU,2,1,1,,2,1,1,,,,,
LOIBAND,KILLA SAIFULLAH,TEHSIL,BALOCHI,12,6,6,,12,6,6,,,,,
LOIBAND,KILLA SAIFULLAH,TEHSIL,BALTI,,,,,,,,,,,,
LOIBAND,KILLA SAIFULLAH,TEHSIL,BRAHVI,,,,,,,,,,,,
LOIBAND,KILLA SAIFULLAH,TEHSIL,HINDKO,,,,,,,,,,,,
LOIBAND,KILLA SAIFULLAH,TEHSIL,KALASHA,,,,,,,,,,,,
LOIBAND,KILLA SAIFULLAH,TEHSIL,KASHMIRI,5,,5,,5,,5,,,,,
LOIBAND,KILLA SAIFULLAH,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
LOIBAND,KILLA SAIFULLAH,TEHSIL,MEWATI,,,,,,,,,,,,
LOIBAND,KILLA SAIFULLAH,TEHSIL,OTHERS,1,,1,,1,,1,,,,,
LOIBAND,KILLA SAIFULLAH,TEHSIL,PUNJABI,10,4,6,,10,4,6,,,,,
LOIBAND,KILLA SAIFULLAH,TEHSIL,PUSHTO,29657,14508,15149,,29657,14508,15149,,,,,
LOIBAND,KILLA SAIFULLAH,TEHSIL,SARAIKI,,,,,,,,,,,,
LOIBAND,KILLA SAIFULLAH,TEHSIL,SHINA,,,,,,,,,,,,
LOIBAND,KILLA SAIFULLAH,TEHSIL,SINDHI,,,,,,,,,,,,
LOIBAND,KILLA SAIFULLAH,TEHSIL,TOTAL,29693,14523,15170,,29693,14523,15170,,,,,
LOIBAND,KILLA SAIFULLAH,TEHSIL,URDU,8,5,3,,8,5,3,,,,,
LORALAI,LORALAI,DISTRICT,BALOCHI,3052,1464,1588,,1218,584,634,,1834,880,954,
LORALAI,LORALAI,DISTRICT,BALTI,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,BRAHVI,136,75,61,,135,75,60,,1,,1,
LORALAI,LORALAI,DISTRICT,HINDKO,117,63,54,,15,8,7,,102,55,47,
LORALAI,LORALAI,DISTRICT,KALASHA,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,KASHMIRI,88,42,46,,22,11,11,,66,31,35,
LORALAI,LORALAI,DISTRICT,KOHIOSTANI,3,1,2,,3,1,2,,,,,
LORALAI,LORALAI,DISTRICT,MEWATI,3,2,1,,,,,,3,2,1,
LORALAI,LORALAI,DISTRICT,OTHERS,605,314,291,,144,69,75,,461,245,216,
LORALAI,LORALAI,DISTRICT,PUNJABI,1929,961,968,,64,27,37,,1865,934,931,
LORALAI,LORALAI,DISTRICT,PUSHTO,259266,122991,136258,17,209846,99593,110237,16,49420,23398,26021,1
LORALAI,LORALAI,DISTRICT,SARAIKI,2607,1353,1254,,226,118,108,,2381,1235,1146,
LORALAI,LORALAI,DISTRICT,SHINA,5,1,4,,,,,,5,1,4,
LORALAI,LORALAI,DISTRICT,SINDHI,118,54,64,,53,25,28,,65,29,36,
LORALAI,LORALAI,DISTRICT,TOTAL,269364,128046,141301,17,211978,100619,111343,16,57386,27427,29958,1
LORALAI,LORALAI,DISTRICT,URDU,1435,725,710,,252,108,144,,1183,617,566,
LOTI,DERA BUGTI,SUB-TEHSIL,BALOCHI,21670,8344,13326,,21670,8344,13326,,,,,
LOTI,DERA BUGTI,SUB-TEHSIL,BALTI,,,,,,,,,,,,
LOTI,DERA BUGTI,SUB-TEHSIL,BRAHVI,,,,,,,,,,,,
LOTI,DERA BUGTI,SUB-TEHSIL,HINDKO,1,,1,,1,,1,,,,,
LOTI,DERA BUGTI,SUB-TEHSIL,KALASHA,,,,,,,,,,,,
LOTI,DERA BUGTI,SUB-TEHSIL,KASHMIRI,19,13,6,,19,13,6,,,,,
LOTI,DERA BUGTI,SUB-TEHSIL,KOHIOSTANI,,,,,,,,,,,,
LOTI,DERA BUGTI,SUB-TEHSIL,MEWATI,,,,,,,,,,,,
LOTI,DERA BUGTI,SUB-TEHSIL,OTHERS,,,,,,,,,,,,
LOTI,DERA BUGTI,SUB-TEHSIL,PUNJABI,,,,,,,,,,,,
LOTI,DERA BUGTI,SUB-TEHSIL,PUSHTO,2,2,,,2,2,,,,,,
LOTI,DERA BUGTI,SUB-TEHSIL,SARAIKI,,,,,,,,,,,,
LOTI,DERA BUGTI,SUB-TEHSIL,SHINA,,,,,,,,,,,,
LOTI,DERA BUGTI,SUB-TEHSIL,SINDHI,2,,2,,2,,2,,,,,
LOTI,DERA BUGTI,SUB-TEHSIL,TOTAL,21711,8361,13350,,21711,8361,13350,,,,,
LOTI,DERA BUGTI,SUB-TEHSIL,URDU,17,2,15,,17,2,15,,,,,
LUNI,DUKI,SUB-DIVISION,BALOCHI,282,127,154,1,282,127,154,1,,,,
LUNI,DUKI,SUB-DIVISION,BALTI,,,,,,,,,,,,
LUNI,DUKI,SUB-DIVISION,BRAHVI,,,,,,,,,,,,
LUNI,DUKI,SUB-DIVISION,HINDKO,,,,,,,,,,,,
LUNI,DUKI,SUB-DIVISION,KALASHA,,,,,,,,,,,,
LUNI,DUKI,SUB-DIVISION,KASHMIRI,1,,1,,1,,1,,,,,
LUNI,DUKI,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
LUNI,DUKI,SUB-DIVISION,MEWATI,,,,,,,,,,,,
LUNI,DUKI,SUB-DIVISION,OTHERS,,,,,,,,,,,,
LUNI,DUKI,SUB-DIVISION,PUNJABI,48,23,25,,48,23,25,,,,,
LUNI,DUKI,SUB-DIVISION,PUSHTO,13218,6287,6925,6,13218,6287,6925,6,,,,
LUNI,DUKI,SUB-DIVISION,SARAIKI,7,2,4,1,7,2,4,1,,,,
LUNI,DUKI,SUB-DIVISION,SHINA,,,,,,,,,,,,
LUNI,DUKI,SUB-DIVISION,SINDHI,22,10,12,,22,10,12,,,,,
LUNI,DUKI,SUB-DIVISION,TOTAL,13615,6463,7144,8,13615,6463,7144,8,,,,
LUNI,DUKI,SUB-DIVISION,URDU,37,14,23,,37,14,23,,,,,
MACH,KACHHI,SUB-DIVISION,BALOCHI,35189,16699,18488,2,21983,10551,11431,1,13206,6148,7057,1
MACH,KACHHI,SUB-DIVISION,BALTI,,,,,,,,,,,,
MACH,KACHHI,SUB-DIVISION,BRAHVI,29434,14264,15165,5,7218,3623,3595,,22216,10641,11570,5
MACH,KACHHI,SUB-DIVISION,HINDKO,95,44,51,,31,23,8,,64,21,43,
MACH,KACHHI,SUB-DIVISION,KALASHA,,,,,,,,,,,,
MACH,KACHHI,SUB-DIVISION,KASHMIRI,97,51,46,,13,9,4,,84,42,42,
MACH,KACHHI,SUB-DIVISION,KOHIOSTANI,85,40,45,,1,,1,,84,40,44,
MACH,KACHHI,SUB-DIVISION,MEWATI,,,,,,,,,,,,
MACH,KACHHI,SUB-DIVISION,OTHERS,762,133,629,,500,19,481,,262,114,148,
MACH,KACHHI,SUB-DIVISION,PUNJABI,1407,666,741,,6,3,3,,1401,663,738,
MACH,KACHHI,SUB-DIVISION,PUSHTO,1863,594,1269,,757,71,686,,1106,523,583,
MACH,KACHHI,SUB-DIVISION,SARAIKI,1509,694,815,,10,5,5,,1499,689,810,
MACH,KACHHI,SUB-DIVISION,SHINA,42,24,18,,,,,,42,24,18,
MACH,KACHHI,SUB-DIVISION,SINDHI,4341,1933,2408,,201,92,109,,4140,1841,2299,
MACH,KACHHI,SUB-DIVISION,TOTAL,75272,35355,39910,7,30730,14403,16326,1,44542,20952,23584,6
MACH,KACHHI,SUB-DIVISION,URDU,448,213,235,,10,7,3,,438,206,232,
MALAM,DERA BUGTI,SUB-TEHSIL,BALOCHI,33298,14632,18666,,33298,14632,18666,,,,,
MALAM,DERA BUGTI,SUB-TEHSIL,BALTI,,,,,,,,,,,,
MALAM,DERA BUGTI,SUB-TEHSIL,BRAHVI,,,,,,,,,,,,
MALAM,DERA BUGTI,SUB-TEHSIL,HINDKO,,,,,,,,,,,,
MALAM,DERA BUGTI,SUB-TEHSIL,KALASHA,,,,,,,,,,,,
MALAM,DERA BUGTI,SUB-TEHSIL,KASHMIRI,15,7,8,,15,7,8,,,,,
MALAM,DERA BUGTI,SUB-TEHSIL,KOHIOSTANI,,,,,,,,,,,,
MALAM,DERA BUGTI,SUB-TEHSIL,MEWATI,,,,,,,,,,,,
MALAM,DERA BUGTI,SUB-TEHSIL,OTHERS,4,2,2,,4,2,2,,,,,
MALAM,DERA BUGTI,SUB-TEHSIL,PUNJABI,2,1,1,,2,1,1,,,,,
MALAM,DERA BUGTI,SUB-TEHSIL,PUSHTO,2,2,,,2,2,,,,,,
MALAM,DERA BUGTI,SUB-TEHSIL,SARAIKI,,,,,,,,,,,,
MALAM,DERA BUGTI,SUB-TEHSIL,SHINA,,,,,,,,,,,,
MALAM,DERA BUGTI,SUB-TEHSIL,SINDHI,,,,,,,,,,,,
MALAM,DERA BUGTI,SUB-TEHSIL,TOTAL,33340,14650,18690,,33340,14650,18690,,,,,
MALAM,DERA BUGTI,SUB-TEHSIL,URDU,19,6,13,,19,6,13,,,,,
MAND,KECH,TEHSIL,BALOCHI,56663,26590,30070,3,56663,26590,30070,3,,,,
MAND,KECH,TEHSIL,BALTI,,,,,,,,,,,,
MAND,KECH,TEHSIL,BRAHVI,21,12,9,,21,12,9,,,,,
MAND,KECH,TEHSIL,HINDKO,2,,2,,2,,2,,,,,
MAND,KECH,TEHSIL,KALASHA,,,,,,,,,,,,
MAND,KECH,TEHSIL,KASHMIRI,30,15,15,,30,15,15,,,,,
MAND,KECH,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
MAND,KECH,TEHSIL,MEWATI,,,,,,,,,,,,
MAND,KECH,TEHSIL,OTHERS,2,1,1,,2,1,1,,,,,
MAND,KECH,TEHSIL,PUNJABI,4,1,3,,4,1,3,,,,,
MAND,KECH,TEHSIL,PUSHTO,7,2,5,,7,2,5,,,,,
MAND,KECH,TEHSIL,SARAIKI,,,,,,,,,,,,
MAND,KECH,TEHSIL,SHINA,,,,,,,,,,,,
MAND,KECH,TEHSIL,SINDHI,1,1,,,1,1,,,,,,
MAND,KECH,TEHSIL,TOTAL,56772,26644,30125,3,56772,26644,30125,3,,,,
MAND,KECH,TEHSIL,URDU,42,22,20,,42,22,20,,,,,
MANGOCHAR,KALAT,SUB-DIVISION,BALOCHI,50954,25424,25530,,50954,25424,25530,,,,,
MANGOCHAR,KALAT,SUB-DIVISION,BALTI,,,,,,,,,,,,
MANGOCHAR,KALAT,SUB-DIVISION,BRAHVI,27620,13351,14269,,27620,13351,14269,,,,,
MANGOCHAR,KALAT,SUB-DIVISION,HINDKO,12,6,6,,12,6,6,,,,,
MANGOCHAR,KALAT,SUB-DIVISION,KALASHA,,,,,,,,,,,,
MANGOCHAR,KALAT,SUB-DIVISION,KASHMIRI,17,9,8,,17,9,8,,,,,
MANGOCHAR,KALAT,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
MANGOCHAR,KALAT,SUB-DIVISION,MEWATI,,,,,,,,,,,,
MANGOCHAR,KALAT,SUB-DIVISION,OTHERS,1,1,,,1,1,,,,,,
MANGOCHAR,KALAT,SUB-DIVISION,PUNJABI,,,,,,,,,,,,
MANGOCHAR,KALAT,SUB-DIVISION,PUSHTO,1479,747,731,1,1479,747,731,1,,,,
MANGOCHAR,KALAT,SUB-DIVISION,SARAIKI,1,1,,,1,1,,,,,,
MANGOCHAR,KALAT,SUB-DIVISION,SHINA,3,1,2,,3,1,2,,,,,
MANGOCHAR,KALAT,SUB-DIVISION,SINDHI,33,19,14,,33,19,14,,,,,
MANGOCHAR,KALAT,SUB-DIVISION,TOTAL,80138,39567,40570,1,80138,39567,40570,1,,,,
MANGOCHAR,KALAT,SUB-DIVISION,URDU,18,8,10,,18,8,10,,,,,
MANJHIPUR,SOHBATPUR,TEHSIL,BALOCHI,10903,5407,5496,,10903,5407,5496,,,,,
MANJHIPUR,SOHBATPUR,TEHSIL,BALTI,,,,,,,,,,,,
MANJHIPUR,SOHBATPUR,TEHSIL,BRAHVI,1617,811,806,,1617,811,806,,,,,
MANJHIPUR,SOHBATPUR,TEHSIL,HINDKO,3,2,1,,3,2,1,,,,,
MANJHIPUR,SOHBATPUR,TEHSIL,KALASHA,,,,,,,,,,,,
MANJHIPUR,SOHBATPUR,TEHSIL,KASHMIRI,2,2,,,2,2,,,,,,
MANJHIPUR,SOHBATPUR,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
MANJHIPUR,SOHBATPUR,TEHSIL,MEWATI,,,,,,,,,,,,
MANJHIPUR,SOHBATPUR,TEHSIL,OTHERS,8,3,5,,8,3,5,,,,,
MANJHIPUR,SOHBATPUR,TEHSIL,PUNJABI,32,17,15,,32,17,15,,,,,
MANJHIPUR,SOHBATPUR,TEHSIL,PUSHTO,78,36,42,,78,36,42,,,,,
MANJHIPUR,SOHBATPUR,TEHSIL,SARAIKI,4894,2455,2439,,4894,2455,2439,,,,,
MANJHIPUR,SOHBATPUR,TEHSIL,SHINA,,,,,,,,,,,,
MANJHIPUR,SOHBATPUR,TEHSIL,SINDHI,6039,2989,3050,,6039,2989,3050,,,,,
MANJHIPUR,SOHBATPUR,TEHSIL,TOTAL,23624,11748,11876,,23624,11748,11876,,,,,
MANJHIPUR,SOHBATPUR,TEHSIL,URDU,48,26,22,,48,26,22,,,,,
MASHKAI,AWARAN,TEHSIL,BALOCHI,43649,21118,22525,6,26089,12734,13350,5,17560,8384,9175,1
MASHKAI,AWARAN,TEHSIL,BALTI,,,,,,,,,,,,
MASHKAI,AWARAN,TEHSIL,BRAHVI,2069,1052,1017,,1613,830,783,,456,222,234,
MASHKAI,AWARAN,TEHSIL,HINDKO,2,,2,,2,,2,,,,,
MASHKAI,AWARAN,TEHSIL,KALASHA,,,,,,,,,,,,
MASHKAI,AWARAN,TEHSIL,KASHMIRI,25,15,10,,12,6,6,,13,9,4,
MASHKAI,AWARAN,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
MASHKAI,AWARAN,TEHSIL,MEWATI,,,,,,,,,,,,
MASHKAI,AWARAN,TEHSIL,OTHERS,67,24,43,,65,24,41,,2,,2,
MASHKAI,AWARAN,TEHSIL,PUNJABI,3,2,1,,2,2,,,1,,1,
MASHKAI,AWARAN,TEHSIL,PUSHTO,5,2,3,,4,2,2,,1,,1,
MASHKAI,AWARAN,TEHSIL,SARAIKI,,,,,,,,,,,,
MASHKAI,AWARAN,TEHSIL,SHINA,,,,,,,,,,,,
MASHKAI,AWARAN,TEHSIL,SINDHI,4,2,2,,,,,,4,2,2,
MASHKAI,AWARAN,TEHSIL,TOTAL,45938,22258,23674,6,27882,13635,14242,5,18056,8623,9432,1
MASHKAI,AWARAN,TEHSIL,URDU,114,43,71,,95,37,58,,19,6,13,
MASHKHEL,WASHUK,SUB-DIVISION,BALOCHI,67055,30475,36573,7,67055,30475,36573,7,,,,
MASHKHEL,WASHUK,SUB-DIVISION,BALTI,,,,,,,,,,,,
MASHKHEL,WASHUK,SUB-DIVISION,BRAHVI,10,3,7,,10,3,7,,,,,
MASHKHEL,WASHUK,SUB-DIVISION,HINDKO,1,1,,,1,1,,,,,,
MASHKHEL,WASHUK,SUB-DIVISION,KALASHA,,,,,,,,,,,,
MASHKHEL,WASHUK,SUB-DIVISION,KASHMIRI,33,15,18,,33,15,18,,,,,
MASHKHEL,WASHUK,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
MASHKHEL,WASHUK,SUB-DIVISION,MEWATI,,,,,,,,,,,,
MASHKHEL,WASHUK,SUB-DIVISION,OTHERS,1,,1,,1,,1,,,,,
MASHKHEL,WASHUK,SUB-DIVISION,PUNJABI,1,,1,,1,,1,,,,,
MASHKHEL,WASHUK,SUB-DIVISION,PUSHTO,30,11,19,,30,11,19,,,,,
MASHKHEL,WASHUK,SUB-DIVISION,SARAIKI,,,,,,,,,,,,
MASHKHEL,WASHUK,SUB-DIVISION,SHINA,,,,,,,,,,,,
MASHKHEL,WASHUK,SUB-DIVISION,SINDHI,,,,,,,,,,,,
MASHKHEL,WASHUK,SUB-DIVISION,TOTAL,67142,30513,36622,7,67142,30513,36622,7,,,,
MASHKHEL,WASHUK,SUB-DIVISION,URDU,11,8,3,,11,8,3,,,,,
MASTUNG,MASTUNG,DISTRICT,BALOCHI,22473,10369,12104,,15133,7004,8129,,7340,3365,3975,
MASTUNG,MASTUNG,DISTRICT,BALTI,,,,,,,,,,,,
MASTUNG,MASTUNG,DISTRICT,BRAHVI,278178,130323,147852,3,250227,117151,133073,3,27951,13172,14779,
MASTUNG,MASTUNG,DISTRICT,HINDKO,212,87,125,,107,54,53,,105,33,72,
MASTUNG,MASTUNG,DISTRICT,KALASHA,,,,,,,,,,,,
MASTUNG,MASTUNG,DISTRICT,KASHMIRI,19,7,12,,14,5,9,,5,2,3,
MASTUNG,MASTUNG,DISTRICT,KOHIOSTANI,,,,,,,,,,,,
MASTUNG,MASTUNG,DISTRICT,MEWATI,,,,,,,,,,,,
MASTUNG,MASTUNG,DISTRICT,OTHERS,1776,895,881,,299,146,153,,1477,749,728,
MASTUNG,MASTUNG,DISTRICT,PUNJABI,210,100,110,,47,19,28,,163,81,82,
MASTUNG,MASTUNG,DISTRICT,PUSHTO,6631,2983,3648,,5358,2368,2990,,1273,615,658,
MASTUNG,MASTUNG,DISTRICT,SARAIKI,796,366,430,,175,85,90,,621,281,340,
MASTUNG,MASTUNG,DISTRICT,SHINA,154,82,72,,97,45,52,,57,37,20,
MASTUNG,MASTUNG,DISTRICT,SINDHI,1738,814,924,,531,227,304,,1207,587,620,
MASTUNG,MASTUNG,DISTRICT,TOTAL,312378,146124,166251,3,272115,127166,144946,3,40263,18958,21305,
MASTUNG,MASTUNG,DISTRICT,URDU,191,98,93,,127,62,65,,64,36,28,
MASTUNG,MASTUNG,SUB-DIVISION,BALOCHI,20484,9452,11032,,13144,6087,7057,,7340,3365,3975,
MASTUNG,MASTUNG,SUB-DIVISION,BALTI,,,,,,,,,,,,
MASTUNG,MASTUNG,SUB-DIVISION,BRAHVI,132804,62760,70042,2,104853,49588,55263,2,27951,13172,14779,
MASTUNG,MASTUNG,SUB-DIVISION,HINDKO,165,58,107,,60,25,35,,105,33,72,
MASTUNG,MASTUNG,SUB-DIVISION,KALASHA,,,,,,,,,,,,
MASTUNG,MASTUNG,SUB-DIVISION,KASHMIRI,15,6,9,,10,4,6,,5,2,3,
MASTUNG,MASTUNG,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
MASTUNG,MASTUNG,SUB-DIVISION,MEWATI,,,,,,,,,,,,
MASTUNG,MASTUNG,SUB-DIVISION,OTHERS,1644,832,812,,167,83,84,,1477,749,728,
MASTUNG,MASTUNG,SUB-DIVISION,PUNJABI,200,100,100,,37,19,18,,163,81,82,
MASTUNG,MASTUNG,SUB-DIVISION,PUSHTO,4103,1846,2257,,2830,1231,1599,,1273,615,658,
MASTUNG,MASTUNG,SUB-DIVISION,SARAIKI,736,335,401,,115,54,61,,621,281,340,
MASTUNG,MASTUNG,SUB-DIVISION,SHINA,115,65,50,,58,28,30,,57,37,20,
