name_admin_unit,part_of_district,admin_unit,disab_func_lim,all_sexes_overall,male_overall,female_overall,all_sexes_rural,male_rural,female_rural,all_sexes_urban,male_urban,female_urban
TAFTAN,CHAGAI,SUB-DIVISION,Communication,210,103,107,210,103,107,,,
TAFTAN,CHAGAI,SUB-DIVISION,Memorization/ Focus,278,144,134,278,144,134,,,
TAFTAN,CHAGAI,SUB-DIVISION,Self care etc,309,168,141,309,168,141,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,Population,22848,11787,11061,22848,11787,11061,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,Disability,546,280,266,546,280,266,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,Functional limitation,1752,891,861,1752,891,861,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,Seeing,290,146,144,290,146,144,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,Hearing,322,156,166,322,156,166,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,Walking/ Climbing,510,263,247,510,263,247,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,Communication,211,122,89,211,122,89,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,Memorization/ Focus,249,132,117,249,132,117,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,Self care etc,200,95,105,200,95,105,,,
CHAMAN,CHAMAN,DISTRICT,Population,466218,261207,205011,336079,189678,146401,130139,71529,58610
CHAMAN,CHAMAN,DISTRICT,Disability,9223,4966,4257,4976,2666,2310,4247,2300,1947
CHAMAN,CHAMAN,DISTRICT,Functional limitation,23879,13237,10642,15094,8369,6725,8785,4868,3917
CHAMAN,CHAMAN,DISTRICT,Seeing,4015,2238,1777,2528,1417,1111,1487,821,666
CHAMAN,CHAMAN,DISTRICT,Hearing,4389,2503,1886,2774,1592,1182,1615,911,704
CHAMAN,CHAMAN,DISTRICT,Walking/ Climbing,7671,4218,3453,5058,2777,2281,2613,1441,1172
CHAMAN,CHAMAN,DISTRICT,Communication,2198,1245,953,1263,722,541,935,523,412
CHAMAN,CHAMAN,DISTRICT,Memorization/ Focus,3277,1837,1440,2039,1144,895,1238,693,545
CHAMAN,CHAMAN,DISTRICT,Self care etc,2995,1653,1342,1855,1019,836,1140,634,506
CHAMAN CITY,CHAMAN,SUB-DIVISION,Population,130139,71529,58610,,,,130139,71529,58610
CHAMAN CITY,CHAMAN,SUB-DIVISION,Disability,4247,2300,1947,,,,4247,2300,1947
CHAMAN CITY,CHAMAN,SUB-DIVISION,Functional limitation,8785,4868,3917,,,,8785,4868,3917
CHAMAN CITY,CHAMAN,SUB-DIVISION,Seeing,1487,821,666,,,,1487,821,666
CHAMAN CITY,CHAMAN,SUB-DIVISION,Hearing,1615,911,704,,,,1615,911,704
CHAMAN CITY,CHAMAN,SUB-DIVISION,Walking/ Climbing,2613,1441,1172,,,,2613,1441,1172
CHAMAN CITY,CHAMAN,SUB-DIVISION,Communication,935,523,412,,,,935,523,412
CHAMAN CITY,CHAMAN,SUB-DIVISION,Memorization/ Focus,1238,693,545,,,,1238,693,545
CHAMAN CITY,CHAMAN,SUB-DIVISION,Self care etc,1140,634,506,,,,1140,634,506
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,Population,336079,189678,146401,336079,189678,146401,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,Disability,4976,2666,2310,4976,2666,2310,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,Functional limitation,15094,8369,6725,15094,8369,6725,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,Seeing,2528,1417,1111,2528,1417,1111,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,Hearing,2774,1592,1182,2774,1592,1182,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,Walking/ Climbing,5058,2777,2281,5058,2777,2281,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,Communication,1263,722,541,1263,722,541,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,Memorization/ Focus,2039,1144,895,2039,1144,895,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,Self care etc,1855,1019,836,1855,1019,836,,,
DERA BUGTI,DERA BUGTI,DISTRICT,Population,355274,194592,160682,246827,137662,109165,108447,56930,51517
DERA BUGTI,DERA BUGTI,DISTRICT,Disability,1793,875,918,1306,553,753,487,322,165
DERA BUGTI,DERA BUGTI,DISTRICT,Functional limitation,5015,3268,1747,3367,2156,1211,1648,1112,536
DERA BUGTI,DERA BUGTI,DISTRICT,Seeing,1346,861,485,914,580,334,432,281,151
DERA BUGTI,DERA BUGTI,DISTRICT,Hearing,1200,812,388,749,508,241,451,304,147
DERA BUGTI,DERA BUGTI,DISTRICT,Walking/ Climbing,2052,1291,761,1325,814,511,727,477,250
DERA BUGTI,DERA BUGTI,DISTRICT,Communication,725,459,266,424,242,182,301,217,84
DERA BUGTI,DERA BUGTI,DISTRICT,Memorization/ Focus,898,594,304,550,364,186,348,230,118
DERA BUGTI,DERA BUGTI,DISTRICT,Self care etc,379,234,145,268,158,110,111,76,35
BAIKER,DERA BUGTI,SUB-TEHSIL,Population,33410,18736,14674,33410,18736,14674,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,Disability,45,26,19,45,26,19,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,Functional limitation,357,263,94,357,263,94,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,Seeing,90,53,37,90,53,37,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,Hearing,100,78,22,100,78,22,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,Walking/ Climbing,114,73,41,114,73,41,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,Communication,22,18,4,22,18,4,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,Memorization/ Focus,43,33,10,43,33,10,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,Self care etc,24,22,2,24,22,2,,,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,Population,50943,26696,24247,22063,11772,10291,28880,14924,13956
DERA BUGTI,DERA BUGTI,SUB-DIVISION,Disability,252,163,89,102,70,32,150,93,57
DERA BUGTI,DERA BUGTI,SUB-DIVISION,Functional limitation,798,541,257,266,197,69,532,344,188
DERA BUGTI,DERA BUGTI,SUB-DIVISION,Seeing,205,128,77,80,53,27,125,75,50
DERA BUGTI,DERA BUGTI,SUB-DIVISION,Hearing,200,130,70,55,37,18,145,93,52
DERA BUGTI,DERA BUGTI,SUB-DIVISION,Walking/ Climbing,345,232,113,137,101,36,208,131,77
DERA BUGTI,DERA BUGTI,SUB-DIVISION,Communication,113,78,35,35,23,12,78,55,23
DERA BUGTI,DERA BUGTI,SUB-DIVISION,Memorization/ Focus,144,91,53,48,35,13,96,56,40
DERA BUGTI,DERA BUGTI,SUB-DIVISION,Self care etc,49,34,15,12,10,2,37,24,13
LOTI,DERA BUGTI,SUB-TEHSIL,Population,21711,13350,8361,21711,13350,8361,,,
LOTI,DERA BUGTI,SUB-TEHSIL,Disability,223,58,165,223,58,165,,,
LOTI,DERA BUGTI,SUB-TEHSIL,Functional limitation,461,243,218,461,243,218,,,
LOTI,DERA BUGTI,SUB-TEHSIL,Seeing,152,92,60,152,92,60,,,
LOTI,DERA BUGTI,SUB-TEHSIL,Hearing,88,58,30,88,58,30,,,
LOTI,DERA BUGTI,SUB-TEHSIL,Walking/ Climbing,134,76,58,134,76,58,,,
LOTI,DERA BUGTI,SUB-TEHSIL,Communication,67,26,41,67,26,41,,,
LOTI,DERA BUGTI,SUB-TEHSIL,Memorization/ Focus,69,40,29,69,40,29,,,
LOTI,DERA BUGTI,SUB-TEHSIL,Self care etc,41,16,25,41,16,25,,,
MALAM,DERA BUGTI,SUB-TEHSIL,Population,33340,18690,14650,33340,18690,14650,,,
MALAM,DERA BUGTI,SUB-TEHSIL,Disability,41,28,13,41,28,13,,,
MALAM,DERA BUGTI,SUB-TEHSIL,Functional limitation,248,204,44,248,204,44,,,
MALAM,DERA BUGTI,SUB-TEHSIL,Seeing,65,44,21,65,44,21,,,
MALAM,DERA BUGTI,SUB-TEHSIL,Hearing,60,46,14,60,46,14,,,
MALAM,DERA BUGTI,SUB-TEHSIL,Walking/ Climbing,105,75,30,105,75,30,,,
MALAM,DERA BUGTI,SUB-TEHSIL,Communication,36,22,14,36,22,14,,,
MALAM,DERA BUGTI,SUB-TEHSIL,Memorization/ Focus,44,33,11,44,33,11,,,
MALAM,DERA BUGTI,SUB-TEHSIL,Self care etc,16,16,,16,16,,,,
PIR KOH,DERA BUGTI,SUB-TEHSIL,Population,44396,23866,20530,44396,23866,20530,,,
PIR KOH,DERA BUGTI,SUB-TEHSIL,Disability,132,84,48,132,84,48,,,
PIR KOH,DERA BUGTI,SUB-TEHSIL,Functional limitation,539,391,148,539,391,148,,,
PIR KOH,DERA BUGTI,SUB-TEHSIL,Seeing,170,115,55,170,115,55,,,
PIR KOH,DERA BUGTI,SUB-TEHSIL,Hearing,132,98,34,132,98,34,,,
PIR KOH,DERA BUGTI,SUB-TEHSIL,Walking/ Climbing,230,153,77,230,153,77,,,
PIR KOH,DERA BUGTI,SUB-TEHSIL,Communication,73,49,24,73,49,24,,,
PIR KOH,DERA BUGTI,SUB-TEHSIL,Memorization/ Focus,108,80,28,108,80,28,,,
PIR KOH,DERA BUGTI,SUB-TEHSIL,Self care etc,32,26,6,32,26,6,,,
QADIRABAD,DERA BUGTI,SUB-DIVISION,Population,32226,18391,13835,32226,18391,13835,,,
QADIRABAD,DERA BUGTI,SUB-DIVISION,Disability,56,36,20,56,36,20,,,
QADIRABAD,DERA BUGTI,SUB-DIVISION,Functional limitation,266,201,65,266,201,65,,,
QADIRABAD,DERA BUGTI,SUB-DIVISION,Seeing,83,58,25,83,58,25,,,
QADIRABAD,DERA BUGTI,SUB-DIVISION,Hearing,79,51,28,79,51,28,,,
QADIRABAD,DERA BUGTI,SUB-DIVISION,Walking/ Climbing,108,77,31,108,77,31,,,
QADIRABAD,DERA BUGTI,SUB-DIVISION,Communication,29,20,9,29,20,9,,,
QADIRABAD,DERA BUGTI,SUB-DIVISION,Memorization/ Focus,40,30,10,40,30,10,,,
QADIRABAD,DERA BUGTI,SUB-DIVISION,Self care etc,11,10,1,11,10,1,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,Population,12523,6635,5888,12523,6635,5888,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,Disability,590,189,401,590,189,401,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,Functional limitation,677,259,418,677,259,418,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,Seeing,105,48,57,105,48,57,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,Hearing,102,47,55,102,47,55,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,Walking/ Climbing,249,99,150,249,99,150,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,Communication,92,43,49,92,43,49,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,Memorization/ Focus,107,49,58,107,49,58,,,
SANGSILLAH,DERA BUGTI,SUB-TEHSIL,Self care etc,98,29,69,98,29,69,,,
SUI,DERA BUGTI,SUB-DIVISION,Population,126725,68228,58497,47158,26222,20936,79567,42006,37561
SUI,DERA BUGTI,SUB-DIVISION,Disability,454,291,163,117,62,55,337,229,108
SUI,DERA BUGTI,SUB-DIVISION,Functional limitation,1669,1166,503,553,398,155,1116,768,348
SUI,DERA BUGTI,SUB-DIVISION,Seeing,476,323,153,169,117,52,307,206,101
SUI,DERA BUGTI,SUB-DIVISION,Hearing,439,304,135,133,93,40,306,211,95
SUI,DERA BUGTI,SUB-DIVISION,Walking/ Climbing,767,506,261,248,160,88,519,346,173
SUI,DERA BUGTI,SUB-DIVISION,Communication,293,203,90,70,41,29,223,162,61
SUI,DERA BUGTI,SUB-DIVISION,Memorization/ Focus,343,238,105,91,64,27,252,174,78
SUI,DERA BUGTI,SUB-DIVISION,Self care etc,108,81,27,34,29,5,74,52,22
DUKI,DUKI,DISTRICT,Population,205044,107269,97775,195261,101985,93276,9783,5284,4499
DUKI,DUKI,DISTRICT,Disability,1284,900,384,1274,894,380,10,6,4
DUKI,DUKI,DISTRICT,Functional limitation,10095,5462,4633,9528,5156,4372,567,306,261
DUKI,DUKI,DISTRICT,Seeing,2312,1263,1049,2202,1203,999,110,60,50
DUKI,DUKI,DISTRICT,Hearing,2332,1265,1067,2202,1196,1006,130,69,61
DUKI,DUKI,DISTRICT,Walking/ Climbing,3084,1693,1391,2922,1600,1322,162,93,69
DUKI,DUKI,DISTRICT,Communication,887,513,374,843,487,356,44,26,18
DUKI,DUKI,DISTRICT,Memorization/ Focus,1396,767,629,1316,724,592,80,43,37
DUKI,DUKI,DISTRICT,Self care etc,977,529,448,917,499,418,60,30,30
DUKI,DUKI,SUB-DIVISION,Population,137294,72379,64915,127511,67095,60416,9783,5284,4499
DUKI,DUKI,SUB-DIVISION,Disability,413,274,139,403,268,135,10,6,4
DUKI,DUKI,SUB-DIVISION,Functional limitation,6262,3308,2954,5695,3002,2693,567,306,261
DUKI,DUKI,SUB-DIVISION,Seeing,1510,812,698,1400,752,648,110,60,50
DUKI,DUKI,SUB-DIVISION,Hearing,1495,801,694,1365,732,633,130,69,61
DUKI,DUKI,SUB-DIVISION,Walking/ Climbing,1886,1023,863,1724,930,794,162,93,69
DUKI,DUKI,SUB-DIVISION,Communication,563,314,249,519,288,231,44,26,18
DUKI,DUKI,SUB-DIVISION,Memorization/ Focus,872,471,401,792,428,364,80,43,37
DUKI,DUKI,SUB-DIVISION,Self care etc,586,306,280,526,276,250,60,30,30
LUNI,DUKI,SUB-DIVISION,Population,13615,7152,6463,13615,7152,6463,,,
LUNI,DUKI,SUB-DIVISION,Disability,162,129,33,162,129,33,,,
LUNI,DUKI,SUB-DIVISION,Functional limitation,783,460,323,783,460,323,,,
LUNI,DUKI,SUB-DIVISION,Seeing,171,100,71,171,100,71,,,
LUNI,DUKI,SUB-DIVISION,Hearing,171,99,72,171,99,72,,,
LUNI,DUKI,SUB-DIVISION,Walking/ Climbing,250,148,102,250,148,102,,,
LUNI,DUKI,SUB-DIVISION,Communication,78,54,24,78,54,24,,,
LUNI,DUKI,SUB-DIVISION,Memorization/ Focus,103,66,37,103,66,37,,,
LUNI,DUKI,SUB-DIVISION,Self care etc,74,47,27,74,47,27,,,
TALAO,DUKI,SUB-TEHSIL,Population,21930,11346,10584,21930,11346,10584,,,
TALAO,DUKI,SUB-TEHSIL,Disability,568,411,157,568,411,157,,,
TALAO,DUKI,SUB-TEHSIL,Functional limitation,1517,918,599,1517,918,599,,,
TALAO,DUKI,SUB-TEHSIL,Seeing,286,175,111,286,175,111,,,
TALAO,DUKI,SUB-TEHSIL,Hearing,302,183,119,302,183,119,,,
TALAO,DUKI,SUB-TEHSIL,Walking/ Climbing,450,267,183,450,267,183,,,
TALAO,DUKI,SUB-TEHSIL,Communication,132,85,47,132,85,47,,,
TALAO,DUKI,SUB-TEHSIL,Memorization/ Focus,204,125,79,204,125,79,,,
TALAO,DUKI,SUB-TEHSIL,Self care etc,181,110,71,181,110,71,,,
THAL CHUTYALI,DUKI,SUB-DIVISION,Population,32205,16392,15813,32205,16392,15813,,,
THAL CHUTYALI,DUKI,SUB-DIVISION,Disability,141,86,55,141,86,55,,,
THAL CHUTYALI,DUKI,SUB-DIVISION,Functional limitation,1533,776,757,1533,776,757,,,
THAL CHUTYALI,DUKI,SUB-DIVISION,Seeing,345,176,169,345,176,169,,,
THAL CHUTYALI,DUKI,SUB-DIVISION,Hearing,364,182,182,364,182,182,,,
THAL CHUTYALI,DUKI,SUB-DIVISION,Walking/ Climbing,498,255,243,498,255,243,,,
THAL CHUTYALI,DUKI,SUB-DIVISION,Communication,114,60,54,114,60,54,,,
THAL CHUTYALI,DUKI,SUB-DIVISION,Memorization/ Focus,217,105,112,217,105,112,,,
THAL CHUTYALI,DUKI,SUB-DIVISION,Self care etc,136,66,70,136,66,70,,,
